	Vg
Cre01.g005150	1.7480673006147813e-08
Cre01.g005200	0.5466255744429351
Cre01.g005300	1.6527097355569462
Cre01.g005400	0.5701179460701408
Cre01.g005450	0.18523748048763922
Cre01.g005500	9.858238888183293e-18
Cre01.g005543	0.0
Cre01.g005550	2.6453215520936613e-10
Cre01.g005600	0.12611048768518285
Cre01.g005651	7.76951330389756
Cre01.g005701	0.9532186044923254
Cre01.g005750	0.45727829777412665
Cre01.g005813	0.25940228070594173
Cre01.g800010	0.0
Cre01.g005850	0.15029211141064822
Cre01.g005900	0.0
Cre01.g005950	0.455243266831445
Cre01.g006000	9.046808235371732e-10
Cre01.g006050	0.0
Cre01.g006100	0.18933415198980427
Cre01.g006150	1.2141250312546457e-08
Cre01.g800011	0.0
Cre01.g006450	0.0
Cre01.g006600	0.0
Cre01.g800012	0.0
Cre01.g800013	0.0
Cre01.g800014	0.06956665178276969
Cre01.g800015	0.04776544891216748
Cre01.g800016	0.8537968595261491
Cre28.g757747	0.0
Cre01.g800017	0.0
Cre28.g757647	0.0
Cre28.g757547	0.0
Cre01.g800018	0.0
Cre01.g800019	0.0
Cre01.g800020	2.188382956407808
Cre01.g800021	0.0
Cre01.g006766	0.0
Cre01.g800022	0.18090453489384078
Cre01.g006800	0.0597925892847766
Cre01.g006850	6.396647064390348e-10
Cre01.g006900	1.309442813629692
Cre01.g800023	1.0506910221259134
Cre01.g800024	0.5583897557945345
Cre01.g800025	0.7936105161392022
Cre01.g006950	2.6616479880329207
Cre01.g007000	0.7563177115581592
Cre01.g007050	0.01767884779443121
Cre01.g007051	0.08029414367431671
Cre01.g007100	1.8356811945400094e-08
Cre01.g007150	0.0
Cre01.g007200	0.0
Cre01.g007251	1.2101851664538266
Cre01.g007300	0.21041015003334476
Cre01.g007350	1.8149033339351874
Cre01.g007400	0.0
Cre01.g007450	1.0716025809848699e-16
Cre01.g007500	0.20713232709750506
Cre01.g007550	0.7344479702113458
Cre01.g007600	0.8367635808469078
Cre01.g007651	0.0
Cre01.g007700	0.0
Cre01.g007737	0.0
Cre01.g007774	0.10690193556073886
Cre01.g007811	0.5205899753608867
Cre01.g007850	0.0
Cre01.g007901	0.19517792585867408
Cre01.g800026	0.6256340010247436
Cre01.g007950	2.814814690258002
Cre01.g008000	0.10280065922363467
Cre01.g008051	0.15217718937868882
Cre01.g008100	0.12863111830699175
Cre01.g008150	0.0768479390892694
Cre01.g008200	0.46152488694076965
Cre01.g008250	1.287505338485521
Cre01.g008300	0.23034875753523412
Cre01.g008350	0.2194085610335906
Cre01.g800027	1.328293874364459
Cre01.g800028	1.97106194535666
Cre01.g800029	2.5594678162943083
Cre01.g800030	3.550549918507619
Cre01.g008450	0.8194265163948441
Cre01.g008500	1.1418528528184172e-09
Cre01.g008550	1.6940405497363344e-09
Cre01.g008600	0.009590177199633164
Cre01.g008650	1.055466290495383
Cre01.g008700	0.9441387034335478
Cre01.g008750	2.1836487414875814
Cre01.g008800	0.9493223408013164
Cre01.g008850	0.23388423173474301
Cre01.g008891	0.7691978369448178
Cre01.g008900	2.237475186991854
Cre01.g008950	13.83486767498871
Cre01.g800031	2.052896852691026
Cre01.g009000	3.9314680408000404
Cre01.g800032	0.0
Cre01.g009050	1.3363959040799032
Cre01.g009101	3.623132206935479
Cre01.g009150	0.08454150361491837
Cre01.g009200	0.37878925714696804
Cre01.g009250	2.3887716036691637
Cre01.g009300	0.0
Cre01.g009325	0.25852591081855175
Cre01.g009350	0.15253599811459984
Cre01.g009400	0.8129367843786609
Cre01.g009450	0.0
Cre01.g009500	0.0
Cre01.g009550	0.516767017654745
Cre01.g009575	1.7475575182276344
Cre01.g800033	2.815218793524445
Cre01.g009650	3.385699077804419
Cre01.g009700	0.0
Cre01.g009731	2.225115808005591e-10
Cre01.g009765	0.2540494176857983
Cre01.g009800	0.0570542635230547
Cre01.g009850	0.12819346553748134
Cre01.g009900	0.043981152982062136
Cre01.g009950	4.1476717650959793e-10
Cre01.g010000	0.0
Cre01.g010050	0.2863513685937969
Cre01.g010100	1.037345757825986
Cre01.g010150	0.02439727671280068
Cre01.g010201	0.18603996258036826
Cre01.g010250	0.37712097980361675
Cre01.g010296	0.32228503949753934
Cre01.g010300	1.4741492481251772
Cre01.g800034	2.0136923456341732e-09
Cre01.g800035	0.3809352410700958
Cre01.g010350	0.47438827024284297
Cre01.g010400	1.9756253407627626
Cre01.g010450	0.6168400269131273
Cre01.g010500	0.18194236670953956
Cre01.g010550	0.19361639096608083
Cre01.g010650	0.08558751175191491
Cre01.g010700	0.27824383532462277
Cre01.g010750	0.42999504438852837
Cre01.g010800	7.219200954145341e-21
Cre01.g010816	0.6383737612904774
Cre01.g010832	1.2384018154209337
Cre01.g010848	0.0
Cre01.g010864	0.5995421016075291
Cre01.g010880	8.745952944311068e-10
Cre01.g010900	0.6405175944786015
Cre01.g010950	0.07207896269467608
Cre01.g800036	0.604702808066504
Cre01.g011000	0.05357731923275102
Cre01.g800037	0.24717891869881994
Cre01.g011100	0.0
Cre01.g011150	0.07643705387715814
Cre01.g011200	4.5379149413906523e-10
Cre01.g011250	1.3891556566914804
Cre01.g011300	0.12452395359063481
Cre01.g011350	1.4204460577460517e-07
Cre01.g011400	0.0
Cre01.g011450	0.40247182400198295
Cre01.g011500	0.0
Cre01.g011550	1.3264424787027724
Cre01.g011600	6.792045003994645e-09
Cre01.g011630	0.367247673551811
Cre01.g011660	2.136959635766158
Cre01.g011750	0.8040053288395734
Cre01.g011800	0.16451755220215017
Cre01.g011850	0.0
Cre01.g011901	0.33094957460768626
Cre01.g800038	1.0292170978368398
Cre01.g800039	0.5917562357447518
Cre01.g012000	0.17582608365235794
Cre01.g012050	2.5424764059242397
Cre01.g800040	2.5424764059242397
Cre01.g012100	2.3719628947496267
Cre01.g012126	0.2636151419663468
Cre01.g012150	0.1773196371803456
Cre01.g012200	8.793643658274957e-10
Cre01.g800041	0.4851905428442468
Cre01.g012300	0.0
Cre01.g012350	0.010979757964794484
Cre01.g012400	1.3015892881125681
Cre01.g012450	0.036317609352698406
Cre01.g012500	0.10350568980136611
Cre01.g012550	0.04703619052481192
Cre01.g012600	0.0
Cre01.g012650	0.6358484381049039
Cre01.g012700	0.395325555775165
Cre01.g012750	1.9601236547406974e-09
Cre01.g012800	0.38196536172035533
Cre01.g012850	0.11661554569178494
Cre01.g012900	0.011990719172965911
Cre01.g012950	0.0
Cre01.g013000	0.7057535554315717
Cre01.g013050	1.0061288511527795e-07
Cre01.g013100	0.746914529954945
Cre01.g013150	0.31275479298240877
Cre01.g800042	0.0
Cre01.g013200	2.0107614793728422e-10
Cre01.g013250	0.0
Cre01.g013300	7.808560373978212e-18
Cre01.g013350	1.8920289075672028
Cre01.g013400	2.2919146002684354e-09
Cre01.g013450	0.9330445922636258
Cre01.g800043	2.9047841235030485
Cre01.g013500	4.127866080712412
Cre01.g013550	0.414553923011255
Cre01.g013600	0.0
Cre01.g013650	0.0
Cre01.g013700	0.2018528473914118
Cre01.g013750	1.1638826793711075e-12
Cre01.g013769	0.04325029905416451
Cre01.g013800	0.0
Cre01.g013801	0.0
Cre01.g013850	0.0
Cre01.g013900	0.0
Cre01.g014000	0.2168810961118452
Cre01.g014050	4.8948077664558136e-15
Cre01.g014100	0.032501470187369805
Cre01.g014150	8.881332728018198e-09
Cre01.g014200	0.21839583043405048
Cre01.g014250	0.9695407063167454
Cre01.g800044	0.1627974830680568
Cre01.g014300	0.1376138481486562
Cre01.g014350	0.0
Cre01.g014400	0.05411104539901925
Cre01.g014450	0.2032425402310362
Cre01.g014500	0.0
Cre01.g800045	4.0353602009191454e-10
Cre01.g800046	3.5875879101908735e-17
Cre01.g800047	0.2681831210956411
Cre01.g014650	0.0
Cre01.g014700	2.183781097524774e-07
Cre01.g014751	1.0090694275183422e-09
Cre01.g014800	0.012934411038494216
Cre01.g014850	2.463810608838199e-07
Cre01.g014900	0.6012437331175745
Cre01.g014950	1.4803422187952482
Cre01.g015000	0.0
Cre01.g015050	0.0
Cre01.g015103	0.04027828149527228
Cre01.g015100	1.2778288304237286
Cre01.g015150	0.633175390688036
Cre01.g015200	0.5308733156727854
Cre01.g015250	0.19225717105107534
Cre01.g015300	0.0
Cre01.g015350	2.2598161498448808
Cre01.g015400	0.21606782111436396
Cre01.g015451	0.09513953735238548
Cre01.g015500	0.3590491635729386
Cre01.g015550	4.65939658274826e-10
Cre01.g015600	9.196775007860293e-09
Cre01.g800048	0.0
Cre01.g015650	0.0
Cre01.g015700	0.2511535322501965
Cre01.g800049	0.3714550916263043
Cre01.g015750	0.3922482040617441
Cre01.g800050	0.31994528830433694
Cre01.g800051	0.059010725916984204
Cre01.g015850	0.1827859403955519
Cre01.g800052	0.01545503734580356
Cre01.g015950	0.30878228087500526
Cre01.g016001	0.0
Cre01.g016050	0.0
Cre01.g016100	0.33787513778809924
Cre01.g016150	0.4570229586906884
Cre01.g016200	0.46377964875755506
Cre01.g016250	0.44155917972689585
Cre01.g016300	0.7891177632010494
Cre01.g016350	0.432366946135681
Cre01.g016400	0.3907856425258073
Cre01.g016450	0.07306666597911408
Cre01.g016500	0.008704526346529667
Cre01.g016514	0.06589373512861844
Cre01.g016528	0.06457548732335369
Cre01.g016542	0.6105217448996318
Cre01.g016556	0.0
Cre01.g016570	0.16472441229784177
Cre01.g016600	1.3968933615525696
Cre01.g800053	1.114417346989344
Cre01.g016700	1.273468663096985
Cre01.g016750	0.7956709266046696
Cre01.g016800	0.17379219985969774
Cre01.g016850	0.0
Cre01.g016900	0.473532620695027
Cre01.g016950	0.059966645451010075
Cre01.g800054	0.1608615365765671
Cre01.g017050	9.68450734974065e-07
Cre01.g017100	6.068144831112507e-06
Cre01.g017150	0.4683125342560963
Cre01.g017200	7.874287773272265e-09
Cre01.g017250	0.0
Cre01.g017300	0.07458744922405455
Cre01.g017350	0.13286325177909783
Cre01.g017400	2.2589381129800138e-07
Cre01.g017450	0.3559280731331429
Cre01.g017500	0.10478820006180944
Cre01.g017550	0.018633304187286846
Cre01.g017600	1.4551281021366456
Cre01.g017650	0.12407516711990244
Cre01.g800055	1.2912312981453247
Cre01.g800056	0.0
Cre01.g017850	4.7680877712493785
Cre01.g017900	0.474884233983019
Cre01.g017951	3.053102436062381e-10
Cre01.g018000	0.0
Cre01.g018050	0.0
Cre01.g018075	0.0602141469299817
Cre01.g018100	2.480210757403395e-07
Cre01.g018150	1.0978128378472215e-09
Cre01.g800057	0.0
Cre01.g018200	0.030812584150566025
Cre01.g800058	0.8300826258685813
Cre01.g800059	0.18635803039747015
Cre01.g018350	0.0
Cre01.g018400	4.7678906777874396e-17
Cre01.g018450	0.1691545337093584
Cre01.g018500	4.303653224403119e-10
Cre01.g018550	0.13813224133549068
Cre01.g018600	0.16195210756417372
Cre01.g018650	0.10148703495802769
Cre01.g018700	0.5739378724043156
Cre01.g018750	0.0
Cre01.g018800	0.15738987369440682
Cre01.g018850	0.3205939203913935
Cre01.g018900	0.34321393664824834
Cre01.g800060	0.4379251334945875
Cre01.g018950	0.0
Cre01.g019000	0.01914540307401499
Cre01.g019051	0.06193166503997485
Cre01.g800061	1.119204279686992
Cre01.g019100	0.2922107434315349
Cre01.g019150	0.4001215559613844
Cre01.g019200	0.0
Cre01.g019250	0.07065965044812757
Cre01.g800062	2.391348320191991
Cre01.g019300	0.2681927085502299
Cre01.g800063	4.106805809650849
Cre01.g019400	0.8181132509318155
Cre01.g019450	1.064250747552772
Cre01.g019500	0.17206971982276745
Cre01.g019550	1.723162957671303
Cre01.g019600	2.3351813001949113e-15
Cre01.g019650	0.0
Cre01.g019700	0.30238574494120357
Cre01.g019750	0.06707999479215795
Cre01.g019850	0.11209023933247121
Cre01.g019900	0.1584780404991909
Cre01.g019950	0.7779669768553499
Cre01.g020000	0.0
Cre01.g800064	0.08868748832256326
Cre01.g020050	0.2155473377213657
Cre01.g020100	0.7499566946867305
Cre01.g020182	0.22852721693326408
Cre01.g020223	0.18793770870540244
Cre01.g020264	1.2535988047372194e-09
Cre01.g020305	0.084961489362873
Cre01.g802251	0.05600609682630369
Cre01.g020350	0.14708186465555007
Cre01.g020400	0.0
Cre01.g020450	1.9197524686491743
Cre01.g020500	1.6048658607507467
Cre01.g020575	1.7634142053335404
Cre01.g800065	0.365609450024537
Cre01.g020650	0.043416745678699575
Cre01.g020701	0.896387648963083
Cre01.g020750	6.758276841223699
Cre01.g020800	0.09113512628506361
Cre01.g020850	0.3059257982309663
Cre01.g020887	0.40855115601337616
Cre01.g020918	5.647065766036013e-09
Cre01.g020950	1.0183981260780297e-09
Cre01.g021000	1.5276715105527769e-15
Cre01.g800066	0.39352451873991723
Cre01.g021050	0.33324291007180495
Cre01.g021100	0.0
Cre01.g021150	0.046829389867066036
Cre01.g021200	0.0
Cre01.g021251	0.0
Cre01.g021300	0.5016445304249229
Cre01.g021350	0.30918917934552653
Cre01.g021400	1.7943625764672305e-08
Cre01.g021450	0.0
Cre01.g021500	0.0
Cre01.g021550	0.0
Cre01.g021600	0.0
Cre01.g021650	2.531332011523545e-10
Cre01.g021700	0.8222448395745056
Cre01.g021750	2.1933761508464903e-10
Cre01.g021800	0.5251738912957842
Cre01.g021850	0.28786071003330743
Cre01.g021900	1.8622121753417549
Cre01.g021950	0.18663334774516796
Cre01.g022000	0.13653767815887727
Cre01.g022050	0.9528514016445256
Cre01.g022100	0.09549449293859337
Cre01.g022150	0.6949094081949143
Cre01.g022200	0.9916209416595427
Cre01.g022250	0.47698276417297225
Cre01.g022283	0.21209553293702516
Cre01.g022350	2.530217708764748e-17
Cre01.g022400	0.0
Cre01.g022450	4.1579801266448904e-10
Cre01.g022462	0.0
Cre01.g022500	1.5948337493351992
Cre01.g022550	0.11545359003212147
Cre01.g022600	0.0
Cre01.g022650	3.7487817270161836e-08
Cre01.g022666	0.537780090128865
Cre01.g022681	0.4774785991541206
Cre01.g022700	6.46151776771071e-09
Cre01.g022750	0.030869776612226153
Cre01.g022800	0.006419105114401752
Cre01.g022850	1.5087556513667262
Cre01.g022900	0.9770833990421914
Cre01.g022950	5.61550965483543
Cre01.g800068	0.0
Cre01.g023000	0.572454078584391
Cre01.g023050	8.731595480582817e-17
Cre01.g023100	3.343172186213477e-09
Cre01.g023150	2.3253484538798412
Cre01.g023200	0.0
Cre01.g023250	0.22138534782118036
Cre01.g023300	1.2419636179290814
Cre01.g023350	1.9162829973287006e-08
Cre01.g023400	0.02937643605087047
Cre01.g023450	0.3260414186335789
Cre01.g023500	0.0
Cre01.g023550	0.8846546863315693
Cre01.g023600	0.19655930923179915
Cre01.g023650	0.353427545457057
Cre01.g023750	0.8531379366423829
Cre01.g023773	0.6281867001857423
Cre01.g023787	0.10571253123743858
Cre01.g023800	0.015526512030679404
Cre01.g023850	0.41197014178593533
Cre01.g023913	0.5237625570243604
Cre01.g023950	1.4199527100493161
Cre01.g800069	0.0
Cre01.g024050	3.8950028359321484e-10
Cre01.g024100	1.63448031872231e-17
Cre01.g024150	0.0
Cre01.g024200	0.0
Cre01.g024250	1.1895781901279426e-07
Cre01.g800070	0.0
Cre01.g024251	2.3854919890136684e-09
Cre01.g024300	0.0
Cre01.g024350	1.0025150078206542e-09
Cre01.g024400	0.0
Cre01.g800071	0.3468492761950231
Cre01.g024500	0.9919676706489253
Cre01.g024550	2.63531098109276e-10
Cre01.g800072	2.451868233846696
Cre01.g800073	2.451868233846696
Cre01.g024650	0.09582268387923014
Cre01.g024750	0.0
Cre01.g024800	0.0560086552091494
Cre01.g024850	0.7108521366066651
Cre01.g024900	0.0
Cre01.g024950	0.0
Cre01.g025000	0.23019249083271
Cre01.g025025	3.646156899148578
Cre01.g025050	1.3550203631505141e-09
Cre01.g025100	0.12947653597685202
Cre01.g025150	0.38551097850260596
Cre01.g025200	1.9050803928961513
Cre01.g025250	0.0
Cre01.g025300	0.6863633474907451
Cre01.g025350	0.2044255201451947
Cre01.g025400	0.2007182578478221
Cre01.g025450	0.10561039312857431
Cre01.g025500	2.937049287378437e-10
Cre01.g025551	4.1253896248559324e-10
Cre01.g025600	0.033648245609649054
Cre01.g025650	0.17296475528534097
Cre01.g025700	0.034060244907434416
Cre01.g800074	0.46482655713718773
Cre01.g025750	0.9391880911746507
Cre01.g025767	0.28275591175315484
Cre01.g025808	0.4240076053367063
Cre01.g025850	0.04405358317246433
Cre01.g025900	0.2049216648377363
Cre01.g025950	1.9343502279511975
Cre01.g800075	0.9972242687576626
Cre01.g025983	0.969643601246224
Cre01.g026050	0.0
Cre01.g026100	0.31218557991118734
Cre01.g026150	0.6190607987157054
Cre01.g026200	0.18274817895185408
Cre01.g026250	0.0
Cre01.g026300	4.0259216686198935e-06
Cre01.g026350	0.4458928063726832
Cre01.g026400	7.117297401117311e-17
Cre01.g026450	8.781419747587106e-08
Cre01.g026500	0.8670718677965625
Cre01.g026550	0.0
Cre01.g026600	0.0020115751827467984
Cre01.g026650	4.085215143651805e-09
Cre01.g026700	1.1561091899757538
Cre01.g026750	0.8929553502875434
Cre01.g800076	0.2778414277990989
Cre01.g800077	1.296617952419382
Cre01.g800078	0.37585744013933864
Cre01.g800079	0.6225878669602246
Cre01.g800080	1.2388113171155026
Cre01.g026900	0.9206613915117522
Cre01.g800081	0.0
Cre01.g027000	0.08994716104892746
Cre01.g027050	0.5292869728844273
Cre01.g027100	0.1440689156494492
Cre01.g027150	0.07477543606630736
Cre01.g027200	0.0
Cre01.g027250	0.0
Cre01.g027300	0.15235740659284105
Cre01.g027350	6.016195654628024e-10
Cre01.g027400	0.47749009487348365
Cre01.g027450	0.1705362799259156
Cre01.g027500	0.7906708045527525
Cre01.g027550	0.5435131219646387
Cre01.g027600	0.0
Cre01.g027650	0.5682301700176133
Cre01.g027700	0.0
Cre01.g027750	0.4620837861850558
Cre01.g027764	1.6324333751265735e-17
Cre01.g027800	0.0
Cre01.g027850	0.12061793134810107
Cre01.g027900	0.21228089284201418
Cre01.g027950	0.005362591777095799
Cre01.g028000	0.2531373339855266
Cre01.g028050	2.5409382853625595
Cre01.g028101	0.8431155901539863
Cre01.g028150	0.04767992374621239
Cre01.g028200	0.11800814306920515
Cre01.g028250	0.0
Cre01.g028300	0.045808904641299435
Cre01.g028350	0.6844858593742073
Cre01.g028400	1.715913264880559e-07
Cre01.g028423	0.0
Cre01.g028450	0.0
Cre01.g028500	4.250842476996474e-09
Cre01.g028550	0.0
Cre01.g028600	5.309230328330819
Cre01.g028650	11.217561908949653
Cre01.g800082	0.0
Cre01.g800083	10.238298329354457
Cre01.g800084	6.8403853716383125
Cre01.g028850	0.8833321465790185
Cre01.g028900	0.8662433400648951
Cre01.g028950	0.21683014453679375
Cre01.g029000	0.39075315376530795
Cre01.g029050	0.0
Cre01.g029100	0.31940537409728254
Cre01.g029150	0.07833574856831325
Cre01.g029200	0.7844461825573409
Cre01.g029250	0.22157898776260604
Cre01.g029300	0.1774036576900647
Cre01.g029350	0.001193863797475309
Cre01.g029400	0.26842916367624164
Cre01.g029450	4.1261026803938786e-08
Cre01.g029500	0.0
Cre01.g029550	0.6071476144160474
Cre01.g029600	1.638091629295683
Cre01.g029650	0.017039631672169302
Cre01.g029700	0.4572725414829797
Cre01.g029750	2.571530468500548e-16
Cre01.g029800	0.0
Cre01.g029850	0.0
Cre01.g029900	0.0
Cre01.g029950	0.30447814052115874
Cre01.g030000	1.5450700158964583
Cre01.g030050	0.40747213353802997
Cre01.g800085	0.8518326768460334
Cre01.g030100	0.846693750744527
Cre01.g030150	0.0
Cre01.g030200	1.3923970398750028e-09
Cre01.g030250	0.0
Cre01.g030300	0.31184394079955347
Cre01.g800086	0.4740371964112068
Cre01.g030350	0.03661312058287384
Cre01.g030400	0.0
Cre01.g030450	0.0
Cre01.g030500	0.0
Cre01.g030550	0.05180176423192812
Cre01.g030600	0.1386447141116861
Cre01.g800087	0.25945543994596376
Cre01.g030650	0.7022028084280597
Cre01.g030700	0.2548601636944859
Cre01.g800088	2.5544409194527384
Cre01.g030750	0.6656211617635833
Cre01.g030800	2.4650758087281153e-08
Cre01.g030850	8.655041939276172e-10
Cre01.g030900	1.091872266371542
Cre01.g030950	0.23477945130846717
Cre01.g030986	2.811121918377689
Cre01.g031004	0.30034604491332656
Cre01.g031050	0.0
Cre01.g031100	0.2886035654319416
Cre01.g031200	0.0
Cre01.g031250	0.6278503017010328
Cre01.g031300	8.970569989096617e-10
Cre01.g800089	1.5091947025854935
Cre01.g031400	1.7413603295188094e-07
Cre01.g031450	0.48862755923821877
Cre01.g031500	2.0203342655105563
Cre01.g031550	0.1831066451053401
Cre01.g031600	0.28029836300136035
Cre01.g031650	0.7519981072006788
Cre01.g031700	0.592147215675574
Cre01.g031750	0.0
Cre01.g031800	0.38234355433779377
Cre01.g031850	0.5771397321913858
Cre01.g031875	7.532821393343045e-09
Cre01.g031900	5.596020405784143e-06
Cre01.g031951	0.16974555548723688
Cre01.g032000	0.02035571017172531
Cre01.g032050	6.1470451839893674e-09
Cre01.g032100	0.3627453864153879
Cre01.g032150	0.0
Cre01.g032200	0.511467846759176
Cre01.g032250	0.0
Cre01.g032300	0.09459470660265247
Cre01.g032350	0.0
Cre01.g032400	0.0
Cre01.g032450	0.0
Cre01.g032500	3.99253768068295e-09
Cre01.g032550	0.17069394728257672
Cre01.g032600	0.07919765677266095
Cre01.g032650	0.8776359452178625
Cre01.g032700	0.11473370051628039
Cre01.g032750	0.0
Cre01.g032800	2.689104257294012e-10
Cre01.g032850	0.6158232169316373
Cre01.g032900	0.0902378484757835
Cre01.g032950	0.04265279661484357
Cre01.g033000	0.003395451994134828
Cre01.g800090	0.0
Cre01.g033091	0.24962833748662697
Cre01.g033150	0.13960347966916203
Cre01.g033200	1.9296992742961228
Cre01.g033250	4.753663550131343e-10
Cre01.g033300	0.44556529591556127
Cre01.g033350	0.03303917402616969
Cre01.g033400	6.691750770307736e-10
Cre01.g033450	1.5931770599927682
Cre01.g033500	1.06088229647984
Cre01.g033516	1.7378780201124003e-09
Cre01.g033550	0.0
Cre01.g800091	0.0
Cre01.g033700	0.0
Cre01.g033750	3.872034013123234e-10
Cre01.g800092	0.8209587629028311
Cre01.g033832	7.655122196870079e-16
Cre01.g033900	0.3020645090600302
Cre01.g033950	0.25353824207697195
Cre01.g034000	0.0
Cre01.g034050	0.22611448582228416
Cre01.g034100	0.37212244341933526
Cre01.g034150	0.0
Cre01.g034200	0.0
Cre01.g034250	2.1250504160876165e-09
Cre01.g034300	0.2774984570567452
Cre01.g034350	0.3821946764101426
Cre01.g034380	0.0
Cre01.g034400	0.10511523381532709
Cre01.g034451	0.0
Cre01.g034500	0.1311276958606163
Cre01.g034550	0.2890624267848797
Cre01.g034600	0.04844231254004287
Cre01.g034650	1.4051047053264378e-08
Cre01.g034700	0.040304898628884506
Cre01.g034750	0.4457660931426113
Cre01.g034800	0.0
Cre01.g034850	1.4442477492342682
Cre01.g034900	0.44128325335095425
Cre01.g034950	0.25957396337458777
Cre01.g035000	0.0
Cre01.g035050	0.04442028868521656
Cre01.g035100	0.04489108753768174
Cre01.g035150	2.3749908757954047e-10
Cre01.g035200	0.0
Cre01.g035250	0.0278885460735256
Cre01.g035300	0.0
Cre01.g035350	0.19208789199326368
Cre01.g035400	0.09546917840006588
Cre01.g035450	0.035422919681753304
Cre01.g035500	0.0
Cre01.g035550	1.954277433375292
Cre01.g035600	0.6132636510548811
Cre01.g035650	0.2521624161513718
Cre01.g035700	0.12177757732604007
Cre01.g800093	0.0
Cre01.g035750	0.33543637913971885
Cre01.g035800	0.5795056208797582
Cre01.g035850	0.0
Cre01.g035900	1.4661455706304953
Cre01.g035950	2.508574197349783
Cre01.g036000	0.7901056604426913
Cre01.g036050	0.30799900467548813
Cre01.g036100	2.202683118423605
Cre01.g036150	0.3671330057356327
Cre01.g036200	2.2851819231429795e-16
Cre01.g036250	0.24288703543804582
