	Vg
Cre01.g019000	0.01914173351095142
Cre01.g019051	0.06193891544337798
Cre01.g800061	1.1191380403488043
Cre01.g019100	0.29219858614423533
Cre01.g019150	0.40011440987010843
Cre01.g019200	0.0
Cre01.g019250	0.06217473710062392
Cre01.g800062	2.3913213170802927
Cre01.g019300	4.808710214139363e-09
Cre01.g800063	4.1068761804639875
Cre01.g019400	0.8181223604168283
Cre01.g019450	1.064277609064027
Cre01.g019500	0.17206296146366223
Cre01.g019550	1.6146697223331752
Cre01.g019600	0.0
Cre01.g019650	3.6298048033107314e-10
Cre01.g019700	0.2307156017461398
Cre01.g019750	0.0670797600869182
Cre01.g019850	0.11209002420105615
Cre01.g019900	0.09990322690707457
Cre01.g019950	0.7779931930568301
Cre01.g020000	0.0
Cre01.g800064	0.08869152544212587
Cre01.g020050	0.16425770911141796
Cre01.g020100	0.7499511841048151
Cre01.g020182	3.04442068630485e-09
Cre01.g020223	0.18795726851092173
Cre01.g020264	0.0
Cre01.g020305	0.016771994830496316
Cre01.g802251	3.2378092321510043e-09
Cre01.g020350	0.1076053688235341
Cre01.g020400	0.0
Cre01.g020450	1.9197720197025436
Cre01.g020500	1.6048438499164424
Cre01.g020575	1.7634547668220792
Cre01.g800065	0.3656108005131362
Cre01.g020650	0.04341692105635992
Cre01.g020701	0.896389872735086
Cre01.g020750	6.758284923160013
Cre01.g020800	0.09113835172011074
Cre01.g020850	0.0
Cre01.g020887	0.40855113163170587
Cre01.g020918	0.0
Cre01.g020950	0.0
Cre01.g021000	0.0
Cre01.g800066	0.275156419959274
Cre01.g021050	0.3332276557128065
Cre01.g021100	1.0569745962707155e-09
Cre01.g021150	0.046821123557158714
Cre01.g021200	3.5345483171585087e-07
Cre01.g021251	0.0
Cre01.g021300	0.5016566028063458
Cre01.g021350	0.3091852553079075
Cre01.g021400	0.0
Cre01.g021450	1.0302892142293912e-09
Cre01.g021500	0.0
Cre01.g021550	2.8216013087650698e-08
Cre01.g021600	0.0
Cre01.g021650	0.0
Cre01.g021700	0.8222504420264594
Cre01.g021750	4.4082185693899793e-10
Cre01.g021800	0.525162781053436
Cre01.g021850	4.016375572773664e-09
Cre01.g021900	1.8622044909998585
Cre01.g021950	0.18662657276060665
Cre01.g022000	0.13654207487133066
Cre01.g022050	0.9550872956899302
Cre01.g022100	0.013560190039132
Cre01.g022150	0.6949076703279781
Cre01.g022200	0.9916078980826508
Cre01.g022250	0.4769810649771376
Cre01.g022283	0.212101277773563
Cre01.g022350	1.2601217906973605e-09
Cre01.g022400	0.0
Cre01.g022450	3.22294468912791e-06
Cre01.g022462	1.9380278582036075e-09
Cre01.g022500	1.5948059807514703
Cre01.g022550	0.11545574769100957
Cre01.g022600	0.0
Cre01.g022650	0.0
Cre01.g022666	0.5378015572283574
Cre01.g022681	0.47748271734987335
Cre01.g022700	4.1324303371997196e-10
Cre01.g022750	0.030876589217652878
Cre01.g022800	0.006420208684399515
Cre01.g022850	1.5087639123642325
Cre01.g022900	0.9771081706533277
Cre01.g022950	5.200194002788594
Cre01.g800068	0.0
Cre01.g023000	0.4875584288107498
Cre01.g023050	0.0
Cre01.g023100	4.185046695731594e-08
Cre01.g023150	1.6647469125341212
Cre01.g023200	1.036507685727342e-09
Cre01.g023250	0.22139418967742083
Cre01.g023300	1.2419720090196782
Cre01.g023350	0.0
Cre01.g023400	0.029378164545698266
Cre01.g023450	0.3260445024214005
Cre01.g023500	2.705024869467772e-09
Cre01.g023550	0.7544127763048377
Cre01.g023600	0.19338725392744252
Cre01.g023650	0.22870457215994291
Cre01.g023750	0.5295783065942302
Cre01.g023773	0.6281717782626904
Cre01.g023787	0.10570209817297951
Cre01.g023800	8.687644926871627e-10
Cre01.g023850	0.4119721717353248
Cre01.g023913	0.5237597035686637
Cre01.g023950	1.419922152258284
Cre01.g800069	0.0
Cre01.g024050	0.0
Cre01.g024100	0.0
Cre01.g024150	0.0
Cre01.g024200	4.709216145000267e-10
Cre01.g024250	0.0
Cre01.g800070	1.7005420872837272e-10
Cre01.g024251	0.0
Cre01.g024300	0.0
Cre01.g024350	2.249877321394385e-10
Cre01.g024400	0.0
Cre01.g800071	0.3468117092107053
Cre01.g024500	0.7436591033174131
Cre01.g024550	3.2183957564470136e-08
Cre01.g800072	2.451891383582423
Cre01.g800073	2.451891383582423
Cre01.g024650	0.09582541986227804
Cre01.g024750	5.991893182891789e-10
Cre01.g024800	2.2837939113000077e-09
Cre01.g024850	0.7108626010231605
Cre01.g024900	0.0
Cre01.g024950	2.798514617100678e-16
Cre01.g025000	0.23020271893669403
Cre01.g025025	3.3248998910226075
Cre01.g025050	2.362239638582523e-10
Cre01.g025100	0.12410537919595657
Cre01.g025150	0.38550265429237063
Cre01.g025200	1.6990223306411205
Cre01.g025250	6.884010436161208e-10
Cre01.g025300	0.6852461839545557
Cre01.g025350	0.20442017080491748
Cre01.g025400	0.20071655444620967
Cre01.g025450	0.10561450921247685
Cre01.g025500	0.0
Cre01.g025551	0.0
Cre01.g025600	0.03365205500763804
Cre01.g025650	0.17314611749369108
Cre01.g025700	0.03406154973730326
Cre01.g800074	0.4648021984571245
Cre01.g025750	0.9388826381948118
Cre01.g025767	0.21516571968230752
Cre01.g025808	0.38889643303316945
Cre01.g025850	0.0
Cre01.g025900	0.20490867273933272
Cre01.g025950	1.9342453723764386
Cre01.g800075	0.9763345902007694
Cre01.g025983	0.9696527274146272
Cre01.g026050	3.0408771047247214e-10
Cre01.g026100	0.3120818059950143
Cre01.g026150	0.5002523318093584
Cre01.g026200	0.18275069323836188
Cre01.g026250	6.697342184246922e-10
Cre01.g026300	0.0
Cre01.g026350	0.4458889229620736
Cre01.g026400	1.0756376248090308e-09
Cre01.g026450	0.0
Cre01.g026500	0.8670571098487473
Cre01.g026550	7.596650184639128e-09
Cre01.g026600	4.5528914085446897e-10
Cre01.g026650	0.0
Cre01.g026700	1.1560632134325322
Cre01.g026750	0.8929691424064714
Cre01.g800076	0.2778349092494853
Cre01.g800077	1.2965761458935363
Cre01.g800078	0.3758577597631072
Cre01.g800079	0.6225992206865424
Cre01.g800080	1.2387371969770893
Cre01.g026900	0.9206730711284326
Cre01.g800081	0.0
Cre01.g027000	0.0899472372012538
Cre01.g027050	0.529282591526727
Cre01.g027100	0.14406524712358196
Cre01.g027150	0.0747726075607784
Cre01.g027200	0.0
Cre01.g027250	1.2056350296359344e-09
Cre01.g027300	0.004467831870607276
Cre01.g027350	0.0
Cre01.g027400	0.47749146462854386
Cre01.g027450	0.17054606091669813
Cre01.g027500	0.790701345772304
Cre01.g027550	0.5435055418057022
Cre01.g027600	1.534494994211326e-08
Cre01.g027650	0.5682896821804841
Cre01.g027700	0.0
Cre01.g027750	0.46208733255281564
Cre01.g027764	0.0
Cre01.g027800	0.0
Cre01.g027850	0.120615772730632
Cre01.g027900	0.21227418557298042
Cre01.g027950	0.005363527991091758
Cre01.g028000	0.25305535868145473
Cre01.g028050	2.5409338089835924
Cre01.g028101	0.843082951634221
Cre01.g028150	0.0006538911919889174
Cre01.g028200	0.11800872348162472
Cre01.g028250	0.0
Cre01.g028300	0.04575548073092807
Cre01.g028350	0.6844647978928431
Cre01.g028400	1.3068717758466436e-08
Cre01.g028423	0.0
Cre01.g028450	2.2321497689787013e-08
Cre01.g028500	0.0
Cre01.g028550	3.782654774949471e-10
Cre01.g028600	5.309217006797876
Cre01.g028650	11.217563991844298
Cre01.g800082	0.0
Cre01.g800083	10.238262818872512
Cre01.g800084	6.109786666104093
Cre01.g028850	0.8833121512708997
Cre01.g028900	0.8662378209261908
Cre01.g028950	0.21683872728822062
Cre01.g029000	0.3907613655026873
Cre01.g029050	1.270976855576297e-08
Cre01.g029100	0.31936047474144613
Cre01.g029150	0.0783395689061941
Cre01.g029200	0.7844670345664904
Cre01.g029250	0.22156123167540814
Cre01.g029300	0.1773855351205985
Cre01.g029350	0.0004952879255021508
Cre01.g029400	0.2683688963499269
Cre01.g029450	0.0
Cre01.g029500	0.0
Cre01.g029550	0.6071400189338616
Cre01.g029600	1.63812826783284
Cre01.g029650	0.017037664563766295
Cre01.g029700	0.4166258582820481
Cre01.g029750	0.0
Cre01.g029800	0.0
Cre01.g029850	0.0
Cre01.g029900	0.0
Cre01.g029950	0.3044995534183662
Cre01.g030000	1.5450633824369435
Cre01.g030050	0.39726548432166175
Cre01.g800085	0.6591806428956011
Cre01.g030100	0.7396892665486563
Cre01.g030150	0.0
Cre01.g030200	0.0
Cre01.g030250	0.0
Cre01.g030300	0.31186001735512137
Cre01.g800086	0.38581254567508894
Cre01.g030350	0.03577343726798561
Cre01.g030400	0.0
Cre01.g030450	6.014289768743727e-08
Cre01.g030500	0.0
Cre01.g030550	0.051803161339746
Cre01.g030600	0.13864968646333503
Cre01.g800087	0.25946753369663045
Cre01.g030650	0.7021901576628327
Cre01.g030700	0.2548477822212523
Cre01.g800088	2.554478119886489
Cre01.g030750	0.6656612937297228
Cre01.g030800	3.0220093351264445e-10
Cre01.g030850	0.0
Cre01.g030900	1.0918287100094826
Cre01.g030950	0.23477117058226218
Cre01.g030986	2.723570349360246
Cre01.g031004	0.3003558773359305
Cre01.g031050	0.0
Cre01.g031100	0.28859079649980823
Cre01.g031200	0.0
Cre01.g031250	0.6273341225063762
Cre01.g031300	4.676625437160829e-09
Cre01.g800089	1.5092247545740092
Cre01.g031400	0.0
Cre01.g031450	0.4886159432301171
Cre01.g031500	2.0203659873124864
Cre01.g031550	0.18309836985602093
Cre01.g031600	0.28028150874469066
Cre01.g031650	0.7520125191971929
Cre01.g031700	0.5921461397122953
Cre01.g031750	2.699987154624484e-10
Cre01.g031800	0.3823170467008325
Cre01.g031850	0.5771632427820527
Cre01.g031875	1.7694256720021114e-09
Cre01.g031900	0.0
Cre01.g031951	0.1563389384609395
Cre01.g032000	0.02035949077692042
Cre01.g032050	0.0
Cre01.g032100	0.36275263405911046
Cre01.g032150	0.0
Cre01.g032200	0.4089029468941138
Cre01.g032250	1.7351040815539735e-09
Cre01.g032300	0.09459148263231719
Cre01.g032350	0.0
Cre01.g032400	2.1453527038626916e-10
Cre01.g032450	2.21103209889196e-10
Cre01.g032500	0.0
Cre01.g032550	0.17071018144626315
Cre01.g032600	0.07920327971302457
Cre01.g032650	0.8683606669875502
Cre01.g032700	0.11472200159411663
Cre01.g032750	0.0
Cre01.g032800	1.870238549000111e-09
Cre01.g032850	0.6157397139984692
Cre01.g032900	0.09024577411286706
Cre01.g032950	0.027464177648153835
Cre01.g033000	0.0033955197945351153
Cre01.g800090	2.2345800024072775e-08
Cre01.g033091	0.24962957846666428
Cre01.g033150	0.139611287487326
Cre01.g033200	1.929539456134862
Cre01.g033250	7.989937707740631e-10
Cre01.g033300	0.4455658954844907
Cre01.g033350	0.033038438464482504
Cre01.g033400	0.0
Cre01.g033450	1.4743057673880162
Cre01.g033500	1.0608839272079835
Cre01.g033516	0.0
Cre01.g033550	1.3485248525186278e-09
Cre01.g800091	0.0
Cre01.g033700	0.0
Cre01.g033750	4.8699450359869704e-09
Cre01.g800092	0.8209385314661272
Cre01.g033832	2.1647517382189558e-10
Cre01.g033900	0.30204623586170054
Cre01.g033950	0.25353383234861016
Cre01.g034000	7.339852506229721e-17
Cre01.g034050	0.2261139189238418
Cre01.g034100	0.37211785809867876
Cre01.g034150	5.157085294953165e-08
Cre01.g034200	0.0
Cre01.g034250	5.900526809589369e-09
Cre01.g034300	0.277487797413079
Cre01.g034350	0.3821992623610289
Cre01.g034380	0.0
Cre01.g034400	0.10512193138073686
Cre01.g034451	3.585261419550895e-08
Cre01.g034500	0.13112697039332769
Cre01.g034550	0.0998113167052119
Cre01.g034600	1.1861768885621057e-09
Cre01.g034650	0.0
Cre01.g034700	0.0403099581311815
Cre01.g034750	0.4457574371442083
Cre01.g034800	2.5798454544040383e-10
Cre01.g034850	1.4442194325605944
Cre01.g034900	9.289869290102055e-10
Cre01.g034950	0.25956631046157336
Cre01.g035000	0.0
Cre01.g035050	0.04442179154300105
Cre01.g035100	0.04489207715440506
Cre01.g035150	0.0
Cre01.g035200	7.509403377327936e-09
Cre01.g035250	0.027885318364173458
Cre01.g035300	0.0
Cre01.g035350	0.1532703569025989
Cre01.g035400	0.0910305712079444
Cre01.g035450	0.03541758376149506
Cre01.g035500	0.0
Cre01.g035550	1.9542610860906924
Cre01.g035600	0.6132316235408399
Cre01.g035650	0.2521512487212255
Cre01.g035700	0.12177581817411462
Cre01.g800093	0.0
Cre01.g035750	0.33544435603782374
Cre01.g035800	0.4121687228904662
Cre01.g035850	0.0
Cre01.g035900	1.4662524993307464
Cre01.g035950	2.5087174079236614
Cre01.g036000	0.7901090223745644
Cre01.g036050	0.30801048166163064
Cre01.g036100	2.202686761396008
Cre01.g036150	0.36714759825654986
Cre01.g036200	0.0
Cre01.g036250	0.24289886332301738
Cre01.g036300	1.0186172552314301e-08
