	Vg
Cre01.g008891	0.9326582029507722
Cre01.g008900	3.1746046473926293
Cre01.g008950	3.6437804269416376
Cre01.g800031	0.9953535667471668
Cre01.g009000	8.930022859589121
Cre01.g800032	3.7225219852591644
Cre01.g009050	2.6939752059359185
Cre01.g009101	0.42815206245106885
Cre01.g009150	0.5854528315031772
Cre01.g009200	0.2543185285603247
Cre01.g009250	1.8751248315353496e-08
Cre01.g009300	0.028466990555511374
Cre01.g009325	0.39499261563317584
Cre01.g009350	0.7071177666720648
Cre01.g009400	1.607437668013297
Cre01.g009450	1.0519734731501345
Cre01.g009500	0.32254824261658055
Cre01.g009550	0.16730515451088507
Cre01.g009575	1.7772688996709711
Cre01.g800033	0.6873756204649166
Cre01.g009650	0.7701046028148806
Cre01.g009700	0.3745879817353902
Cre01.g009731	0.19568718183364736
Cre01.g009765	5.991238840063439
Cre01.g009800	0.7983453101265569
Cre01.g009850	0.4980843696904011
Cre01.g009900	0.6139418358998981
Cre01.g009950	0.41352031518451715
Cre01.g010000	0.41841079651188634
Cre01.g010050	0.1886372642400153
Cre01.g010100	0.743176453541066
Cre01.g010150	0.5374591385002508
Cre01.g010201	1.27386514674728
Cre01.g010250	7.1839478570717e-07
Cre01.g010296	0.0
Cre01.g010300	3.477797467870869
Cre01.g800034	1.637456862384557
Cre01.g800035	1.6689523360048264
Cre01.g010350	0.1773151787553694
Cre01.g010400	0.5562309825216083
Cre01.g010450	0.15927580741221836
Cre01.g010500	0.3525024871288777
Cre01.g010550	0.0
Cre01.g010650	0.4449993162428328
Cre01.g010700	2.3253351141984297e-09
Cre01.g010750	0.05456199689742337
Cre01.g010800	0.1993126914930445
Cre01.g010816	0.0
Cre01.g010832	4.535140045250374
Cre01.g010848	0.832522391128574
Cre01.g010864	0.21417464128798724
Cre01.g010880	0.02348858300307011
Cre01.g010900	2.3095658930864427
Cre01.g010950	9.522714183859193e-10
Cre01.g800036	0.04235701534247184
Cre01.g011000	0.37291720676819856
Cre01.g800037	0.6796290979214268
Cre01.g011100	0.33869064220930506
Cre01.g011150	0.4796651855594013
Cre01.g011200	0.2639730291282084
Cre01.g011250	0.0
Cre01.g011300	0.16808208047951262
Cre01.g011350	0.3653480040245451
Cre01.g011400	0.3909401905598864
Cre01.g011450	0.048418967661056814
Cre01.g011500	0.3368620968529795
Cre01.g011550	0.9651043069349418
Cre01.g011600	0.24462521430485407
Cre01.g011630	4.072839570012465
Cre01.g011660	0.20374998112330794
Cre01.g011750	0.7816955632340684
Cre01.g011800	0.6301156261684967
Cre01.g011850	0.25993163773555206
Cre01.g011901	0.8902318188011007
Cre01.g800038	0.5095511585232146
Cre01.g800039	0.1856733081916125
Cre01.g012000	0.2705460157526559
Cre01.g012050	0.19191924776267244
Cre01.g800040	0.19191924776267244
Cre01.g012100	7.059865927263416e-10
Cre01.g012126	2.6119151084784336
Cre01.g012150	0.4081549734568761
Cre01.g012200	0.4727205684705005
Cre01.g800041	3.254726564492221
Cre01.g012300	0.2116068825401623
Cre01.g012350	0.2541654843832723
Cre01.g012400	0.21768444378455182
Cre01.g012450	0.16575935988297294
Cre01.g012500	0.35157753297070876
Cre01.g012550	1.3913205514070859
Cre01.g012600	0.750487241857177
Cre01.g012650	1.8067011360503784
Cre01.g012700	1.2100703261663588
Cre01.g012750	0.9127897661383195
Cre01.g012800	0.44631197017251906
Cre01.g012850	2.6392741341521733
Cre01.g012900	2.1883439090859134
Cre01.g012950	2.4064256482051234
Cre01.g013000	0.16651364727951495
Cre01.g013050	0.8458414606034392
Cre01.g013100	1.306695546059202
Cre01.g013150	1.3054173313253985
Cre01.g800042	0.4572807228022781
Cre01.g013200	0.5743894853952638
Cre01.g013250	0.0
Cre01.g013300	0.08650882171529542
Cre01.g013350	0.48872063054861475
Cre01.g013400	0.4544206028770359
Cre01.g013450	1.0568997939082663
Cre01.g800043	0.0
Cre01.g013500	1.333768472304359e-15
Cre01.g013550	0.08556807511506972
Cre01.g013600	0.315317054818627
Cre01.g013650	0.006953072597933471
Cre01.g013700	0.3367751562140718
Cre01.g013750	0.24809846453903112
Cre01.g013769	0.24509317629749172
Cre01.g013800	0.505372134836202
Cre01.g013801	0.6009295374908836
Cre01.g013850	0.3988212582529022
Cre01.g013900	0.09633117898309924
Cre01.g014000	1.2517966192501329
Cre01.g014050	0.3582348047273843
Cre01.g014100	0.2473691518819002
Cre01.g014150	0.3864144021782272
Cre01.g014200	0.13593571584120698
Cre01.g014250	0.4574879938992664
Cre01.g800044	0.3166443774572241
Cre01.g014300	0.4298213119591824
Cre01.g014350	0.6081133882332318
Cre01.g014400	0.6911852188834428
Cre01.g014450	0.3849207185454905
Cre01.g014500	0.705015726025908
Cre01.g800045	0.6695617010615423
Cre01.g800046	0.25495914788678764
Cre01.g800047	0.10578244563842272
Cre01.g014650	0.7840640781633332
Cre01.g014700	0.1508385994199567
Cre01.g014751	0.0
Cre01.g014800	0.19620376941354595
Cre01.g014850	0.2519865589305078
Cre01.g014900	0.3936330996141454
Cre01.g014950	0.24242796261646998
Cre01.g015000	0.7855427672191828
Cre01.g015050	0.2951896542043797
Cre01.g015103	0.08877276789384414
Cre01.g015100	0.9044853132837772
Cre01.g015150	0.38686797918750687
Cre01.g015200	0.4337566152840411
Cre01.g015250	0.12919529144249897
Cre01.g015300	0.3833374944008586
Cre01.g015350	1.0316735177098784
Cre01.g015400	0.24498636940839322
Cre01.g015451	0.5004359470027048
Cre01.g015500	0.556035273627788
Cre01.g015550	0.32515180466157095
Cre01.g015600	0.14576100604154346
Cre01.g800048	0.9540728029552518
Cre01.g015650	0.7473737724476834
Cre01.g015700	0.5403402569982021
Cre01.g800049	0.03182236955869649
Cre01.g015750	0.09471087181803682
Cre01.g800050	0.512093341733194
Cre01.g800051	1.2052225761154582
Cre01.g015850	0.6708392476502778
Cre01.g800052	0.26780576301025333
Cre01.g015950	0.11575260652812938
Cre01.g016001	0.5347164244730319
Cre01.g016050	1.945683785510681e-15
Cre01.g016100	0.44125540867372653
Cre01.g016150	0.3644683525468367
Cre01.g016200	0.1765575684720068
Cre01.g016250	0.21220238232332744
Cre01.g016300	0.005720192418143582
Cre01.g016350	0.2506428720734357
Cre01.g016400	1.1103054569605961
Cre01.g016450	0.4577172165755293
Cre01.g016500	0.5960578472221718
Cre01.g016514	0.8125511721282466
Cre01.g016528	0.20954813200878133
Cre01.g016542	0.0
Cre01.g016556	0.0
Cre01.g016570	0.19462280940533275
Cre01.g016600	4.6634374274098755
Cre01.g800053	5.135646312490442
Cre01.g016700	1.1628295611645323
Cre01.g016750	4.07173818241853
Cre01.g016800	0.3580537476744383
Cre01.g016850	0.6489363877630262
Cre01.g016900	0.22737106398891593
Cre01.g016950	0.1636118776415628
Cre01.g800054	0.15958353939300443
Cre01.g017050	0.036731114671490095
Cre01.g017100	0.289397711827569
Cre01.g017150	0.1815479350124473
Cre01.g017200	0.3405954898038569
Cre01.g017250	0.562636830864197
Cre01.g017300	1.3120805281021553
Cre01.g017350	0.47461914648488107
Cre01.g017400	0.058873973721869706
Cre01.g017450	0.04777045315698876
Cre01.g017500	0.0737291768744394
Cre01.g017550	0.804164770223827
Cre01.g017600	0.49503248314021403
Cre01.g017650	0.22083023115668904
Cre01.g800055	2.511381665027626
Cre01.g800056	0.3448578639953674
Cre01.g017850	5.926536899904756
Cre01.g017900	1.197731260939218
Cre01.g017951	1.182507952745348
Cre01.g018000	0.9863303365240639
Cre01.g018050	0.24019623370195958
Cre01.g018075	0.4518653072986897
Cre01.g018100	0.6051958009369531
Cre01.g018150	0.37758848337599976
Cre01.g800057	0.3362362641832173
Cre01.g018200	5.561599375748955e-10
Cre01.g800058	3.3163026177120156
Cre01.g800059	1.8241657258007844
Cre01.g018350	0.3656951676933688
Cre01.g018400	0.38373613049046346
Cre01.g018450	0.2812138110664457
Cre01.g018500	0.5407738340737088
Cre01.g018550	1.3655560609175403
Cre01.g018600	0.12121278681243697
Cre01.g018650	0.0
Cre01.g018700	0.4909698872660749
Cre01.g018750	0.3320362064253928
Cre01.g018800	0.009344304941762586
Cre01.g018850	0.45843810626104364
Cre01.g018900	0.29372157663133097
Cre01.g800060	0.3205307764011696
Cre01.g018950	0.47136564381666535
Cre01.g019000	0.6524679690972798
Cre01.g019051	0.6526805565313352
Cre01.g800061	1.147693434653889
Cre01.g019100	0.6381992048233182
Cre01.g019150	0.41947069853862257
Cre01.g019200	0.2693472292076068
Cre01.g019250	0.254629312566883
Cre01.g800062	0.5113735543232258
Cre01.g019300	0.37276369173124196
Cre01.g800063	2.171411479521879
Cre01.g019400	1.1642718610432685
Cre01.g019450	0.5895195840846301
Cre01.g019500	0.07348172008525557
Cre01.g019550	0.0
Cre01.g019600	0.2774324565551691
Cre01.g019650	0.12866167080663346
Cre01.g019700	0.12944297420030548
Cre01.g019750	0.31981711380179734
Cre01.g019850	0.12262248362051767
Cre01.g019900	0.3589525603953524
Cre01.g019950	1.5017953365745595
Cre01.g020000	1.296876219126794
Cre01.g800064	2.0429763565685213
Cre01.g020050	1.619726042764052
Cre01.g020100	1.3292258696001031
Cre01.g020182	0.30326375277565853
Cre01.g020223	0.2729596823191786
Cre01.g020264	0.35659582808961704
Cre01.g020305	0.19622277281830386
Cre01.g802251	0.3403412046470384
Cre01.g020350	0.0435989966119531
Cre01.g020400	0.3488684770003432
Cre01.g020450	1.0966605687748567
Cre01.g020500	0.8547182187673642
Cre01.g020575	2.8386105038240985e-10
Cre01.g800065	0.5573039142123644
Cre01.g020650	0.42633805569302324
Cre01.g020701	2.0649601892421536
Cre01.g020750	3.294591012316099
Cre01.g020800	0.7703565481207388
Cre01.g020850	0.0711711571574296
Cre01.g020887	0.020780278718621318
Cre01.g020918	0.31586775903941255
Cre01.g020950	0.41340366491371655
Cre01.g021000	0.35549444362057064
Cre01.g800066	0.842696923652666
Cre01.g021050	0.7912647083202704
Cre01.g021100	0.0
Cre01.g021150	0.33309296859863463
Cre01.g021200	0.5928355810539956
Cre01.g021251	0.6336757089161543
Cre01.g021300	0.0
Cre01.g021350	1.5714328782785114
Cre01.g021400	0.4556566990039665
Cre01.g021450	0.33718954161742
Cre01.g021500	0.36335977565546956
Cre01.g021550	0.5071744156059396
Cre01.g021600	0.4798450484344869
Cre01.g021650	0.600437819434983
Cre01.g021700	0.3078620604111007
Cre01.g021750	0.5775700544201671
Cre01.g021800	0.039811840757703505
Cre01.g021850	0.6379790712820164
Cre01.g021900	0.40080059281893143
Cre01.g021950	0.01080392735337781
Cre01.g022000	0.34814178033398424
Cre01.g022050	0.0
Cre01.g022100	0.21544422345931066
Cre01.g022150	1.2305409413613257
Cre01.g022200	0.01712823135143611
Cre01.g022250	0.0
Cre01.g022283	0.7742441728891526
Cre01.g022350	0.5317507765585884
Cre01.g022400	0.4987048980212622
Cre01.g022450	1.4649773153893848
Cre01.g022462	1.4899093294912087
Cre01.g022500	1.2908621679807106
Cre01.g022550	0.02523341392272384
Cre01.g022600	0.17363643154716882
Cre01.g022650	1.9546444747415492
Cre01.g022666	1.588343699031156
Cre01.g022681	1.6321431984085963
Cre01.g022700	2.204236232925781
Cre01.g022750	0.09329404415798595
Cre01.g022800	0.21296980014829256
Cre01.g022850	0.0
Cre01.g022900	0.6449607691070159
Cre01.g022950	1.862525124737733
Cre01.g800068	0.0
Cre01.g023000	0.42677859998016915
Cre01.g023050	0.5826871205367323
Cre01.g023100	0.37299699758946303
Cre01.g023150	0.002800475654155567
Cre01.g023200	0.40605473699502975
Cre01.g023250	0.2918696561933037
Cre01.g023300	0.5755337269595984
Cre01.g023350	0.3872149960940168
Cre01.g023400	0.3097643963696453
Cre01.g023450	0.42962743012285953
Cre01.g023500	0.025553150331963457
Cre01.g023550	0.22880941016142237
Cre01.g023600	0.9088856188022963
Cre01.g023650	0.8464587635346714
Cre01.g023750	0.2486690053816665
Cre01.g023773	0.8671071550217753
Cre01.g023787	0.25616873354549685
Cre01.g023800	0.7092613760141222
Cre01.g023850	0.3994288726441124
Cre01.g023913	1.0881075087082432
Cre01.g023950	0.5798758139795134
Cre01.g800069	0.34215180870604234
Cre01.g024050	0.288626201859774
Cre01.g024100	0.5894185808970454
Cre01.g024150	0.4139635592007848
Cre01.g024200	0.6461727210839343
Cre01.g024250	0.5464109938772018
Cre01.g800070	0.18310516770770838
Cre01.g024251	0.5425414911840216
Cre01.g024300	0.331469020889668
Cre01.g024350	0.47406104522169124
Cre01.g024400	0.38061774597622094
Cre01.g800071	5.621490113879845
Cre01.g024500	0.13894091011741688
Cre01.g024550	0.17559508469049004
Cre01.g800072	0.9462255171623384
Cre01.g800073	0.9462255171623384
Cre01.g024650	0.050782486763496434
Cre01.g024750	1.1662662122536178
Cre01.g024800	0.2555511572379712
Cre01.g024850	0.3260897546388453
Cre01.g024900	0.2545452352666321
Cre01.g024950	0.32264007138888484
Cre01.g025000	0.5162141305418112
Cre01.g025025	7.059459681552508
Cre01.g025050	0.24119923793918718
Cre01.g025100	2.6599062257066213
Cre01.g025150	1.6929760642262384
Cre01.g025200	2.487946490663694
Cre01.g025250	1.4589623880590565
Cre01.g025300	0.37589870097315303
Cre01.g025350	0.12333788050799924
Cre01.g025400	0.09454587782235813
Cre01.g025450	0.21475176101152682
Cre01.g025500	0.35141996133636877
Cre01.g025551	0.7714768267650186
Cre01.g025600	0.47799802042999767
Cre01.g025650	2.0315725126336956
Cre01.g025700	0.4684370931950684
Cre01.g800074	1.5844364723020328
Cre01.g025750	2.4589374489647486
Cre01.g025767	0.03880314691893915
Cre01.g025808	0.06404958980136792
Cre01.g025850	0.23375275004854995
Cre01.g025900	0.6871774868839778
Cre01.g025950	2.617667593156145
Cre01.g800075	2.984541851761411
Cre01.g025983	1.5530697680461254
Cre01.g026050	0.6365417132723377
Cre01.g026100	0.48148636634619496
Cre01.g026150	0.26296126760295996
Cre01.g026200	0.6725222426678218
Cre01.g026250	0.4811959349020371
Cre01.g026300	0.15326041327249654
Cre01.g026350	0.834278605380695
Cre01.g026400	0.306226699062913
Cre01.g026450	0.3895745011301432
Cre01.g026500	0.10897054425982913
Cre01.g026550	0.11206295840259549
Cre01.g026600	0.3755448488428106
Cre01.g026650	0.6584107531201626
Cre01.g026700	0.5799418265580282
Cre01.g026750	6.078159013483057e-09
Cre01.g800076	0.0
Cre01.g800077	2.952011266930171e-10
Cre01.g800078	0.02646325924465223
Cre01.g800079	0.0
Cre01.g800080	0.44411816411559674
Cre01.g026900	0.31950465616375856
Cre01.g800081	0.2996844802985422
Cre01.g027000	0.4050833730407364
Cre01.g027050	0.16431482736448366
Cre01.g027100	0.1341369126060091
Cre01.g027150	0.38152688530366924
Cre01.g027200	0.5221971737797219
Cre01.g027250	1.06041038680423
Cre01.g027300	0.718570934290897
Cre01.g027350	0.16637211157192722
Cre01.g027400	0.14494936955995014
Cre01.g027450	0.33209331518819696
Cre01.g027500	0.6056578889618374
Cre01.g027550	0.005421461296167977
Cre01.g027600	0.3361193278556981
Cre01.g027650	2.3929770538734267e-09
Cre01.g027700	0.6418924234753337
Cre01.g027750	0.4094278523756957
Cre01.g027764	1.0319388166256331
Cre01.g027800	0.5695570490513201
Cre01.g027850	0.7563236949073675
Cre01.g027900	0.711949187475861
Cre01.g027950	0.32354943860242497
Cre01.g028000	0.44919318424467425
Cre01.g028050	6.14264990520129
Cre01.g028101	0.3204749220926147
Cre01.g028150	0.8358171505507808
Cre01.g028200	0.0
Cre01.g028250	0.11463556178348248
Cre01.g028300	0.28583633033484646
Cre01.g028350	0.9114294940582955
Cre01.g028400	0.24525705537226086
Cre01.g028423	0.38636664168604107
Cre01.g028450	0.5133069253638299
Cre01.g028500	0.34826103395952623
Cre01.g028550	0.28893205428506374
Cre01.g028600	2.4722739784353474
Cre01.g028650	11.800154048762412
Cre01.g800082	0.0
Cre01.g800083	7.54537229007306
Cre01.g800084	2.7959332463213804
Cre01.g028850	1.4850344469764587
Cre01.g028900	1.277515358667998
Cre01.g028950	1.8208384794594705
Cre01.g029000	0.31486067938421136
Cre01.g029050	0.45799826438077984
Cre01.g029100	0.14452053511959811
Cre01.g029150	0.5782413159488126
Cre01.g029200	0.03518496247326195
Cre01.g029250	0.3230611617462606
Cre01.g029300	0.5536876807546561
Cre01.g029350	0.4031924858200783
Cre01.g029400	0.5817207723060118
Cre01.g029450	0.21736102581911926
Cre01.g029500	0.4275867995336658
Cre01.g029550	0.16262772544916992
Cre01.g029600	0.8899666283662718
Cre01.g029650	0.16158792554150128
Cre01.g029700	0.08607377350403286
Cre01.g029750	0.46930610974880577
Cre01.g029800	0.5404680771727737
Cre01.g029850	0.36875701630391433
Cre01.g029900	0.6950240876228242
Cre01.g029950	0.4994207406355425
Cre01.g030000	2.682181768294657
Cre01.g030050	1.5102793488914954
Cre01.g800085	0.6196331555939278
Cre01.g030100	0.5163737240896933
Cre01.g030150	0.47075750297305335
Cre01.g030200	0.276521459166971
Cre01.g030250	0.7423438141404038
Cre01.g030300	1.3411099899295886
Cre01.g800086	0.8139433340929125
Cre01.g030350	0.5027304465177648
Cre01.g030400	0.48622759442798874
Cre01.g030450	0.5728354652687824
Cre01.g030500	0.23717644433484122
Cre01.g030550	0.3562401591718616
Cre01.g030600	0.21199818243886473
Cre01.g800087	0.1686759372683529
Cre01.g030650	0.23454523833973975
Cre01.g030700	0.7071724972658434
Cre01.g800088	3.7801438683848154
Cre01.g030750	0.3819576863381837
Cre01.g030800	0.17835411136283705
Cre01.g030850	0.22907835272676957
Cre01.g030900	0.533413781518314
Cre01.g030950	0.618541075652882
Cre01.g030986	2.910268792543365
Cre01.g031004	0.27943716030802934
Cre01.g031050	0.3914599903701315
Cre01.g031100	1.468353775864705
Cre01.g031200	0.814508864370526
Cre01.g031250	0.8796283519796347
Cre01.g031300	0.11592231529244287
Cre01.g800089	0.4043270707964966
Cre01.g031400	0.0
Cre01.g031450	0.3031084762617556
Cre01.g031500	2.5853816193966304
Cre01.g031550	1.230357840844764
Cre01.g031600	0.3240834343604226
Cre01.g031650	1.1724304452537182
Cre01.g031700	0.5187497994908679
Cre01.g031750	0.3225936096082368
Cre01.g031800	0.665969428916969
Cre01.g031850	0.8832696901835051
Cre01.g031875	1.0734557917722083
Cre01.g031900	0.3867067838897121
Cre01.g031951	0.7279937218844623
Cre01.g032000	0.759946719229866
Cre01.g032050	0.45088329234143176
Cre01.g032100	0.20924294785856934
Cre01.g032150	0.21779122390424616
Cre01.g032200	0.28825660786670454
Cre01.g032250	0.2684150102412438
Cre01.g032300	0.046338257695455694
Cre01.g032350	0.9710195485946205
Cre01.g032400	0.0
Cre01.g032450	0.07550997241409241
Cre01.g032500	0.06604912792504443
Cre01.g032550	0.03842360634351377
Cre01.g032600	9.068270597650422e-10
Cre01.g032650	0.43576740558339294
Cre01.g032700	0.17588528212529678
Cre01.g032750	0.49795907948103335
Cre01.g032800	0.8319556873603962
Cre01.g032850	3.2027930184997233
Cre01.g032900	0.3683806785779652
Cre01.g032950	0.713499853787721
Cre01.g033000	0.12695455218991455
Cre01.g800090	0.08472199157269084
Cre01.g033091	2.690987509995026e-08
Cre01.g033150	0.24927134883895463
Cre01.g033200	2.3987028830271915
Cre01.g033250	0.2623165499223716
Cre01.g033300	2.6408375965323487
Cre01.g033350	0.4089838726280851
Cre01.g033400	0.7720939235110782
Cre01.g033450	2.4177184116253776
Cre01.g033500	2.133966084130697
Cre01.g033516	1.0775995243211682
Cre01.g033550	0.4271917184858532
Cre01.g800091	0.4658186963130168
Cre01.g033700	0.8308768970910931
Cre01.g033750	0.0
Cre01.g800092	0.3873536038330938
Cre01.g033832	0.0
Cre01.g033900	0.6883905462873021
Cre01.g033950	1.6781729013732625
Cre01.g034000	0.07722139297401058
Cre01.g034050	0.6696707154798971
Cre01.g034100	0.6653348190800991
Cre01.g034150	0.19804327907982053
Cre01.g034200	0.2483119755867778
Cre01.g034250	0.6954824154617016
Cre01.g034300	0.5482405048544962
Cre01.g034350	0.5170850596871124
Cre01.g034380	0.1906236805627041
Cre01.g034400	0.1701929943510298
Cre01.g034451	0.3930583707751935
Cre01.g034500	1.6804699287554756e-08
Cre01.g034550	0.3444385655660984
Cre01.g034600	1.870907957473756e-16
Cre01.g034650	0.40491835798426656
Cre01.g034700	0.39071038059608576
Cre01.g034750	0.02353285104413725
Cre01.g034800	0.28899449295635005
Cre01.g034850	1.3484554930982187
Cre01.g034900	1.3537294416754715
Cre01.g034950	0.34442840353904625
Cre01.g035000	0.24922081310529745
Cre01.g035050	0.2110236976287897
Cre01.g035100	0.18405979033522518
Cre01.g035150	0.016570213745098532
Cre01.g035200	0.7470589661074216
Cre01.g035250	0.27779917152566597
