g6708	g6706	3326	0.08694710025529542	0.18681357971522777
g12730	g12740	391	0.4456554245287812	0.6036383776049599
g9473	g9467	2323	0.16690460325605866	0.329087708913391
g4850	g10023	1773	0.015075884490815449	0.013562756574971514
g6004	g6000	2138	0.0014443913949106577	0.002373419702222269
g12267	g8209	598	0.1205799154408138	0.33784685552917515
g12371	g12366	2393	0.014900079776490754	0.030133177674338138
g931	g924	931	0.23305338656378005	0.2813007231928449
g931	g1850	931	0.2963391120405151	0.7116810275984895
g15823	g1044	1492	-0.0	-0.0
g15823	g1668	652	0.029343595869174184	0.026551445288186964
g10224	g1327	1647	0.44139782689122287	0.4225261031654798
g10224	g5804	705	0.04091923818782577	0.06441725391032224
g10224	g8166	1589	0.4254372896251838	0.4036283082423896
g15419	g12800	651	0.04254685287340752	0.022060413904720005
g2209	g2211	1729	0.24755764948959735	0.3937426249009811
g17387	g1525	2878	0.025781270932917703	0.045194393638647634
g17387	g17384	2866	0.03918192326895163	0.053070913907770106
g17387	g17393	2498	0.03477444041844424	0.055859737713557206
g16518	g16517	439	0.0334627991166051	0.08737140410396613
g10676	g10688	476	0.25848852074674317	0.3849134770534579
g8496	g8503	2845	0.363359864955165	0.6878506933969457
g3721	g3723	2577	0.054673637789339605	0.07214430229801194
g14056	g14057	2132	0.2488214342407722	0.4769915750399977
g14057	g14058	1955	0.03444382975575887	0.09066526619548088
g138	g139	1766	0.25633648770708223	0.35776979218618016
g10779	g212	1794	0.014194690329532232	0.061088329806744855
g271	g268	461	0.0032858760116722327	-0.0
g267	g270	1792	0.0025862094591869497	0.022368852797042156
g765	g767	1805	0.19888460131355834	0.41899047896463026
g9531	g1201	2093	0.026384630340880004	0.06605733993244407
g9531	g1202	2012	0.023531341925815435	0.060639072471821175
g1361	g1213	477	0.06656250293450244	0.0690141740401891
g1245	g1243	1123	0.0041265578654875665	0.032972342565837046
g1239	g1244	601	0.07224833170382405	0.08663466534138325
g1587	g1586	876	0.0069525410972148555	-0.0
g5544	g1991	370	-0.0	-0.0
g2443	g2442	363	0.004437882771066381	-0.0
g2567	g2563	989	0.07294535571326714	0.13013319533384982
g2567	g2565	989	0.07294535571326714	0.13013319533384982
g2915	g2910	330	0.009820107560264742	-0.0
g2909	g2911	966	0.23522225068143632	0.16735766348565728
g2917	g2911	706	0.33149177918177714	0.3069669034099257
g2915	g2912	330	0.009820107560264742	-0.0
g2909	g2914	963	0.24132456692363807	0.17385121054299324
g2917	g2914	733	0.3155962458146062	0.30128456886721044
g2913	g2916	1240	0.007566268458255575	0.01925651350517267
g3235	g3234	1695	0.03507252351876356	0.03582770720151491
g3252	g3253	1180	0.08568508908330047	0.10375632200806509
g3754	g3755	780	0.0019946820268191235	-0.0
g4114	g4115	2489	0.039582049129991914	0.08329719574339806
g4425	g4427	561	0.2567146548649745	0.28461721627867775
g4425	g4428	671	-0.0	0.007228971628326558
g4590	g4592	426	0.24053444859619705	0.33418882642319225
g4653	g4652	1013	0.09971837525671394	0.08250067141074635
g4753	g4752	554	0.014340781085083798	0.026318489858452546
g4953	g4951	707	0.004285725947578998	-0.0
g4953	g4952	707	0.004285725947578998	-0.0
g4997	g4996	891	0.04369319217667678	0.09527718085265001
g5262	g5264	752	0.12969022663849855	0.18087154261266608
g6215	g5291	1370	0.10172461096664656	0.3127551514112519
g5321	g5322	243	0.19239208004103325	0.17880826758374868
g16163	g5509	1757	0.050940172279513696	0.1859239058246243
g5662	g5664	495	0.1177528116072486	0.1998496749761312
g5755	g5757	1297	0.03676625433516515	0.08116018848017453
g5805	g5802	281	0.15080666532545728	0.22310735253305142
g6294	g6293	2205	0.001399907079325915	0.014513237941895714
g6438	g6441	358	0.012605338737285966	0.06033402391405441
g8150	g6665	2368	0.06718903573860195	0.26777888565201735
g6471	g6894	87	-0.0	-0.0
g11918	g6899	409	0.05073455245242954	0.14561701083071812
g7301	g7298	340	0.02912987498719792	0.04546846636232614
g7512	g7510	929	0.21837455780710638	0.5368916849473182
g7512	g7511	960	0.22269370464971872	0.6063435203032046
g7531	g7533	3343	0.25621022709122376	0.5484898155487312
g6108	g7692	365	0.2973114544411849	0.5496656319070947
g10385	g7692	355	0.3816325969214995	0.4686209524368512
g8528	g8525	372	0.07936914285288593	0.1584818202504052
g8528	g8530	351	0.06949412286202862	0.16853783682123014
g11029	g9074	280	0.050298172935409405	-0.0
g9194	g9193	3191	0.01123799527452043	0.04491926524231213
g3393	g9805	422	0.05252145327036262	0.020690967389121788
g10163	g10166	479	0.003171252082140798	0.04919796186435992
g11496	g10505	525	0.5379335491042545	0.7148964666072046
g10740	g10742	6641	0.029381234254404136	0.11425302188142063
g10779	g10784	1794	0.008317246312964837	0.029922372749484158
g10779	g10788	1794	0.00999182138765743	0.03549342900586648
g10926	g10924	994	0.017415030451166956	0.0704743443137486
g4819	g10925	1116	0.14307721835957968	0.1502422427344589
g11444	g11445	1184	0.333592801419906	0.5481656314070942
g11651	g11650	460	0.1683829541443071	0.22945163457084847
g15070	g11671	407	0.23369069497900147	0.5340385013993235
g12243	g12244	533	0.06939620250378073	0.09102064275320061
g12476	g12474	792	0.01329990520184617	0.019231822960003253
g12476	g12475	981	0.0015259415233406805	0.0049916989588020474
g12476	g12477	981	0.0015259415233406805	-0.0
g12476	g12478	941	0.037548646201074426	0.05311953942645929
g12476	g12479	844	-0.0	-0.0
g12476	g12480	981	0.0015259415233406805	0.0049916989588020474
g12700	g12697	2266	0.025708862591619606	0.07559501230261378
g12744	g12747	6211	0.039992276392064395	0.04699045475191224
g13134	g13132	861	0.08630199733859042	0.19253988513586046
g13134	g13133	985	0.04951238607962928	0.10437287301100029
g13134	g13135	2908	0.08572806475033042	0.14693572948848893
g13236	g13237	1243	0.3324216022753488	0.39916261031048134
g13456	g13454	7144	0.19819931323267403	0.5048494119192578
g13456	g13455	7081	0.208456446754667	0.5037952778447518
g13604	g13607	1300	0.021252897850049905	0.0335251341884302
g13649	g13648	313	0.8016803506906456	1.8899984771994536
g13727	g13725	3239	0.012466325049076443	0.02668133739933715
g13724	g13726	1749	0.09807607908267754	0.1721808312333752
g5783	g13742	553	0.11439825586859667	0.16677377867609705
g6087	g13806	553	0.12697595746505314	0.13809373784482898
g13829	g13830	905	0.09209668310994577	0.25113565567065826
g13862	g13861	433	0.006857190624505642	0.013453275515000487
g13944	g13938	222	0.09837758732913207	0.12025698755638453
g13935	g13939	1277	0.012432941156361938	0.02661033001155716
g3863	g13960	701	0.08041359475212523	0.0870541284395655
g3864	g13960	897	0.04211632712229663	0.09746517845747903
g14032	g14030	729	0.004370005080154443	0.005976127236882634
g4590	g14102	426	0.24053444859619705	0.33418882642319225
g14927	g14926	1967	0.04449943435986416	0.09867276414385204
g15196	g15194	555	0.11549564816141775	0.13674116759546595
g15206	g15209	3233	0.03679279539773056	0.07096198228113682
g13825	g15574	318	0.37781080334806505	0.5245922623149075
g16263	g16261	1261	0.05675246211593868	0.06502264659465742
g16672	g16676	559	0.10866074656772577	0.10185115586929633
g16719	g16718	292	0.005172434294295246	-0.0
g16752	g16750	1606	0.05089952708824461	0.10002910820729077
g5996	g16881	8436	0.03389433730575327	0.04177025899743748
g17096	g17092	524	0.1996522805809925	0.3534123642532086
g17130	g17131	2597	0.12219472277716203	0.24176265104824335
g17183	g17186	1167	0.06991751157055831	0.07799228514303573
g17201	g17199	302	0.11407138548387172	0.1752111383861289
