JG24_g16872	JG24_g16861	661	0.015790056898374285	0.11923064459772262
JG24_g16872	JG24_g16862	643	0.1929324745523886	0.34841551835862816
JG24_g16872	JG24_g16871	628	0.17697792365547316	0.36360138775851414
JG24_g2757	JG24_g2760	658	0.0023400955021827255	-0.0
JG24_g12120	JG24_g12125	2244	0.05395741911961445	0.10030451826535634
JG24_g9960	JG24_g9963	1775	0.1757923614909134	0.4075474316437882
JG24_g10024	JG24_g10023	579	0.0026086982822436065	0.013100769780293123
JG24_g8301	JG24_g8302	3850	0.3994242078017973	0.42873991268010314
JG24_g7647	JG24_g7619	1945	0.07105902569202466	0.11176660704367894
JG24_g19231	JG24_g19232	1868	0.14490998768227056	0.244066800325971
JG24_g19231	JG24_g19234	885	0.12904879247007414	0.10111441710671353
JG24_g7592	JG24_g4610	1570	0.09019233581317654	0.13534927112420597
JG24_g19417	JG24_g7032	310	0.10103748613936733	0.12399298531903766
JG24_g19417	JG24_g7033	310	0.10103748613936733	0.12399298531903766
JG24_g19417	JG24_g9861	525	0.024195646663666075	0.027029952362397698
JG24_g10103	JG24_g6748	1717	0.14592523556873918	0.1965570911599573
JG24_g10103	JG24_g13075	1338	0.1325473076461326	0.18928284572777115
JG24_g10103	JG24_g13076	522	0.024342907610536167	0.037274751414204395
JG24_g12334	JG24_g12328	3874	0.1268230751595457	0.2024140420973013
JG24_g3952	JG24_g3995	1978	0.09408104561029812	0.2001178817485284
JG24_g14751	JG24_g14754	2099	0.2541587981633366	0.5011306947214239
JG24_g10744	JG24_g10745	738	0.22523536451826115	0.2635484151284164
JG24_g3590	JG24_g3583	5380	0.009201687358139674	0.011699401579225143
JG24_g8687	JG24_g8691	338	0.05126218335090724	0.017143603557037656
JG24_g8687	JG24_g8694	338	0.05126218335090724	0.017143603557037656
JG24_g310	JG24_g309	594	0.012964886367888987	-0.0
JG24_g327	JG24_g325	1112	-0.0	-0.0
JG24_g328	JG24_g326	3730	0.0004166088150450173	-0.0
JG24_g557	JG24_g554	1883	0.13153659575357513	0.13993946668530916
JG24_g667	JG24_g669	1858	0.009093525564073387	0.007058875636759946
