g7108	g10	2012	0.10205608790144784	0.13168578013508395
g7101	g12	922	0.025556135163376896	0.042190384282141294
g26	g21	494	0.015641859960628758	0.010714467935607406
g66	g76	2792	0.03943953504338818	0.10387408359604727
g15617	g163	2242	0.12396845306730181	0.19355868134136367
g285	g283	1278	0.016284564584454774	0.03103891212214077
g512	g514	404	0.007792277886851849	-0.0
g831	g833	378	0.02937438373055105	0.14159555347467903
g1119	g1117	1134	0.1713869353360205	0.21067678909980167
g1334	g1332	2123	0.01729183222494439	0.04790135237085554
g1422	g1421	2868	0.04606710946980459	0.07168138932638242
g1425	g1421	2799	0.2083553208287402	0.3343872484964429
g1595	g1598	290	0.09136758389504131	0.12529056349737466
g1683	g1681	1009	0.016777517101069173	0.05481891300400213
g1698	g1705	194	0.02343940762807832	0.11342322729294264
g1748	g1747	2201	0.0898351281497064	0.25138393153499444
g1754	g1756	855	0.05988216563326289	0.07799228514303573
g1883	g1884	647	0.02413723999748909	0.10822062090353651
g1987	g1988	4133	0.03181090214790032	0.1245064788063183
g1987	g1990	1895	0.04329725940618057	0.12676462057565124
g1987	g1992	2196	0.04523984267514201	0.1402928711548416
g2292	g2290	530	0.03912622324522615	0.00967755362693088
g2292	g2294	1624	0.01647885354260222	0.01421843530846062
g2292	g2296	1785	0.0017472343371067076	-0.0
g2335	g2332	1294	0.03593501677192313	0.13191799984774813
g2335	g2333	1348	0.01817582325164293	0.07719934749979297
g10776	g2681	354	0.15692175728540925	0.1964646198644713
g10294	g3142	1675	-0.0	-0.0
g3191	g3192	209	0.1962338240015892	0.36716116898902945
g3201	g3203	255	-0.0	0.020271504290939445
g2852	g3239	2496	0.01890459253611879	0.024928110673167792
g3331	g3333	1689	0.010188486412719617	0.07330047856970617
g3334	g3335	272	0.10995260564390655	0.18160503900364863
g3450	g3452	386	0.007853474900471525	-0.0
g3993	g3994	203	0.007732027244145909	-0.0
g4033	g4030	445	-0.0	-0.0
g4128	g4127	470	0.029319694343458158	0.023906406397836713
g4223	g4222	1949	0.385067270867757	0.5818791723037939
g4369	g4371	551	0.05265319400493643	0.12252885601071933
g4742	g4754	341	0.06981781729950898	0.11673998228384497
g4771	g4772	1803	0.0025380734881804263	-0.0
g5090	g5088	652	0.05511661156903439	0.0845966206090083
g5177	g5176	1629	0.0112256539068041	0.037625444038514415
g5412	g5411	426	0.10523065930129544	0.212147089511874
g5522	g5525	2014	0.04618067700484897	0.08981510973276162
g5529	g5531	561	0.010979153061090022	0.03593501677192313
g6192	g6191	1985	0.18314772038403157	0.386061840530188
g6194	g6191	2170	0.2135608310816994	0.4495501753794886
g6192	g6193	3254	0.05448911693380566	0.0909774605097271
g6441	g6444	2204	0.0020993715597108498	0.002073256330612368
g6470	g6471	2990	0.15585793724721086	0.2940315658320178
g6553	g6550	878	0.014269158108378487	0.05641756592819064
g6549	g6552	794	0.028134578106093912	0.07254721984391335
g6911	g6915	1267	0.04575751712321695	0.1461752542506111
g7025	g7023	1198	-0.0	-0.0
g7053	g7058	393	0.10778916797393755	0.15539221752897606
g7052	g7060	278	-0.0	0.030461039365642685
g7108	g7103	2487	0.0006085193031594356	-0.0
g7101	g7106	1166	0.02000118531162097	0.033385205551628834
g2292	g7117	1414	0.032785928427229175	0.022558091427958463
g2292	g7119	1785	0.0034985486179918	0.0025884408781612156
g7297	g7295	2368	0.008573406173833866	0.08392431937305656
g7435	g7436	408	0.4860200589596069	0.49954966646795607
g7453	g7451	416	0.22748797111967653	0.1964646198644713
g7450	g7452	1507	0.009127901715191384	0.04020450917668564
g7635	g7634	342	-0.0	-0.0
g7698	g7699	1410	-0.0	-0.0
g7698	g7700	1410	-0.0	-0.0
g8026	g8027	1397	-0.0	-0.0
g8230	g8232	314	0.04523984267514201	0.11625430961024381
g16486	g8438	1095	0.027716779891821842	0.2528421410485098
g8612	g8614	3413	0.22301198020997107	0.3935802728050388
g8938	g8942	1397	0.36587286104000444	0.5523732160751693
g9098	g9097	2691	0.25041604459438216	0.39582137255690863
g9111	g9112	2814	0.476266499454823	0.6965349389045342
g9167	g9168	855	0.36305012902631456	0.5237974023345667
g9461	g9463	2949	0.15217595020759542	0.266988788133596
g7101	g9487	586	0.10429532557775123	0.1527647844687386
g9694	g9693	1022	0.10557941541081162	0.16122991492807343
g7719	g9912	944	0.0260047718198447	0.344265909432845
g9958	g9957	332	0.20330843804980925	0.2864509580234777
g10053	g10051	709	-0.0	-0.0
g10256	g10253	1940	0.24654019486267126	0.43687697756663535
g3141	g10295	1829	0.04236021263705142	0.04776149252696605
g7136	g10402	2134	0.37520167788414915	0.7319467486454146
g10913	g10911	1431	0.09080844866492703	0.20021559111541215
g10910	g10912	1115	0.20805738540692184	0.25309528424558025
g10399	g11162	281	0.027988322255396374	0.013453275515000487
g11160	g11163	582	0.03839961101763884	0.14329142757203192
g11176	g11175	245	0.13674116759546595	0.17996300222294326
g2908	g11255	699	0.18125684958235305	0.4166443520129232
g11305	g11286	2541	0.033504330038694415	0.10951621479164626
g11305	g11293	5038	0.011009371997286816	0.05847891361284707
g11305	g11296	3804	0.014658447054727713	0.0611624002230808
g11305	g11297	404	0.11040301102227146	0.14059721722077992
g11372	g11371	1504	-0.0	-0.0
g11395	g11392	713	0.1249998658193167	0.15963611058983251
g11391	g11394	313	0.03000400096027435	0.07148263485324367
g11437	g11436	523	0.08696390151875114	0.13368617355473908
g9462	g11513	1431	0.031710262360327084	0.028574884674202803
g11586	g11585	685	0.06510108548647461	0.06808796212871182
g12438	g12432	1221	0.030116969781093485	0.02264322920935926
g12438	g12434	1803	0.04583558640042457	0.037982799614066184
g12485	g12483	733	0.030661203946596313	0.05738936237564719
g12690	g12687	2721	0.021857375089226617	0.06474606261637286
g12758	g12757	1656	0.03331766089264393	0.08998381966486432
g12940	g12939	287	0.016394095359374306	0.017442646623200428
g13064	g13060	1249	0.06816916303607592	0.09350614627072858
g13528	g13530	1930	0.261457564315433	0.4743919190576329
g13529	g13530	1967	0.08613045060449413	0.2635484151284164
g13667	g13665	461	0.04851575601857337	0.04153310210171537
g13843	g13841	467	0.1422430262131261	0.18271656199331282
g13986	g13990	380	0.11442347750371762	0.09809880282634036
g14168	g14170	1210	0.344215344794363	0.33465591867788586
g14196	g14197	3299	0.07168303880593037	0.14987435433432195
g14480	g14481	1807	0.14338241248381234	0.31616343439484157
g8007	g14563	1009	0.04771083674564473	0.13168578013508395
g14598	g14600	2224	0.29659340747393936	0.39535586013447127
g14649	g14646	1870	0.01646037769375501	0.05721247856222303
g17317	g14676	230	0.05610090981202381	0.4849703736937894
g8231	g14773	576	0.156601825532664	0.19049116999898122
g8231	g14774	841	0.03896980419803333	0.03555167917093793
g15177	g15178	717	0.07074460147675521	0.2532893396818322
g15189	g15191	482	0.1076991387143201	0.18459980215418134
g15530	g15531	2481	0.032847354717144145	0.050901483206002844
g15582	g15579	417	0.1259496145063913	0.22599363664167565
g4864	g15581	796	0.21661411780452033	0.32091149026703
g15946	g15952	1952	0.2636751471327735	0.39973382130534296
g15957	g15956	3928	0.029175207101614885	0.09229506956792044
g16250	g16252	1958	0.14287906776397527	0.1985983339636448
g16305	g16297	1158	0.34272321288012086	0.4639409586454946
g16305	g16298	1239	0.30318252064338147	0.3527192033905602
g16305	g16299	1227	0.3190246968190944	0.3383513587060146
g16305	g16300	1278	0.33209726585514376	0.3518646955240671
g16693	g16696	517	0.005870871465185093	0.01083051311609577
g17219	g17221	527	0.0057859496214977425	0.04144700900628706
g17255	g17257	1124	0.030888782816721964	0.05583973364606225
g3454	g3451	2308	0.016992117831139086	0.05306731556013135
g3920	g3923	619	0.012701404318187105	0.11435144523320513
g2858	g2857	4130	0.10639704912378743	0.2586871463367218
g2889	g2865	2222	0.10622303881145537	0.21749245748421236
g13917	g13918	1413	0.057597587684933574	0.2126814678743456
