index	CSCH	JG05	MALA	CREN	CINC
Cre16.g652050	0.15125453595349006	0.07558283451983155	1.0660811236861736	2.6328628270824423	2.2795047589630024
Cre16.g652100	27.73383012755388	30.555521767459698	13.311508668782903	18.436509211979693	23.13913216592029
Cre16.g652200	1.4969255035411404	2.878679031166342	0.8846923924205419	0.4550658477809493	0.37650563670698906
Cre16.g652450	21.710434694946947	11.143770853371663	4.952512291814413	8.985667865152013	7.398783982288414
Cre16.g652550	215.6768347711419	375.3538040797985	294.0310811582763	88.35488430534946	279.95398851902104
Cre16.g652600	13.21008015731857	10.162175350425262	15.202972854315169	4.09599491024053	9.775052760494287
Cre16.g652650	12.702742859582349	7.365109412940289	11.426558395455247	4.257895275844861	3.9598415708253074
Cre16.g652800	0.796318983803871	0.5728770300740963	1.4727847176287934	12.198706266874865	1.8188406628979419
Cre16.g652850	10.563409872455086	9.201668089386654	19.529672069349377	5.9914079623778616	9.641799198407812
Cre16.g653150	11.857712513566957	17.663708427284636	25.239307754439217	10.275171249665146	18.38595396750821
Cre16.g653350	20.09049500417672	40.344464928811114	21.00522426048058	6.4819089961414615	23.153664487470543
Cre16.g653450	27.633369139859838	6.742992428672973	17.66725463932453	15.100541853388552	8.21352492122692
Cre16.g653650	30.889266388136125	13.381597293397451	20.073527499651853	5.271318899998693	63.963667245306745
Cre16.g653850	11.460770163815267	4.6309347936701295	21.273124401229115	12.837199371077745	8.132474628082845
Cre16.g654250	45.842393623601055	67.4077529278576	23.856232231974452	10.627912927200697	26.662576247799194
Cre16.g654500	21.383729243653207	53.32312440457618	53.178564471581964	26.74575739490804	60.590316613951614
Cre16.g655100	6.2488496844113754	6.892840268852866	3.6068538635087375	2.23010296191847	6.311594491570149
Cre16.g655150	46.926769930278496	33.63055597555929	48.635341668083335	12.461609261775276	42.15363423131394
Cre16.g655200	7.787991157958226	3.241047417850392	147.96244233437645	2.6877382973204487	0.6557304344007591
Cre16.g655450	6.60761461180251	3.268175127515219	19.443340257326835	0.6801945588767835	0.26405704098409993
Cre16.g655600	10.351659925770994	7.0255653857674485	8.794782706477147	1.8171702077696037	5.838587069118423
Cre16.g655750	6.629311786376908	26.977744038907428	29.472184761584607	21.405225612513313	29.5306585088287
Cre16.g655900	7.236651023331008	5.001498601501957	14.532344780142518	3.139179545633521	5.077596850590088
Cre16.g655950	9.151012701322824	15.235613616657234	10.206033096877562	4.8473806658861855	5.604868301920354
Cre16.g656050	14.435888813004057	8.455846294403475	25.114185967785296	3.108178277920993	12.727029543421
Cre16.g656100	11.373386048695822	35.08544824597633	12.455376029972944	6.815588964609443	6.780158955059554
Cre16.g656250	19.781499261613543	32.39331144134139	36.46347049442028	13.761652839231736	24.261654441871947
Cre16.g656300	6.632883338944031	13.139846864079963	11.86679461111744	3.4040078966124594	14.702995127839811
Cre16.g656400	59.859078577284016	17.957482917408132	93.94991793873956	3.8272133577078007	73.60223639390968
Cre16.g656500	16.823826862565262	5.549810881812074	8.872256658132407	6.184779694303235	4.76017594059353
Cre16.g656600	14.550587857218973	13.125116678607332	12.614087019594091	16.545136536760605	10.20790231900637
Cre16.g656650	21.62708478351013	0.11659213483356196	20.903707818312377	4.19679124683536	11.876412972566646
Cre16.g656700	11.616126766594315	3.032803056596155	11.972629369820812	3.158317819263405	7.973849177721906
Cre16.g657000	42.5990503350466	132.89837769099867	36.81142279523223	29.585869690797658	17.36499704766749
Cre16.g657050	0.6232081146661869	0.0	0.0	1.7355729737550545	1.6266900665506001
Cre16.g657150	20.653615317580844	6.597089982179135	10.626873793105567	2.1424788040225953	3.469165550092607
Cre16.g657250	35.62096550480918	24.74321061441062	23.919343957455865	40.76809282993902	10.74340443042414
Cre16.g657300	15.272896040725202	25.73284399616527	26.147702622509748	9.53460266211108	21.996308231657842
Cre16.g657350	63.31063287729492	19.139219699699925	42.743556095023585	16.312827002270147	54.46876621542094
Cre16.g657450	16.94723135610994	13.36355469030523	16.61460156562903	7.06232997829135	6.924416489045371
Cre16.g657550	26.37413641280234	14.175201412903437	25.116406984603728	4.800578245183225	35.87094610199239
Cre16.g657650	164.81947536540187	601.1941294939811	289.122310161445	347.5297584191492	134.23162246675673
Cre16.g657800	3.435076797648431	0.1512627568168241	3.2706189572354094	3.7637654235042897	4.18067828282162
Cre16.g657850	3.8664843289339075	8.241078130773607	20.328635921796767	9.11981005554195	9.957517545334042
Cre16.g801897	70.65938500664001	47.834683953347685	45.86294874612954	71.63953835356514	35.18845561925905
Cre16.g658400	11.966114729838527	0.3115292491584592	44.921694749368335	39.19977110767339	62.05828925552542
Cre16.g658600	22.087339872460905	8.250011310678664	12.309750872591309	7.321472641664734	4.985712721901203
Cre16.g658650	12.904097113110248	13.789027319728845	21.19813008882334	9.015814110911323	10.613488038069406
Cre16.g658800	167.24506326865836	73.63341983609241	174.66751218435314	21.652959098037826	37.516921732125425
Cre16.g658850	35.48564070069627	27.681931117386373	18.799197136014545	10.737788886516011	40.34343678830249
Cre16.g659200	2.9635850489305295	0.8792288913531427	2.50068742669146	4.597185122651716	0.4859746160630778
Cre16.g659350	48.03143465719379	14.861293147955823	78.68123181833265	38.10146840768972	80.61263050955047
Cre16.g659800	0.6783098638090704	0.045749050575717785	3.2505775121670792	0.5905298262833374	2.049119203798967
Cre16.g659850	7.565484258601008	16.21425252017783	5.708025262574695	1.4025670540721284	8.633103778755045
Cre16.g659900	26.438843769249768	35.76035088464978	44.00387433418565	3.5470285066467513	47.945042622416494
Cre16.g659950	122.24877771055203	118.4297911253955	128.8731320271901	43.51074055105845	192.753585600156
Cre16.g660000	15.843949406936531	21.62660567619108	30.242550810781143	5.615847465641094	21.841051239206372
Cre16.g660225	24.101702998804683	300.8971190169346	70.67763445846663	64.19304456481471	51.100685606289034
Cre16.g660800	28.273516886454082	14.914720691912525	17.708157952820674	5.269730322071416	31.370298059901927
Cre16.g661100	15.414305704300963	17.12538588473882	18.678435069752435	28.43194855237239	12.19557771169337
Cre16.g661150	27.7922610611566	16.725451397659818	32.41402466537062	23.333241244776097	58.69297180166268
Cre16.g661350	10.216565453233132	7.616794188356824	20.190924358044605	8.066753740899431	25.893110578020927
Cre16.g661700	15.10986761116573	13.118125429589625	29.901764145605206	6.1349265592414595	13.941876098230411
Cre16.g662000	17.134045455216125	12.479295304471224	7.0105382589263785	12.648037958225547	5.435073896813768
Cre16.g662150	16.74927099504919	15.506029758113222	17.96162819986513	5.130186253532118	27.80493633367979
Cre16.g662200	34.659357666077625	17.879119505666154	37.530652513729514	2.5707089030266568	27.88625033763845
Cre16.g662250	17.015063942482477	28.04274878054313	42.16439099069775	11.933706268736493	28.126250005085875
Cre16.g662300	47.64001748162969	26.101012452688636	87.9002695470662	5.611676951966279	22.58489450893383
Cre16.g662550	15.63957358053707	7.416060790081336	24.563326294771986	4.389798275386147	47.089494080129995
Cre16.g662600	22.646247951133518	23.389682664089662	13.311586118912468	7.0133976062148	11.878953517616663
Cre16.g662650	31.37256831586895	5.84117342172111	4.044847738514469	0.44810603463849474	39.43494342823496
Cre16.g801920	40.60040281255227	98.99440986719961	45.95265927080428	30.538903292715275	56.57754806533108
Cre16.g662800	9.023339950933899	8.347916996456437	16.67771937110116	3.3183034667428553	13.23008991973827
Cre16.g662902	5.0443683930833485	5.41617172349974	5.776279928517426	2.762593318685862	12.144114126526523
Cre16.g662950	6.9789872592180995	3.63450790684869	1.1816189675525126	2.453393838464783	0.8350098811127593
Cre16.g663050	3.1170543908542117	56.82010591866613	7.771069956411421	3.229263953142576	1.79652987826415
Cre16.g663100	24.93413460931901	12.144390224216563	32.37484238321166	9.939023019997812	9.342573772399275
Cre16.g663150	5.69624324287301	7.392882450881462	11.39242296283449	1.5673104326729197	6.748499328579797
Cre16.g663200	33.830679181779445	36.80984198208393	45.38658290256342	10.06601765007178	31.69300474359195
Cre16.g663400	20.08096070521905	147.83232554879856	28.749893961189958	30.625204502652345	23.040439475646604
Cre16.g663600	30.699220830034072	21.832659745133697	42.106537439900116	5.788874721384257	36.50265186411015
Cre16.g663650	42.61274732327979	18.604897352158538	22.766810512551285	28.550790999644203	13.744071056309295
Cre16.g663700	3.2392317799175103	1.938892726113233	6.757772811668734	1.2454939101103486	3.4189152127306595
Cre16.g663800	53.97427341545047	44.17058525500846	31.725528642002608	11.197844238673934	32.248809675965404
Cre16.g663850	6.826635856563687	12.016128181826282	8.147250447047357	6.407992721418894	7.134659553953247
Cre16.g663900	41.62085523986358	6.48571669584206	90.12051674510062	6.528556230859061	255.2246810028006
Cre16.g663950	18.119224645649773	4.7924790306586225	102.55465118181199	22.85350195362659	43.58987804786236
