	CSCH_1	JG05_1	CMAL_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10	CREN_11	CREN_12	CREN_13	CREN_14	CREN_15	CREN_16	CREN_17	CREN_18	CREN_19	CREN_20	CREN_21	CREN_22	CREN_23	CREN_24
Cre17.g711950	1.1061082110806757	0.9596623527945072	0.7776957375833657	1.2206750574821947	1.2526277397504468	1.4013166801285653	0.9676769875865348	1.5060116433977315	1.4359366521133214	1.2518990582209075	1.4818559906452875	1.6004349389850172	1.6898488832606249	1.594941760134133	1.2168306346721702	1.5766396247272292	1.3845092396926064	1.458275902991471	1.6453549668799978	1.44178390777416	1.6681251557916073	1.4094589189087223	1.7249218661223935	1.6406012449741951	2.0409764361947857	1.5098867020930344	1.6491330619079534	1.6364414225757762
Cre17.g712100	1.649005522778264	0.4699734272762551	1.8434163034045337	1.567826524898136	0.599797673107773	0.6385449198348944	1.3506161251251336	1.193998570224148	1.5900469900660124	0.6521461533943891	1.7263177765167257	1.336588036406367	0.8867802974377803	1.4525159154286462	0.8960892354504488	1.0522870937524234	0.8431575977081732	1.0072021297363145	0.7216900452698685	1.3071034028217003	0.9607627764405542	0.8967176928466069	0.7977407076255201	1.27724747573644	0.9394249916306674	1.0112915809220469	1.346765357559335	0.7132113505713519
Cre17.g712350	1.0689807734866454	0.8350551115637774	1.06483815833223	1.2298137926731008	0.3115787685128424	0.4780562077740347	0.4035834224477099	0.5562239912910452	0.5415888641226514	0.3671065976625072	0.6199521519880353	0.6788283006796064	0.8236864757618854	0.3766059691011425	0.4402898947271584	0.6193021196853034	0.6272545259965044	0.7198291081639111	0.7717252364649139	1.3054978562908544	0.6991792473104281	0.5839999812879193	0.6064682069795558	0.8416093035248028	0.7914234591999092	0.8073490692267693	1.037106060556756	0.5934757774200983
Cre17.g712400	1.6350337521600502	1.5535489198586412	1.4216397375430505	1.6395177881708205	0.7525497629064708	0.7043507304515217	0.6457826125278395	0.8334752231624507	0.7858392668865632	0.4782578529325124	0.7996678107944615	0.8714583319245022	0.8044163812650607	0.9104490333615924	0.5758561764564742	1.083958845360721	1.0041174328771063	0.8256598440716023	0.9031955820866696	0.9356909762525556	0.8827877953812294	0.9565838802503944	1.035562005095921	1.0815958314361362	0.9801707296758312	0.9378506960489704	1.0383656421551852	1.040546852067898
Cre17.g713850	1.5725967478085854	0.9265109462603428	1.1025846032504636	1.555325123088526	0.567439037547318	0.7758259170549112	0.5749867630664394	0.8017226357782542	1.230334180054547	0.8069941130098224	1.0115606605724436	1.0591799784608753	1.103569455097854	1.2378004970209504	0.774433452158988	1.1835225555053634	1.1046061308632191	0.839733245282354	0.915508125389664	0.9489727836712964	1.0854907432595358	0.9911873494516464	1.2312683404630664	1.1831507196788889	0.9745514963392424	1.0134366185861894	1.073789733833274	1.0983415709856073
Cre17.g714250	2.1428488102350127	1.9892411193875128	1.4878800539313837	1.447153305161206	2.4974865340673174	2.3134998125379824	2.397977254120314	2.2366188521695656	2.394105798255724	2.347740414246784	2.073283712838681	2.621009663557871	2.5234564755886986	2.8356397632364705	2.3641931859105805	2.7656206329676416	2.95220220244812	2.650661376376587	1.9332722982442896	2.477243115188984	2.4200670714441714	2.7465722483920096	2.406854794442156	2.362487528611677	2.79713211637059	2.7969636465458456	2.455412043359136	2.474551718243132
Cre17.g715000	1.6192396075049116	1.10598327395525	1.2958924202335722	1.5931154834532282	0.8689105050974859	0.7587062891562975	0.577910104624147	0.8809402889042426	0.9412264524435848	0.6913607115662957	1.1092598865424457	0.9125983373300172	1.1190158555858567	1.4580073155137545	1.0821795964537446	1.2801327696628195	1.5149717520805903	1.3559121894771704	1.269021438260782	1.0326931066556997	1.250243420526744	1.1327519930054857	1.2242249014588231	1.2661046421591289	1.142320663357706	1.19284526070558	1.1748009732594549	1.030122282383099
Cre17.g715100	1.9896782167342144	1.2256784550255693	1.659508896949182	1.6883276296051335	1.2889459833468138	1.5379416072626635	1.2988830577186583	1.5995187757413274	1.6548861380615465	1.2572113590679432	1.7323048021326952	1.521073941474458	1.832560979577592	1.7453923038174963	1.5835557784439005	1.557868566406891	1.5774735943673488	1.7436221572456	1.5809354429212896	1.426866609703316	1.5018836039653904	1.42987813885412	1.5927423850354778	1.5539966111473045	1.456642884717772	1.600694689485871	1.599512927166209	1.628210768365874
Cre17.g715250	1.985921685916928	2.094175866587141	2.094478348486261	2.5650810877523544	1.1526635543854222	1.3061821283582356	1.2355824983702428	1.52422330329512	1.30105796427881	0.0303947014977618	1.69439035632311	1.094207180421283	1.630612486539616	1.864608445489195	1.587228703847913	1.5571168002198952	1.9434414650613645	1.7145887263190105	1.397275942495231	1.4415916356513627	1.428271256894042	1.676892123914438	1.5314679702820628	2.113785037461793	1.6854402472167265	1.6833653353034377	2.095754017267144	1.6148847465009526
Cre17.g715500	1.5586647588172309	0.5836382386175722	1.409596990876086	1.91371051404386	0.9639732954055956	1.110141186033339	0.8337293839504769	1.2646492521658237	1.152374617699243	0.8822487666846519	1.1936652611598395	0.9472319544289098	1.0296868443020413	1.4030322666215078	1.1605726655388708	0.8297327673511223	1.0901138112439497	1.1859666770493922	1.0012792024334654	1.2504303344388457	0.7016959174816345	0.7673679445257292	0.5635834139016738	1.2985306263118088	1.162870234487341	1.2532562039417654	1.6939237080958318	1.1113104383512058
Cre17.g715950	1.3807501256099783	0.562546962972172	0.1887124258006011	0.8763096097999259	0.2974276195196709	0.1344574016383031	0.544038218917436	0.1073971850246631	0.6781316610011767	0.279077579307278	0.65021429885254	0.6198412721305255	0.6904992565242772	0.4315293206909902	0.4114049590728866	0.4939299119161526	0.2798689109280732	0.5327314743441369	0.4362819280927121	0.8095393523510203	0.7676520863168148	0.1664227869619525	0.6653812384815094	0.7191463957913414	1.0383621682759827	0.448722992794428	0.5738946295587433	0.0537985456439719
Cre17.g717200	0.8854086513645131	0.7940172283083861	0.9676582795449776	0.8554637886230021	0.3651735069730011	0.6711569296908446	0.298270073237403	0.5648465888286942	0.6508568494311546	0.222432843252998	0.7456341125824372	0.8504014751689767	0.5321780525821482	0.9683804349619832	0.4460505276101963	0.4732530323286211	0.4661480198343346	0.566833573024417	0.6289038220869104	0.4131837659382393	0.578739336917971	0.6299862314489999	0.8748370237617229	0.8408566630705677	0.0526622751318238	0.7294188408367503	0.5582363649022128	0.4382566838027677
Cre17.g717300	0.9966543578441184	1.6859582527522956	0.9282531793954594	1.4063193598874637	1.4805133195987448	1.3283539634861117	1.327099472078746	1.3857770073715314	1.4742069083322684	1.4747352400817495	1.4142312765176892	1.3744722895026238	1.551602327309922	1.9456641584019008	1.2140289766326775	1.79874259213953	1.6124259442846836	1.732899726321242	1.4862115626993977	1.285280324172379	1.9741467379212057	1.6814900669887762	1.8874303817853717	1.4096587502562177	1.4932250897621266	1.2658530533309256	1.433040260117738	1.211463983337885
Cre17.g717750	1.4249731492733837	0.9502477767037648	1.1964106108084316	1.4040380409385027	1.4274430058141594	1.692378229170949	1.5265688626701928	1.5390851048590104	1.6222564836269668	1.4751666059821928	1.4075934335005127	1.458860748816735	1.5471752678564996	1.915088342761068	1.6560190645300057	1.8385420173525375	1.8098393145001637	1.5162998985156038	1.2313127466307	1.514273979365771	1.4570757303534965	1.802969318944731	1.4263718230871645	1.5430174327758026	1.580537958111546	1.5857642114267363	1.6312893597189058	1.649338396323678
Cre17.g718600	0.9299612881449024	1.4164646727953638	0.9063400125160274	1.2246973917869786	1.0338051139550144	0.5438180454063052	0.4562632225054851	0.7576478445976447	0.8287809324449436	0.2976621048298913	0.9054881329728744	0.8086879192861893	0.9395043945132826	1.183898761966698	0.8784771269681643	0.8675258468504998	0.8675064482153946	0.984585759536014	0.6982032711342898	0.814596398470682	0.886526761977761	0.5883931932973101	0.7888253802064432	1.226403121296228	0.9785277152762444	0.4769124611527019	1.1558851099869394	0.8115993644976962
Cre17.g718650	1.032908515356012	1.2619847085515774	0.6515651494189726	0.9180126148803472	0.6816350746487942	0.8018245514765037	0.5305482820244081	0.855819464001749	0.7714991100974707	0.7611260590080788	0.6547580099375505	0.949912495769919	0.8536842500668165	0.9162369783377448	0.7704012432772809	0.92370947575193	1.0917087255157978	0.8888387607810133	0.7899190895362784	0.6908995281394178	0.8967864140893944	0.8008449222013307	0.8117915251742531	0.9293966749985566	0.796447777918198	0.8520864953522471	0.849871168287728	0.961433751059014
Cre17.g718750	1.2288534861813707	0.934047603896761	0.8073553809808329	1.0490731734980911	1.838034782307545	1.8288234030791188	1.6946959641560448	1.7561094695859492	1.37585082994582	1.7890879374102215	1.0822059218916091	1.6404486667450708	1.4887301056853066	1.982535807452045	1.2754795631260567	1.8567144657827832	1.984384537501633	1.6436625698712135	1.2036348509618993	1.334883003018796	1.7374286591581949	1.9987176184980655	1.3972996116445409	1.2700027547097368	1.766895077618323	1.7400994254497486	1.3966034614825302	1.566883506722426
Cre17.g718900	1.1496031565189548	1.276595641800505	0.7936111806182308	0.8886150327498097	1.7427603601940196	1.5405087897976084	1.8145524529427937	1.5936628409476346	1.6245476874296985	1.4929953767657262	1.1045990595411508	1.7256093570919893	1.6897078777195782	2.008661009635922	1.1953912962089035	2.1563208091503188	2.290056896757557	1.9598280707306976	1.2633022013158064	1.1682499806748596	1.9622298861904053	2.011177791766563	1.8954603839537896	1.265522559820312	1.6396561328629606	1.6235644776091789	1.3858144475333696	1.481375111939605
Cre17.g719000	2.933818181621101	2.2420567770099504	2.372642986833954	2.663800616605592	2.2459201898778063	2.446242260685125	2.2631430351623782	2.539769035045446	2.7151564129383043	2.244306313866026	2.4517460063329723	2.4481032322721035	2.5197577695065547	2.6030994069616846	2.350858980257636	2.689287967269025	2.386561025259572	2.5403077331643664	2.1826819944454883	2.2774791082690644	2.532392709461885	2.4525402705668293	2.6046939122131887	2.4142690429461617	2.393485648443556	2.4349071297817386	2.45057805247451	2.351476711470636
Cre17.g719050	1.6834219703043538	1.710094768998583	0.9036303646094838	1.3111659569219816	0.4402944235992783	0.9199736400384572	0.8117504611720754	1.0372856508240869	1.1432408184684717	1.2315506090381094	1.2075392419420192	0.8702113691303763	0.4832976536309488	0.4299089216726487	0.3873818127839339	0.6471962713979862	0.4279686064354128	0.7944454962152248	0.9716215290876238	0.7322863676077224	0.9951104636127068	0.2583227235548623	0.941420057978259	0.4518184800743124	0.4644715729945624	0.2880140109423896	0.5933543188836693	0.60895153856279
Cre17.g719250	1.092596873827529	0.9133017521170336	1.0963757888445518	0.9255927349399404	1.5878117202291369	1.3628229511093948	1.2593984812685886	1.358103339723202	1.4748126864638271	1.4307997125453873	1.4097337773408931	1.386426465814301	1.4243333670644405	1.4477353662331671	1.138550178281145	1.316110037531048	1.365547154844816	1.677566677759391	1.709193508812939	1.5808961100081789	1.690777400693379	1.4053131879274043	1.49961508779806	1.2995764343717162	1.4870392934292718	1.1983705855091886	1.466233784502999	1.358068669560076
Cre17.g720050	2.182472518832506	1.8437785389187544	2.1195483643930038	2.6397255191677846	1.710004366732228	1.5556646368091818	1.5114511422804269	1.6830375747017636	1.6062710498338078	1.2019821968105873	2.0723655434535804	1.5207452080254469	1.4894880947020623	1.8500220533423648	1.6459126065707483	1.8897888967409504	2.1716903516786674	1.8329493088577775	1.6147693212678824	1.698841504028516	1.8276014665792275	1.895107793335558	1.8296945130368976	1.9259431466933663	1.9286214231402992	1.7449943675329254	1.945433531139637	1.835348088614542
Cre17.g720183	1.0878525548901294	0.3847801582237234	1.1571108372563137	1.4353862679639	1.9130890982172783	2.038138939668981	1.9346847985847029	2.2011343615670307	1.795740022322247	1.0205272613336869	1.8853007940317936	1.4121202268711648	1.7881004279034622	1.98020549139502	2.0344410974849687	1.53123576479636	1.9163400993112865	2.36757345548194	2.2032261811499283	2.1627644257544025	0.9240953624045436	1.6795281338221757	1.2108365505442706	2.596291067576756	2.4269835392356587	2.358619310916158	2.6593607164369835	2.14550753079469
Cre17.g720528	1.2691163955731493	0.7114864380336825	0.9714243548872112	1.076598064123777	0.3028885368298535	-0.0615658852212094	0.0674334073628141	0.6147785748063949	0.1193335735744728	0.5076220312289444	0.0983521981130989	-0.087122799510329	-0.230630579301362	1.047402599756326	-0.4055261293124197	0.641544375916962	-0.955869590424101	0.2470640331442726	0.1244177031770097	0.4194412458701361	1.189776514725992	0.4799872970460348	0.3769704740666574	0.8864825188027476	0.5893348127519175	0.3841813652920983	0.7004892968263893	0.5241593037495148
Cre17.g720550	0.5991231625187934	-0.1639969990404512	0.3029205726321751	1.2508526304397367	0.6172724762313612	0.5664761071711852	0.7813248862641984	0.5067656163609918	1.0532491341490555	-0.0855300572881238	1.1655555203796388	0.6140242740282517	1.076189423827403	0.6246652668650284	0.8158302676644498	0.7851239813302947	1.051150283783242	0.8508830155744461	0.985185645680344	0.6635485243555794	0.811974565230664	0.7429263347277208	0.689464079790644	1.3040923684764696	0.5267019398445525	1.098220012945712	1.047261400842975	0.7352182079599596
Cre17.g721200	1.0385633160181136	0.2557559651147657	0.7496638572507139	0.7885552530429083	0.9505804753604864	1.0876033137294665	1.220174589305116	0.8977250491319804	1.134032247152179	0.980652684796122	1.0279768762981203	0.990326009949818	1.1614052391018608	1.930364964375632	0.8473659201916874	1.2960829709981183	1.3945799478373972	1.1060239005262575	1.0131030782931258	0.6229123486878172	1.0584577402916968	1.2689858007357036	0.8856143596518578	0.6449822365751859	1.1196217538272926	0.9862705856745236	0.9291619473667756	0.9262189916816445
Cre17.g721250	1.5689510603450494	1.8787971351210504	1.4388714986265905	1.802979060007112	2.3259677726797032	2.32209171891295	2.425163825558382	2.251394274947628	2.2825847362522254	2.055266136897973	1.952021194681728	2.394541398948524	2.4128789413841774	2.652156026485528	2.218535763797949	2.567324298701733	2.7410109892442045	2.510302555019684	2.1436663575867536	2.243384628555626	2.5320997857680654	2.69495318704445	2.219395517527727	2.0994417338899085	2.4511881900550803	2.4870141779193324	2.2984200964256982	2.369836757662469
Cre17.g721300	3.1390862446034324	2.809433543101473	2.9064699588866496	2.9673806474686333	1.9821566757313416	2.109009375291159	1.851543361249457	2.13097209843374	2.08437185906232	1.8888176583259624	2.1282689791234453	2.1500947352241933	2.0428639793569365	1.952878405765204	2.001730685765972	1.7939182052566158	1.9062002274891696	2.1819637006144306	2.202735853778006	2.368803004563353	2.048559628720985	1.864266748699128	1.8142402796228927	2.0234048949891985	1.9571662243574115	2.304638268561228	2.288542096124974	2.106397749065369
Cre17.g721350	0.9224991680477288	0.2895122422211278	-0.3139248072628622	0.0903712905034487	1.6228195522441276	1.1269358771252058	0.8895768526475432	1.0931739048848366	0.9216664680855768	1.1702928067149645	0.6108490654278884	1.1566248356191466	0.975369256044048	1.3531862286738097	0.5444114879507808	1.477072532877372	1.0069162028078174	1.200312908985328	1.2926915676039064	1.1208725127420462	1.3419151731537418	1.008677955346267	1.204163094861951	1.161858582602259	0.9533366103565348	0.6554014184690702	0.9634755206572806	0.5909526210635008
Cre17.g721450	1.7523254501308956	1.2949857939233345	1.3728451221862852	1.3776904404190995	0.7145326578343572	0.9780941505459758	0.7183078487740988	1.2075694153814298	0.8842711629868112	0.7039979105556381	0.9590494056433853	0.9555792204520208	0.7980673498732007	1.032532968140289	0.702484951570825	0.7921422858154973	1.1150493753800446	1.0123239974299614	1.3275534531078244	1.092173539000608	0.9133968721975204	1.0151522138687143	0.8936919291028884	1.2301577052993382	0.4010533935098201	1.0038654604495307	0.8784158098584544	1.065042612057424
Cre17.g721600	1.400978035099119	1.4170493639588484	1.205895454272481	1.1558002718683262	0.876638845927577	1.119789720911577	0.8366032786482611	1.0306933252610242	1.232943704937962	0.8571030125880739	1.130267293469419	1.073780686159855	1.0889975455626044	1.1586118602128366	0.9602551725577464	1.349190622122784	0.9438646972500412	1.262790263560731	0.948316421149576	0.8952153474204363	1.2976999721485891	1.1098083912147112	1.4120186815085451	1.039331377939663	1.0409588709651083	0.9763568964717028	1.0530746534259612	0.8976942420201748
Cre17.g721750	1.6077176062693836	0.7282830079804786	0.8450630245486784	0.8837661984137832	0.5694644544635217	0.6056345107525133	0.4937444939094226	1.0396885557949511	1.2093047556364585	0.7069664121936331	1.116346652909049	0.4464768638814594	0.2865711055763975	0.5877840923667086	0.3463147031699229	0.6048520363195093	0.5826807297131653	0.5200926224542497	0.9379495569929478	0.0334620540202162	0.8383933222191627	0.5622552787279368	0.7731749135246642	0.619088215810546	0.3171158575378582	0.5138953538105392	0.6692229670380992	0.3426358602564024
Cre17.g721800	1.350725498196629	0.8205393624581225	1.30845092869529	1.2947045962934276	0.7047033754047984	0.9756820214996336	0.5668494762369112	0.6943846664965816	0.5947571007911913	0.6562835222775177	0.8164505212542202	0.9526708994737624	0.8181616523369754	0.9830383497158792	0.8863352492592333	0.7329224400926553	0.994547177564932	0.7527128852116186	0.823447908735055	0.9829169215670902	0.9708606218707992	0.8007680487647493	0.7979322500289048	1.1935766370540766	1.0361789393829992	1.2389145067996197	0.9227693129133974	0.8440727404290177
Cre17.g721900	1.612280934114481	0.8809661770824955	1.4566533127434966	1.321753028405573	1.0024278593034393	1.1456505297852837	0.9481898933415214	1.1985608079143528	1.3147794783742788	1.2559281952512529	1.0961095726123569	1.1062243919227586	1.0105685239273845	1.1985324889717657	0.8005582208909134	1.2449973849988618	1.1688898006802475	1.1908793172887806	1.0834185966261258	0.8415532138878097	1.236061912464918	0.9415023085984268	1.2256166463215277	1.027969290977127	1.0431749009698394	0.9625389316273608	1.0386914562306546	0.9812003862199704
Cre17.g721950	1.5739537615228123	1.4814323630195037	1.2044655849172812	1.624221110864203	1.6414371595008292	1.6974807851759088	1.6351127949057942	1.7348110910613466	1.978141732796628	1.873390845726852	1.6262464931107128	1.8273411520876783	1.5820942652064287	1.7548566022516383	1.3984449866480235	1.824821532905464	1.825484227474044	1.7489278831195438	1.6980865420922324	1.3478953456567322	1.675795319529944	1.506135451884407	1.6599325777731246	1.5737967407677975	1.5320038008303578	1.462790159799531	1.5228885645845245	1.6297340289332118
Cre17.g722200	1.79507690492479	0.8712753571629455	1.3381328354862858	1.1216067670879704	1.7353873038470533	1.494431435529305	1.7210178625586798	1.5150141421548604	1.9661496562039056	1.0165560625719134	2.1610783749945885	1.7966859514643976	1.5461222316616603	1.630352536364227	1.5184653921494735	1.469494663139013	1.6523499904731458	1.9299331261111203	2.371127384423572	2.2633919739331567	1.6337825949013598	1.8971579207085167	1.9497212920749671	1.7445034807208115	1.5188551082021593	1.926826116736263	1.8216584990908855	1.7932428727480456
Cre17.g722300	3.442282339202052	1.7906209792315813	2.7996374634424708	2.534348552380409	1.95467557041274	2.0983691687367947	2.0927992088594114	2.229595202975884	2.4151988160166966	2.1378362716207144	2.4699624501126864	2.49197293516637	2.139902993082697	2.0572088479144743	2.1160059721756115	2.0988434497851407	2.036351134725966	1.9676798992846003	2.29854879994696	2.368367088175273	2.275405331022319	1.966912202027476	2.3402283472140715	2.0337953957927293	2.1455016425024382	2.490020198254192	2.2096801151511496	2.241772704638639
Cre17.g722500	1.608889109628202	1.0758692947515345	1.241611762378877	1.4839150979283346	0.3001696943284047	0.7032105464977284	0.7625097887245273	1.0385439337939697	1.1087412138333068	0.4693299052985338	1.220380975531035	0.6108650435767973	0.7279177924004964	0.6200862324234018	1.0832791322969204	0.2634538289075865	0.7923453493692745	0.7285803567278148	0.8153893283926461	1.0397861890200444	0.8910133007978953	1.0275778828241386	0.9774801803307752	1.159709770150381	0.9885673096761408	1.125592338323675	0.9957877891924414	0.7773196599259645
Cre17.g722750	1.7047248540082576	1.0759620935962442	1.16309654510342	1.787685474890509	0.3625779260306139	1.057871463780549	0.699021570072313	1.1698972622287034	1.0668140002028903	0.6435982358784762	0.9480824548059196	1.0513451489214618	0.9691336055621812	1.028389682958255	1.0019188134881256	0.788878565259078	1.2203075615396115	1.19561545898473	1.084541284402298	1.107595638320357	0.9002041082862804	1.2134675025804955	1.2212094147713957	1.2587943851501475	1.0404323828603377	1.42291323892335	1.4433073721667464	1.2003875280762206
Cre17.g722800	1.308362639363862	0.3389856324142271	1.0243310860605994	1.03554556679522	0.9121137972517572	1.14840541797965	0.9168439435036304	1.2288924785941382	1.0782911648692015	0.8301469359239456	1.3088445726755302	1.2007163436539487	1.0487910337084387	1.3018449905185003	1.1865298757150489	0.8634662147318396	1.2999119942354471	1.1966889250571593	1.1970240196309327	1.218682782689436	1.4661344052410257	1.2094854044953829	1.2543692225967775	1.5710589946626283	1.166446297821559	1.2082965022951764	1.294365246617315	1.1171693887737184
Cre17.g722950	1.2671335016855452	-0.2893447936544823	0.6313855457029555	0.9467308581515066	0.5616310124625922	0.8909698273031923	0.7340708020297801	0.9915298902479563	0.9933078837793864	0.985934437717242	0.9292063045067014	0.8609361142140943	0.9510415049896108	1.1398386584999596	0.6622834582958048	1.012289544510013	0.9311045244126266	0.953511073174852	0.85969321898009	0.5780189466507883	0.920856406761945	0.8349810011559579	0.8637378058354249	0.941884751687334	0.8124690874531323	0.9877878566861644	0.9814562024408064	0.7656266433408703
Cre17.g723550	1.835835224442725	1.104256359795031	1.2887020041639778	1.6872838546346989	1.114462949200883	1.06822345040363	0.7241130468966503	1.1111669484675906	1.0120953598145683	0.6570069261516829	0.9037912762427228	1.0006973470779763	0.9389586497448	1.042538452478674	0.6391317493320054	0.9901669555669356	1.0264211845750248	1.1485635129682674	1.0984699458967784	1.1787835568724112	0.9644273440005976	1.0877643261654657	1.2050974001243735	1.0315236318895291	0.9829810191164964	1.0078008780542564	1.0162723781865677	0.7071969619951819
Cre17.g723600	1.6400150875697594	1.6833310101640115	1.3571159487935494	1.583885627109693	2.151804205897645	1.986333722160148	2.076797500987072	1.9260577817220244	1.9737796219403592	1.838120748226754	1.4712356194272251	2.0389481660392272	1.958336481827098	2.3170856373536943	1.6852860323503855	2.348454780152984	2.5033884234954065	2.1690900448673296	1.6689575360092876	1.4094024495731794	2.2545874957133933	2.392898566400396	2.0317918392204923	1.5711129337299383	2.1146059263339123	1.9273601833283256	1.75789640083202	1.9658176069518
Cre17.g723650	2.316817914617653	2.0500838368615346	2.05057570261911	2.256480057964782	1.8393057632493104	1.664274188501195	1.6279519826962576	1.8681599234656925	1.872321837163365	1.7116424718691126	1.6367755924636052	1.818422153000953	1.539031507311708	1.5723262679090382	1.515655416198083	1.6510832945406626	1.8475103236949817	1.796837472132479	1.7981229502146154	1.7079798892320266	1.9917028746602343	1.8919292808831811	1.946631181018356	1.5729909814217533	2.013439381108417	1.9574040757482152	1.8115315432600567	1.6868542676585347
Cre17.g723750	2.793505572885061	1.5725003715738677	2.2321678763046995	2.089128697699452	3.0572898945186786	2.9807648403611307	2.9300846030337344	2.999601681946694	3.202840402936693	3.183950995018713	2.7586079181333343	3.0417142649862656	2.6469773097622933	2.5619192599004856	2.5709523724889123	2.927870827409229	2.3272328750895706	2.8185285915313854	2.835885673793965	2.906902466070399	2.586592465088068	2.596074621794641	2.418052678054172	2.3029424524043662	2.636268436232995	2.8642870070883557	2.3015319954255165	2.6525011140842385
Cre17.g723800	2.5682186189280785	1.7797744018798882	2.3262058181223977	1.987102417962661	2.722396578805977	2.679277322635617	2.532345594097185	2.702072875002762	2.8376586764915896	2.908338978489439	2.591042060357214	2.7899399997754437	2.509551915010665	2.404649478062548	2.5247049774895296	2.588756522081898	2.0668730700611526	2.6578812961776914	2.924155231787741	3.197718685055559	2.709740631686377	2.128884771855948	2.6494504286199305	2.495886008448493	2.4941315855865507	3.197712194100577	2.747354145150189	2.262838822985016
Cre17.g723900	1.3394128853452856	1.3758996758714703	1.076638181864536	1.4080916904700949	2.4020631509182944	2.197079650773428	2.3349105095356864	2.0940491717994374	2.4259254179862224	2.1333136788879323	1.9315599629785924	2.409587964403005	2.0471382003990586	2.336991360884773	1.774769435236118	2.5374448755814485	2.590586178804021	2.3788506693440907	2.080050530950816	1.727843976642964	2.395097029029753	2.3492929164518173	2.241832051795854	1.7622836220993974	2.0825137579103425	2.06985596453847	1.7833224146907931	2.0885424243523625
Cre17.g723950	1.6573532944709926	1.2191324370555352	0.9527222310913164	1.1943434733563276	1.8717191301933989	1.8871611098416536	1.9511665054627392	1.776936669619651	1.8330678601620485	1.7076335631080215	1.3389314021149576	1.8578273414919888	1.708783186732486	1.9369963728081832	1.2550309863885358	2.036554327989129	2.435390041505863	1.9845033497772129	1.5283417275569438	1.442992080562021	1.668198253075273	2.020050668511482	1.4980316040436543	1.4398133016381371	1.7413343270187345	1.6227241129520018	1.156761580502665	1.7930051573341654
Cre17.g724300	2.8146033231464966	3.0123285394853863	3.8988149236994807	3.548850032361345	2.766989792694546	2.830311078544588	2.674361299856564	3.028742476757434	2.704401766919488	2.056466760258968	2.8638615875515967	2.432180246237153	2.506609890115867	2.9077107769454966	2.627394299617149	2.098568658157075	2.358254005520229	2.740788829804047	2.8604998523402743	2.9369181736734595	1.8235697663559576	2.3738418976618627	2.243411063829362	3.2092872533402077	2.951214975413207	3.0220402802180306	3.028896668478663	2.836300928922752
Cre17.g724350	2.2213984762703585	1.6751653518232654	2.0015187962028222	2.3163470529604977	1.6234916584408157	1.7954995793093906	1.565172198566102	1.8615806991839707	2.0725491126446998	1.6480471980378708	1.7615861425059014	1.8894055520798791	1.722954873507665	1.764230867033516	1.5457222140772713	1.8777457416500525	1.7640642171101175	1.9276465167523291	1.480267569418941	1.6322163227379944	1.790296787874749	1.6845683660838646	1.909497362624097	1.7857485984636243	1.8557834240665805	1.697213069128426	1.7972664804854528	1.8134731891939155
Cre17.g724400	1.1586560093577012	0.8216382912755859	1.171022374763634	1.625346478688015	2.2084333138214087	2.0482921168594865	2.247512383963199	2.0344287141336936	2.0345902975394887	1.6831786504415591	1.1865800676135487	2.173706370943989	1.907328202644568	2.346179069873831	1.9262343798411712	2.3030927335506357	2.59664963929374	2.1345398606608703	1.4737895177346385	1.5748891560900309	2.026903049431411	2.4792198581566587	1.8434324617059072	1.6671500288843295	2.1765479733664157	2.2474375562349684	1.756010134620907	2.0576628676574287
Cre17.g724550	2.3346190767150423	1.926988941429269	2.019110127566155	2.1067284078294843	2.899337858232351	2.797145021575747	2.869260295984938	2.7052019882027776	2.673645924843054	2.647958538902247	2.536058081506064	2.893235373607817	2.709817321690779	2.80851908620642	2.8666638684323718	2.8635623432822666	3.0069856585426957	2.7278983808078947	2.4977101874538867	2.8058142583059245	2.613426620755596	2.899817329931313	2.5625246055452555	2.418681234398514	2.803652975613152	2.869433045519368	2.584910695704755	2.785451583872744
Cre17.g724600	-0.762640542233753	0.5003405915237995	0.4685740822059381	1.0341263730041426	1.620241967078229	0.9707511568705716	1.6621892160467644	1.0498473163828916	1.5283186523500862	0.8501961100079779	1.4609466834930969	1.6283237714591632	1.6312058712697972	0.9583603123155132	1.7283777435830578	1.724552971884668	1.4061553677138297	1.081199932110324	1.2828926136637144	1.17161277609399	1.2260750031156529	1.7927337350314496	1.2122416451126563	1.2050982198162523	1.3920922612875752	1.5493467567936594	1.624428098801889	1.235440418295065
Cre17.g724850	2.1086845741979565	1.4752515778613609	1.184889003629121	1.9399859957256544	0.9620987454036426	1.389760815620293	1.024278835393841	1.4624923416619866	1.3691292962819013	1.373358825042883	1.282481780620065	1.5467103478882993	1.1488787419086246	1.403698972760773	1.2995783516540218	1.2049985451820562	1.2374751914095363	1.5231443637991364	1.2490446612504544	1.4059538566462286	1.5348418409525666	1.2993378350160452	1.426165802653194	1.267420176403095	1.0534953653184569	1.4787573913614973	1.3833721100478202	1.5400421295612825
