theta,sigma2,alpha,beta
-0.0656398644454099,135.050148293354,165.690475589647,0.604605020498527
1.53148637314568,22.8628108148959,214.215603916079,0.467795498686801
0.00429470401699347,2.35501212499276e-05,2458.62048985214,46519159.7127065
1.31144187539936,5.60193308420999e-05,1300.92028004305,6403220.38027547
2.45049766595923,2.5977243130253,125.808940641402,2.08964538039152
1.05991794294023,4.64787172095825e-06,2718.83831648295,121676692.298774
1.04545364721426,0.000722786983551122,1349682.18165506,112928200.439645
0.464359905618672,57.9451431238191,69.9859673886766,0.265018157993389
1.1739430543082,1.81231703904968e-07,4064.1921230207,2112811568.69803
1.43303558309755,2.28588194788708e-07,9150.10982391529,4442491651.90924
1.40051307247145,6.12390849112434,174.825973321615,1.51154109889027
1.57472344136589,0.000116705597358103,42622.321313302,121158859.556758
1.29770943873348,21.616622276106,243.612167454696,1.13045137688656
1.40544120277489,3.30461932859788,69416098.53317,3381758.74391285
1.62613471159631,35.5887832743752,312.866835029974,0.470483838979593
1.82302485482477,7.69324566255586e-05,151833.986859263,49115772.4760961
0.758825653138705,9.66758384507834e-06,297.712012192308,6571557.01539948
1.46500643379006,0.000193650435886131,68943.5957385155,72496070.8165233
1.15690808310109,21.1592525949732,50.8517283166456,0.637524052072105
0.772897786933299,5.04786486459287e-05,89371.2326239866,410869220.501491
1.59417423977161,4.70520734166861e-05,321.004982783768,2916588.95976209
0.848750923337058,9.655318882499e-05,11661.7398116461,16283077.4490462
1.14705249812819,1.500292630287e-07,3092.91813878039,1952233289.61974
1.15055743728659,3.55701289663685,28.7364809562192,0.302293549231982
1.30678809017301,2.03910684256582e-06,430.910317369291,18601293.9079128
1.52375440569667,1.42811349524196e-06,882.311225546243,45101955.1629821
0.985374705145824,1.29056901752168e-06,3307.4199092362,251816443.554968
1.5061815663752,9.48064743201138,25.6686073914832,0.447254368303716
1.22902358572707,0.296439721888315,2334163411.98685,879113358.365949
1.56191922945566,0.148525987980542,85785598.4943364,97920292.4616745
0.786663895710291,111.819409206059,58.9577697248581,0.0685715259864375
0.875291536755712,3.29267627481031e-05,822.228030794603,7283176.44062655
1.80781597068641,1.18016177565254e-07,6271.91334804072,6470325240.21151
0.93350231025436,6.69129603302468,52.810968451638,1.8829547025027
1.88486655194907,2.69541908038373e-05,2158.70020616396,50310729.9062241
1.45915136359277,4.64427283880446e-07,3049.31997745052,732669306.879362
1.67028693504261,1.38856433301769e-05,593857.838325346,5257561862.45231
1.27278891571402,2.06380533947729e-07,2649.93027066064,1054468716.56289
1.16610876369089,87.8133705786922,1594803693452.02,2424475303.57182
2.74260684268265,1.82407764164703,29.4955333110073,1.10350443292651
0.42566784780489,293.312921410703,330.747152997723,0.228780995673373
1.15368154435073,12.6072326489266,219.5077569776,0.757005653349065
2.00750504601999,28.8361015289194,261.554018957867,1.16632592487418
1.16025575051224,495.015143581592,321.192338889109,0.229546527700757
1.25628018226873,1.13209207517404e-06,53459.4593186374,5870319927.96276
1.39705300337381,1.33198893706831e-05,327.751924440763,2483696.5319144
1.80533586112177,0.00119198311747066,6163.51332379376,2406446.00062226
1.4497889259776,1.05617104932633e-06,1541.55582131136,342538955.482651
0.638539369818127,85.4988780386218,312.874053371433,0.910503156731839
1.78301086812005,76.4811894839129,356.733707780029,0.267642545231242
1.76120079038034,3.70443384929364e-06,33783.8346878094,642676380.569439
0.252865991541173,124.772915395079,29255616675.8084,136224895.675767
0.815274052129955,19.4741903553091,171.378992033853,1.67481293815476
1.30473930403183,7.0053179969589,34.96857156064,1.52096309870709
2.0147493712764,6.09227056865438e-05,33071.3791831044,58510185.6283737
1.19441396013227,0.00055053747061431,20724066.7413791,3988304883.9402
2.13701784938345,1.19355415073951e-05,1653.30626854401,38969923.1375747
1.31332097182538,24.2092486837384,228.827905578581,0.526839812327739
1.08174618897524,0.000174334933579362,27267.4814851233,12089967.8863458
1.51819233364505,50.9156546311629,465.01697173238,0.876528131607894
1.61294028122697,16.7348717885471,214.613594826893,0.934120342272091
1.34926538622868,2.11868996749744e-05,29886.0774055818,171442509.938612
1.19790602782401,1.57887183734896e-05,10863.2387840068,93630683.0247277
1.27327110953447,134.512287860272,793.707106646755,0.342824146128635
1.13464237973857,9.08192339292753e-06,3581.70138481327,83278081.8962013
1.3481584963769,9.16838947009015,31.5052923129008,0.160612997785293
1.48883005793562,3.8992585753708e-06,394.586952201011,3942425.97938256
1.58893629626069,5.56718550331984,25.1102569523527,0.292003146367017
1.07217098213923,0.00610348624433155,107526748.908274,2282364297.59711
1.0981935200198,2.42408820793207e-05,1118.99272564787,48794552.9438495
0.704323170248191,139.739461409501,208.816272242037,0.638697754681547
1.87506424595765,8.73453823759249e-08,7083.42964897929,1e+10
1.05037830758133,0.985636699193993,30.102528153179,1.16046971236734
0.843485211191786,7.81300409874525e-06,107.580600199705,792564.877143261
0.730800315882491,0.144626380630341,152795967.974517,162233133.628754
1.05022157605974,10.2181288052021,75.0634579063508,0.876696479340813
1.39719620974486,4.73797474703321e-07,10163.2155932265,2795984679.87465
0.819832589411938,1.87009673243265,29.6703838097096,1.38426907473366
1.58151971623236,24.3217493508789,547.704139620269,0.919922460543102
1.55171876337528,2653.26772605571,14507.8866756702,0.250004273002527
1.75723877708428,3.46092556761264e-06,1964.07220033055,324693138.157483
1.4204023006832,3.21069357478409,30.8812955982776,0.830870040040396
1.62454521243582,34.6900847022887,235.741298107056,0.486671297613564
0.533335695192827,2.92418358046017e-06,166352.907671778,7227869417.79064
1.62439647267051,16.8299899517612,235.492813951982,1.03299245644638
1.20393392742092,3.38890595009409e-05,13328.0345281164,31212013.0385319
1.28301132309925,0.34078274933078,10316886.3829947,10704308.3900388
1.50110991191787,28.2265627483256,70.9922908187511,0.219287006261327
1.07645981442112,0.0148010344259436,4338142.4348342,17339716.4884512
1.49099709136829,26.535891044531,249.13570761923,0.670553986533001
0.986978985698531,3.94603606912318e-06,406.416624738325,15056253.3074024
