CC2344_Vm	CC2931_Vm	average_Vm	ED	Vg	k0	k4	k0/k4	Vg/Vm
0.0018097123551454974	0.0018982625112866746	0.001853987433216086	0.23344194809601665	0.452104635419711	0.0760766058716102	0.42912101024927857	0.17728473799830244	243.85528581251032
0.0017240464435409348	0.0011670805515609235	0.0014455634975509292	0.09784288895388661	0.793465259393915	0.1325473076461326	0.5549838601830334	0.23883092312345547	548.8968563042732
0.001078181524141925	0.0013468611029761838	0.0012125213135590544	0.10400477180255727	0.203342127078975	0.0199588433579923	0.2841567404391937	0.07023885242751532	167.70189917908726
0.0014173308553282612	0.0017395173039454121	0.0015784240796368368	0.15064252351664392	0.20416666517048	0.0844496674376152	0.5426159232094632	0.1556343332833149	129.3484227746035
0.0006578996763007997	0.0005109623209579949	0.0005844309986293973	0.019911431564045623	0.35722865887506	0.0817930331543643	1.0843563664892237	0.07543002990721792	611.2418056414352
0.0019708953403607676	0.0009499620754418609	0.0014604287079013143	0.11522401257402481	2.70343726563073	0.025358287382218	0.21330426218042575	0.1188831724364158	1851.1258036797026
0.0013888834164405043	0.0013044804696274782	0.0013466819430339914	0.10948539484794255	1.05924688533325	0.0616948445994231	0.39402057253882794	0.15657772436068298	786.5605466921403
0.001940210046509009	0.0015567755684988735	0.0017484928075039412	0.18674908732812118	0.432098679011463	0.0870541284395655	0.613574029271206	0.14188039957129067	247.12636915464634
0.0016200646855625272	0.0010393152032121668	0.001329689944387347	0.013067506882517623	0.287516309628633	-0.0	0.051744653615213576	-0.0	216.2280844810824
0.002796142097283168	0.0026921076111523197	0.002744124854217744	0.00595521414787884	0.835674424789007	0.0553059470251324	0.5004053696634971	0.11052228928383295	304.53221671184826
0.0016229757589691447	0.0019586346790935105	0.0017908052190313277	0.14371439301063482	0.440406583834044	0.1461644783111285	0.6492273624000894	0.2251360413565779	245.92656931850257
0.001725054466547875	0.0012925908973482657	0.0015088226819480704	0.10761724996099085	0.533581126711234	0.2263570887832436	0.8395847816782136	0.26960599301334065	353.6407114600882
0.000846424437201416	0.0011523344851088562	0.000999379461155136	0.277924283637191	0.83629899458989	0.0346529025591351	0.5163474984356393	0.06711159183325538	836.8182728342756
0.0017396568587948196	0.0016061513750116434	0.0016729041169032315	0.18466805416336007	0.201377981345978	0.0612049317352841	0.3259220025779481	0.18779011926525646	120.37628415832671
0.002191097781468151	0.002510089886948811	0.0023505938342084807	0.013916805783591614	0.186524892096834	0.1072227097167576	0.4518870158612362	0.23727769542660007	79.35224256199193
0.002051389367250018	0.0019359127525268077	0.0019936510598884127	0.06489903757598327	0.145260825599349	0.0720926389535649	0.4677314836418961	0.15413253431697652	72.86171011665373
0.002609461756981604	0.00139074379484233	0.002000102775911967	0.13581470434591367	0.247783666253462	0.0374652235745475	0.29948343190033966	0.12509948659535516	123.88546690581063
0.002368810588554361	0.0011746579728441739	0.0017717342806992673	0.10147160611189245	0.163412721575145	0.0969087986100046	0.5627291957999205	0.17221213921955583	92.23319961424991
0.0020957161304208344	0.001696659476996449	0.0018961878037086417	0.15428895385588695	0.149380604442758	0.0747907234459343	0.4783478141075851	0.15635217981598876	78.77943532312216
0.003397541224788598	0.0023408580594107696	0.0028691996420996835	0.11421995261618433	0.377552464398806	0.0457913664405045	0.33590083021013206	0.13632406449206583	131.58807733661666
0.001904188783896024	0.0017309177720480386	0.0018175532779720312	0.06451955885269571	0.0354342946858437	0.0821614123467446	0.6574494897931396	0.12496992335121582	19.495601650467254
0.0025616977905113733	0.0035487908922331203	0.003055244341372247	0.21480318423456213	0.244761911334688	0.0358524140140089	0.2640893455521537	0.13575865372019932	80.11205782145545
0.0022137593050942164	0.0006142689780130721	0.0014140141415536441	0.13644430765783708	1.3098496799404	0.1094206061597145	0.4018701944785559	0.2722784811192393	926.3342150886881
0.0020963608968951625	0.0016864609046740608	0.0018914109007846117	0.0402425748102846	0.31938280917333	0.2318049468248238	0.5814844354525767	0.3986434248139541	168.85955824873423
0.0008740382087149028	0.0015598956790108325	0.0012169669438628677	0.1027021733187142	0.216177515942638	0.1808170427398084	0.5129478940912662	0.35250567323244836	177.63630888481856
0.003342506133107804	0.002855361633977294	0.003098933883542549	0.12330414358530256	0.662371977132742	0.0460176940046081	0.2732665389011393	0.16839856862700672	213.74188737952386
0.0020072142936867605	0.0015113900893497167	0.0017593021915182387	0.07313900289517919	0.027178866657859	0.0751232784391714	0.3364115206833571	0.22330768662908007	15.448662992003802
0.001925214051696763	0.0021537184929169523	0.002039466272306858	0.1200479892168105	0.381908442746736	0.0679526719308713	0.3208780543970231	0.21177101705682033	187.2590137589067
0.00215793643264923	0.0021301982446414996	0.0021440673386453647	0.15277109794766602	0.966899358731876	0.0646952582133051	0.4837483774967721	0.1337374164396795	450.96501462625196
0.0007333160777031266	0.0012441769435719682	0.0009887465106375474	0.09116297798487545	0.119102352088687	0.0919058798271002	0.43650472648996463	0.21054956395578261	120.4579240556706
0.0009738099450409937	0.0019582480486639046	0.0014660289968524492	0.017151845195134647	0.381128525372365	0.0477298200624741	0.35967981019641465	0.1327008597908504	259.9733881053134
0.0018116240098086955	0.0013302298430984659	0.0015709269264535808	0.09485377662700897	0.31530491926837	0.1158825710277861	0.5174371199838742	0.22395488563208907	200.71265821395093
0.0017214470045710693	0.0008665889398608785	0.001294017972215974	0.09013814201573747	0.18735279597492	0.0066815586668321	0.29437947259924435	0.022697094358641264	144.7837665299833
0.002369113330819042	0.001363429006092695	0.0018662711684558683	0.11265017780476524	0.140860738388372	0.0134895722773363	0.43758619747764055	0.0308272343942603	75.47710148944678
0.00291666666909678	0.00182396534407235	0.0023703160065845653	0.10102417046360526	1.83409278825925	0.2058276342763202	0.5198603854199589	0.3959286763311392	773.7756413762021
0.0011654232733908354	0.0009510897940564971	0.0010582565337236662	0.11897834854441026	0.245019376567616	0.0973285845301501	0.6437493413331844	0.15119018891512293	231.53117298078112
0.0019329987458055105	0.00070443016999183	0.0013187144578986703	0.09564910412957824	0.796723158319603	0.1045166406828835	0.32328146242336053	0.32329920775355614	604.1665453407982
0.0014054034056724444	0.0015163690700302874	0.001460886237851366	0.12415278017978341	0.247842201748024	0.0418435197213116	0.37232766473541823	0.11238359027402987	169.6519518949976
0.0022103712918533592	0.0009990272982514324	0.001604699295052396	0.17905010732995338	0.203803578871178	0.0204094226436635	0.4018701944785559	0.05078610686753124	127.00421786159225
0.0011906638836275628	0.0010030455424167625	0.0010968547130221626	0.03461322804546838	0.0914194544858296	0.1006379408968501	0.4541441169296253	0.22159912931877762	83.34691313304538
0.0030256576635285413	0.0018017593083632154	0.0024137084859458782	0.15263292304228945	0.144780995052293	0.1865851612983893	0.5224421435631885	0.357140333331134	59.982800696645256
0.000803457664482322	0.0008703131728898792	0.0008368854186861006	0.1665778185925659	2.43040300952084	0.1586276778938054	0.5198603854199589	0.30513515232683325	2904.104857432624
0.001453762199069428	0.002039798740022897	0.0017467804695461624	0.24903740675490077	0.373831577058661	0.0829332389513349	0.4721411135098005	0.17565349972347497	214.01176826518306
0.002071161185535896	0.0019449365603289937	0.0020080488729324448	0.0848196990007502	0.0	0.0758888581855092	0.37434077086234707	0.2027266707035102	0.0
0.001021966553020896	0.0013377865021006255	0.0011798765275607608	0.12880933500107122	1.25302297891057	0.0123121780009963	0.05943702874060537	0.20714659298884225	1061.9950051053477
0.0014509359649100143	0.0010515423547679927	0.0012512391598390035	0.024657316631134078	0.190723413779502	0.0213791197484447	0.11099761068966002	0.19260882838477417	152.42762527032986
0.0015814717398401046	0.0009027889828793468	0.0012421303613597257	0.1635855873832469	0.148831033866993	0.036416587449702	0.3191696663759391	0.11409789615410426	119.81917397467991
0.0026113832120271603	0.0018898548483520983	0.002250619030189629	0.22313197429178927	0.10782258646128	0.0326411344789772	0.5818791723037939	0.05609606948078828	47.90796888098616
0.0024518438291785323	0.0009951308229178414	0.0017234873260481868	0.26920982754251976	0.103435839319885	0.1276915078043746	0.4408399986765892	0.2896549954353216	60.01543368297043
0.0015429490522175	0.0008161254472460155	0.0011795372497317577	0.09612604538228207	0.13721429223228	0.0337135408966997	0.50143193987208	0.06723453018429648	116.3289181952366
0.0007625003485641267	0.001303488575001225	0.0010329944617826759	0.02170499230965559	0.139346522387244	0.1668531583242216	0.5130863358348305	0.3251950922698785	134.8957110058157
0.002920943322517783	0.0006814826106741241	0.0018012129665959534	0.04207920606320252	0.10527336055804	0.0097880671466181	0.37102218137708015	0.026381353023932054	58.445815409041984
0.001312676615098936	0.0009642781929261502	0.0011384774040125432	0.00828001901357656	0.125464819781424	0.0417980799290225	0.5039153858498222	0.08294662378393669	110.2040491442566
0.0024314727723559492	0.0015174105408429029	0.0019744416565994263	0.3777419195567523	1.744196177384	0.0840037937823711	0.8427101931551453	0.09968289747137991	883.387043397384
0.0013867057594220042	0.0007666596131492775	0.001076682686285641	0.08927086093006345	0.957484065952014	0.0625095986935004	0.5486485676761954	0.11393376812822133	889.2908543511176
0.001301000452308716	0.0008281072315736828	0.0010645538419411993	0.024692971623807243	0.788820041695834	0.1460492754443963	0.6652983986364622	0.21952446562884595	740.9865153061977
0.0013064908700827962	0.0014063901885260478	0.001356440529304422	0.19145147414524374	1.131995053591	0.2033377916828143	1.022478632171394	0.198867521809228	834.5334934598889
0.0007573638983286604	0.0013849430785596035	0.001071153488444132	0.14002315691583486	0.258473862072408	0.0293549312529527	0.4879406746058619	0.06016086131098702	241.30422470811868
0.0012643540574511618	0.0008472828634654013	0.0010558184604582816	0.07710200810150523	0.0978790690686304	0.0179803131734989	0.4522470626742357	0.03975772239885292	92.70444942414217
0.0015589388599068954	0.0008813616630099912	0.0012201502614584434	0.09061725931138799	0.20113364328168	0.0335684254811202	0.480584396281972	0.0698491789180452	164.84333908289733
0.0030487829491102425	0.0019222196699553219	0.0024855013095327824	0.23021293226195652	0.365667101579864	0.0795610052343048	0.5675537125061074	0.14018233601713714	147.12005991604207
0.0021046941738966413	0.002128977871969253	0.002116836022932947	0.08487659126974462	1.03467687539544	0.1641429136001433	0.7398285557844093	0.22186615036251126	488.78461259453655
0.0005713790289921673	0.00213464229627612	0.0013530106626341437	0.1915131465295227	0.691765396387982	0.1049776203098043	0.6493429228255805	0.161667458933717	511.2785992692775
0.0005504216311981447	0.001429114934723061	0.000989768282960603	0.15195265932569116	0.349992100541158	0.1435391122086082	0.7242982655052767	0.19817679959301587	353.6101394300682
0.0007760313801066967	0.0012322295350935698	0.0010041304576001333	0.13898574456781396	0.290779162708128	0.0654961376863924	0.6201275913868977	0.10561719651904562	289.5830521893427
0.0015388889233041477	0.0025742887289353744	0.002056588826119761	0.09410366241880504	1.14371544134543	0.1417432337587023	0.7814220444196929	0.18139139376847888	556.1225592688445
0.0015913892789394442	0.0018296979831254152	0.0017105436310324296	0.0835608779396927	0.620108160294764	0.0793691428528859	0.848961531701776	0.09348968108577005	362.5211009206977
0.0026497864971930843	0.0011473193417530227	0.0018985529194730537	0.03418276483334334	0.213867014165782	0.0574193339027004	0.536715027309003	0.1069829070942751	112.64738105121722
0.0012976120584906774	0.0008597719351601124	0.001078691996825395	0.0957226245311045	0.0366728954599824	0.109533681430367	0.4672163432810882	0.23443889111659136	33.99755960729404
0.000775307940838005	0.0012240737742535222	0.0009996908575457637	0.1389031002520236	0.86090439720857	0.0504998400514403	0.5112888635522419	0.09876968510635355	861.1706216080502
0.002302446453223911	0.0015160287346149294	0.0019092375939194204	0.010279461349448774	0.228139727095471	0.1250198705204227	0.4928839937445891	0.2536496865532371	119.49258061021591
0.0067815539045691575	0.003887726155220722	0.00533464002989494	0.037968363907436235	0.842976752549999	0.101672339631935	0.559459024595187	0.18173330871819077	158.01942545814111
0.0011526016063301392	0.0011130334001531422	0.0011328175032416406	0.0006155310334556112	1.164545451163	0.0963793868233162	0.5489404248644295	0.17557349114363147	1028.0079958427264
0.0026357320728831847	0.001535520370158604	0.0020856262215208942	0.2117681117901118	0.0	0.1657703613058741	0.649964341557688	0.25504531665320757	0.0
0.0035469615564421623	0.001287343614899159	0.0024171525856706605	0.1619655778502198	0.224684516213883	0.0643669643261144	0.41798730581602606	0.15399262951407675	92.95421296357354
0.0025745102901404216	0.0010315340362351288	0.0018030221631877752	0.09541313373296902	0.113965751362127	0.0271522864979704	0.666121173114239	0.04076178268141285	63.20818106896342
0.0013599870994954947	0.0010113738770621355	0.001185680488278815	0.129326658484319	0.238728589107516	0.0639169841384753	0.37544802584861336	0.17024189698162814	201.34310336342355
0.0012350942620740588	0.0014132340240089647	0.0013241641430415119	0.12149579600472576	0.644985982982173	0.0498435119128225	0.405179631729213	0.1230158379386	487.0891470453849
0.0025273860231620677	0.0009819607145780435	0.0017546733688700556	0.16494292081174577	0.164738765031187	0.0357058499443298	0.2738353594384478	0.13039167044588956	93.88571568580461
0.0016378087167402407	0.0007247738792909267	0.0011812912980155837	0.008088004037534102	0.155915702284437	0.0659008210404471	0.4680284768456568	0.14080515246549713	131.98751446519177
0.00205925585181365	0.001113624043010651	0.0015864399474121503	0.16308017766875532	0.282688781129453	0.0185521826697302	0.30409883108112323	0.06100708313732751	178.19065990527008
0.001423039001834179	0.0015363060025389596	0.0014796725021865693	0.1001503733990158	0.315014304640003	0.1057427464944511	0.6284145196536428	0.16826910134529088	212.89461294610408
0.0016782799900477918	0.0010579262189479284	0.00136810310449786	0.04874987696874749	0.312468664396195	0.2092624838742202	0.7863468787369786	0.26611981242977045	228.39555247620135
0.0012484418951720193	0.0008846083984822208	0.00106652514682712	0.13815364131171173	0.342671882136717	0.0774787623567976	0.7311443145189169	0.10596917847576723	321.297517602989
0.0016390591852492517	0.0009129466257838629	0.0012760029055165572	0.1197820670608835	0.0396662516967512	0.1948525827043629	0.6843358054462405	0.28473240937218497	31.086333365905094
0.0018496186292679064	0.0012006346942003143	0.0015251266617341103	0.06067108585539383	0.116412221814066	0.0679429659123077	0.5339258831499503	0.12725168053564145	76.3295434634276
0.0027508246739843746	0.0013487347398167043	0.0020497797069005397	0.14673866260991894	0.0845906635052412	0.0656769427949151	0.4917069459306602	0.1335692801138033	41.268172975109735
0.002786357945125582	0.0011454509222081956	0.001965904433666889	0.22728567660708512	0.350923841098316	0.1371470483666237	0.8155792410524882	0.16815907205980163	178.50503569176954
0.001293952339055116	0.0008903511993003448	0.0010921517691777304	0.10710286546466094	0.595516560468281	0.1360098169768112	0.16159789847998626	0.8416558523108262	545.2690525938892
0.001977559862262261	0.0021878735108738527	0.002082716686568057	0.15720173831322556	0.284362457634289	0.0247572761642258	0.32648855344338423	0.07582892540371684	136.53439254038307
0.0015998484253387172	0.001261300107630447	0.0014305742664845822	0.16554112286975567	0.396255561273508	0.2102264738656188	0.8080856081070499	0.2601537160871814	276.99055586065134
0.0032620598741970284	0.0017670427079044782	0.0025145512910507532	0.09137173447952017	0.113506725503014	0.0195373182127576	0.2956971921672399	0.06607204508627096	45.139952367240454
0.0017666723255597174	0.0017023007750527164	0.0017344865503062168	0.21132080577935897	0.130264148662254	0.180871542612666	0.48440476280725386	0.373389273805789	75.10242650152368
0.0028435629697507537	0.0019380119713467193	0.0023907874705487364	0.17057353940931513	0.0232421279647828	0.0437459475970229	0.21070616687845356	0.20761588635541867	9.721536628033373
0.002026306855887344	0.0021803337578433666	0.0021033203068653553	0.16338664781348747	0.278774239886477	0.0421459187577314	0.7238106720326903	0.05822782170283877	132.54007911992397
0.0005780686797264516	0.0014161943605633777	0.0009971315201449146	0.13422703750053308	0.348170744669652	0.0917541391441831	0.34696764146108483	0.26444581044447063	349.1723384885595
0.001929466173305364	0.0016602633536080221	0.001794864763456693	0.18649140385426213	0.167113004020219	0.0518478811977865	0.3697809729845646	0.14021240946853894	93.10618126926705
0.0008707866293421365	0.0022296759054160815	0.0015502312673791089	0.00755654364083058	0.328614391086338	0.0698178172995089	0.478866576016561	0.14579805899231174	211.97765649631643
0.0006126660978050007	0.0007213080636797901	0.0006669870807423954	0.08615365727493358	0.178320452968203	0.0360493416835426	0.29161934182814975	0.12361780071771218	267.35218434774174
0.002792082293500475	0.0015508674310122693	0.0021714748622563723	0.09664874280756998	1.50964953777148e-10	0.008929325074861	0.15402746417268418	0.05797229164826152	6.952185189944166e-08
0.0018474674946494327	0.0013053774485194617	0.0015764224715844473	0.2048087574569565	0.327836027091906	0.0645150996729241	0.34696764146108483	0.1859398167542375	207.96203619350916
0.0013403271013588919	0.0010060509125041329	0.0011731890069315125	0.2126478557872738	0.274297604415884	0.0524452608590612	0.4242647384260898	0.12361447018580726	233.80512670614954
0.0012303299030752494	0.0014742603299392992	0.0013522951165072742	0.23604487947993827	0.41197217423577	0.0329429808886943	0.2233758329368492	0.14747782002902546	304.6466479150033
0.001382627306462394	0.0012014966178938036	0.0012920619621780989	0.10355224588950104	0.138543126305755	0.063462786419742	0.25970717753837536	0.2443628513515553	107.22637950907969
0.0014210231840540775	0.0009732190560481694	0.0011971211200511233	0.10225699377390726	8.60436448052105e-09	0.0090308135064493	0.2798597376397478	0.03226907015139956	7.187547138215721e-06
0.0030120797447099187	0.001164043319282637	0.0020880615319962778	0.2467455147085722	2.37873577244345	0.0280608268876932	0.23075052362402837	0.12160677448088437	1139.207698620488
0.0010713156547143736	0.0009654680375954075	0.0010183918461548905	0.059491792296789636	0.927220445091186	0.2181382922771544	0.46182038770839395	0.472344439706488	910.4751266342739
0.001451556558178319	0.0009076712793290939	0.0011796139187537065	0.035136500808557874	0.260983052993375	0.0392246245521366	0.37337882117938453	0.10505315868810804	221.24446723137223
0.0010350333425902965	0.001732643015996999	0.0013838381792936477	0.1799299222298652	0.316184758101913	0.0434419857995283	0.2898126848531024	0.14989677150103964	228.4839100647614
0.0016314533001624205	0.0011502494472852406	0.0013908513737238306	0.007460815634819364	0.117310393013353	0.1097167080819894	0.39307850614962314	0.27912161658675466	84.34430538704441
0.0015219080967081402	0.0010597413364867225	0.0012908247165974314	0.16786677759673116	0.0177294871517875	0.0394086894420694	0.23902306914521548	0.16487399974822992	13.735007490809291
0.0019863552641757117	0.0012440820749523673	0.0016152186695640395	0.101884437362449	0.136765368335856	0.0425823868515615	0.43597774501803066	0.09767101036269736	84.67297395266615
0.0020510658255611966	0.001431486690643747	0.0017412762581024718	0.12271060098539664	0.255978262741955	0.0803271250354273	0.5357416332723028	0.14993631266771312	147.00611781206
0.0010236483550645232	0.0013536509140376644	0.001188649634551094	0.1488183643587518	0.61852282450149	0.027226220007161	0.10968412524010882	0.24822388789225658	520.3575608173907
