	CSCH_1	JG05_1	MALA_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10	CREN_11	CREN_12	CREN_13	CREN_14	CREN_15	CREN_16	CREN_17	CREN_18	CREN_19	CREN_20	CREN_21	CREN_22	CREN_23	CREN_24	within_species_mean	within_species_var	between_species_mean	between_species_var	pval	sigma2	beta	within_variance	shared_beta	selection	cloud
Cre03.g205697	7.933841541744591	5.159502461577987	6.4510621574075495	4.476172757607573	4.9259878224839	7.442663474501647	10.163359191761677	3.7799078853928556	4.5019781235489695	1.733841193113243	2.7540100629494098	3.6695703425424795	5.896759285709031	4.541182306477746	2.7045106979906	8.672863023705027	5.156358449742282	4.515711034291864	1.523747571483815	2.409638399269879	5.490596610386902	11.739244726097505	3.7831922988158335	3.120987858485678	3.8176064463768182	6.707408023577211	4.649628088975095	5.9519540370818715	4.985529456448389	6.377615285779504	5.801221674957218	1.9508180315932124	0.479094873803315	9.52230840469925e-07	3098030648.6223	2950.0403283391997	24.8057395401286	stabilizing	abnormal
Cre03.g205473	5.282439287625867	27.69552868645867	1.4745128972372552	30.4009731621218	14.332922839137517	4.896499940345113	4.2536534142578475	28.37510785353017	12.341872622744928	53.845682862202096	4.21235296095268	39.72357488892859	10.625312759919977	10.800221285040402	2.3001963312062506	12.152626785690865	11.610733144986737	32.248516618428994	8.229400421719342	4.01895667867218	15.308032659942356	11.733171864245941	20.113383446384365	3.9382185853947838	25.25203220421645	30.62108923236339	6.366502825660208	15.189564356320021	15.937067774262134	168.8727822408399	16.158104361541145	167.47706949680676	0.331523775500758	9.40696617786735	0.954771655370574	8.981504669657411	24.8057395401286	stabilizing	normal
Cre03.g205361	17.551239945519896	32.74114178889209	9.884380061131136	13.977443728930648	14.528210931064544	12.091098679658835	12.772799573672046	14.492145254316862	22.169657451938942	23.34617740459936	22.358686068839656	33.14770126948074	29.632079789311405	31.904440329715243	21.67014751734736	24.29548484137292	29.01159305870318	33.90360513534838	8.858933520013084	7.825113156134098	12.367123851638583	20.57499196971425	26.444954917710344	15.97249638061441	35.56832509348311	54.98733457183217	16.575482854425033	22.699217692530453	22.799908388061038	112.42151077380434	19.390822782506962	78.22851831121986	0.0997377731859188	19.9109323458548	1.00513529423598	20.013180841963454	24.8057395401286	stabilizing	normal
Cre03.g204913	0.8364121628923876	0.6434249618834511	1.8758901386640607	0.3459647548633868	1.9099662195052811	2.4769199129330093	3.165122708745257	2.878998639152966	6.389264696160897	5.293642210327591	5.700372844748547	2.466330576505959	0.6630843523521689	1.8658185820359738	0.2839600518349392	2.8365584832326314	2.632282749954339	3.8161171972256653	4.827030676920276	0.5369088588264922	2.7871029282323385	1.6486106400935177	0.6382437717271845	2.982397711607042	1.7568231549262656	1.3987848677704722	3.177437545634523	0.8233278870555933	2.6231294694795384	2.743715720310285	1.264964297556565	0.9080928137354827	0.0912534437108294	33.7007926693518	1.36132132816083	45.87760783671476	24.8057395401286	stabilizing	normal
Cre03.g204465	17.600869833897736	6.021718782028853	9.137064024445142	5.884853546497638	0.9177070211932592	2.080985708575524	2.3580494265777268	4.50027570801245	1.2198243898964372	1.4735610130475578	4.201463308089703	1.1151311754767828	3.3194590480443544	6.560628777223553	2.6556568294863427	1.9073095117209953	2.752588418727367	3.5337914307455485	1.7868970535482556	2.996770173008343	0.9899866733398737	1.0396559557111427	1.0434157832160844	4.712244222097636	2.5768280287246026	0.8747350298237357	0.8372194117153802	7.477870520742016	2.622168942447695	3.2561269079793216	8.253335025863413	32.614307741801	0.350116972717536	18.4270317093003	1.67440178461518	30.854254779212933	24.8057395401286	stabilizing	normal
Cre03.g800413	13.489761942838214	31.59686287631525	11.583408208683943	13.680717378906628	2.9166795383947837	4.5764475031012966	4.22149224140604	5.769461273538394	6.362634666037565	2.9095553340213036	4.061599267731869	2.678796981731446	3.9491632800883063	3.4360467087505793	3.941575271472582	2.3978434565537374	2.57808936491651	3.1125602917387547	5.653926864535504	3.6071835336043256	3.447329699566757	1.8577797659578128	2.2324170157638776	3.5159289036760057	2.646343489340373	1.6159172008450005	4.365750056986091	2.5369523913512926	3.516311420879591	1.488058644395118	14.773412365524724	105.69216900726335	0.0015548893397875	24.5563667237425	0.443240099427436	10.884366428208205	24.8057395401286	directional	normal
Cre03.g203457	2.834593545517913	8.85109572609034	2.334136724472924	3.853139627435097	4.514241062789055	2.9668163038487836	1.8824187923803617	2.0778164003720754	1.775658474468494	1.8701442671772668	0.8954095694314314	3.443635712984561	3.3057076751411976	2.8838366546549827	0.44720827342264324	1.7168703126239055	3.036198537302661	4.640358446384142	2.454895911226855	1.9130355940251373	3.9462326485961747	6.322172409660548	2.3709913423824776	1.397999758299908	2.096877686810689	1.046674943216962	2.6927985118526347	1.0793109224930368	2.5323879254810824	1.8389946548959724	4.081070709799471	7.452248317739238	0.383344003318386	1.37385479445734e-06	79726815.2464451	109.53306737314315	24.8057395401286	stabilizing	abnormal
Cre03.g203121	21.47551300508239	17.648227525946087	22.469927283057697	28.79411768661046	32.71513271435763	12.948775378698775	8.660032269819174	10.826418059207462	13.554860094774027	16.296441142061393	26.67826023735134	18.40608765241254	25.83891940325188	42.696573863090684	18.96722816124873	21.44347565945223	32.97580047779178	26.629725576459105	24.153545684208165	24.127471265868973	24.84501221550588	21.396316681233724	27.17266446287003	30.207875252280534	26.31347168735607	19.088295059302546	20.38074068962392	36.58366287091462	23.45444943996422	66.78514705236213	22.76844698813217	16.18918659255282	0.274088814298961	23.231689810546	1.38480244726035	32.17130090363744	24.8057395401286	stabilizing	normal
Cre03.g202561	8.470641118304508	26.211255807465985	12.220074520020964	2.5070066739943906	7.615664061881971	10.703665687416645	16.07962121401872	10.064163447456693	21.50790729474843	23.073589315741888	18.378470031463415	17.70985819240116	20.764869580923197	42.334182111207355	7.1261629719561945	48.17734572525689	33.957071044836	44.19836252808557	44.12341718964141	12.560245939047142	62.1320026210282	16.54323676074131	69.01035118968747	7.245173472324153	11.41699993987532	3.6024829584408575	10.761797707088967	15.179245580477414	23.927745273572764	334.0374242292975	14.667344678671721	102.81974749000842	0.273255549088351	23.3927179045447	2.05366821981603	48.04088133568488	24.8057395401286	stabilizing	normal
Cre03.g202113	22.04614589063659	32.14964981500362	20.9843436665845	26.18735965862821	7.0903163500357005	5.366446229957396	3.5832034927447167	8.03578399430955	4.627571860904918	1.9841996396882358	9.435433284191577	6.032984137404886	3.56827689265832	3.2443287462633172	9.053940314712436	3.5736576621842406	3.8461151810502865	7.4652966885502865	4.974600284737562	17.564238660565277	4.606317139516964	2.951618230893955	3.561748104051246	12.17792340866415	2.6821701248968712	8.147493685220573	17.213130437195442	9.609466162348069	6.6831775296977485	17.835068197781965	21.61013531211013	88.85703443029459	0.190224198235982	14.035556812886	1.67853637219084	23.559192614380095	24.8057395401286	stabilizing	normal
Cre03.g201776	3.503124449189212	13.455939500582994	23.792935210763492	10.776940254313656	1.84563967468598	3.659434678321455	2.4666726468963085	3.5812994337159303	2.880387852316675	1.6947028534024315	4.523937753747661	3.7590085319487616	5.3078257982240995	3.5287249133023337	2.3712297621623315	2.3156769145360343	2.681831805474276	3.708199512093722	3.269646277973757	3.1915378483638155	5.485724116056111	3.2572821740111806	4.024525196046908	3.448293792624494	3.0344439371121723	3.4746486280350504	4.021296723881984	2.507048332411813	3.334959131556054	0.8914430965404271	10.972779709281081	71.17321890139705	0.0934148116016086	10.1911330475965	1.02478918591473	10.443762939395118	24.8057395401286	stabilizing	normal
Cre03.g201552	105.7354888893783	1.5030162553738315	6.633664210480428	0.0900283129537249	1.1494377348429015	0.5286352754024607	0.5061870467680979	0.8266754056672151	1.2285243120701892	0.4164092070806576	1.3559705625179752	0.8640207797568631	1.5375405218177205	0.5792669304001778	0.5840532760938529	1.0466164811633074	0.5536144486394731	0.6630505857783597	1.4812417824577262	1.421691953971821	0.7237516536632788	1.984744624363864	1.0640554117925396	2.588081238288178	0.8606121401149477	1.9291604571453407	0.825203981208673	3.5162704870280446	1.1764506790847362	0.5430270673977382	23.027729669454207	2144.0671605118287	3.30962756762481e-06	87.3602709635242	0.0610552807535525	5.33380587038439	24.8057395401286	directional	normal
Cre03.g201327	2.4842381976972505	6.194360651871688	7.719258480411763	3.4833118236238074	0.5964178845903078	1.4623971531421711	1.2519475410864187	2.6880757132843165	3.0991015440217584	0.8931596439266501	5.717425393197591	1.3302919621370295	0.4704364691121272	2.709136234977223	1.457508663194244	0.6849235703233355	1.7499686157901568	1.2122411900444308	1.6174138465132215	1.0037479064893773	2.5568965551355967	1.4593059806228659	1.5389161680739554	1.939112434340282	2.1610439346696317	0.8404643274317948	2.960326180563746	1.4324323979651037	1.784695471276389	1.2609636538137827	4.3331729249761795	6.3912889982055034	0.495248687319839	1.77226190639412e-06	1010093389.86993	1790.1500367669814	24.8057395401286	stabilizing	abnormal
Cre03.g800415	3.997418440987206	15.22918395066435	3.3183369346420126	7.852739874035722	2.011436951777739	3.568480168571147	2.6063991861004623	5.764257275778147	5.710592676985754	1.8498504137665075	3.766934176983517	1.9524553528899327	2.905254164332657	5.378176398531575	1.770920420027201	3.7612611837684544	4.883000424760023	4.537139759356665	2.7600888747184693	1.7141900074512817	4.536906941399914	4.167799758768587	7.816907502013947	6.5960940805717385	3.999461828832192	5.951552930995722	3.835762233239324	4.660295862881271	4.021050773937592	2.7317955126353164	6.883745994853376	24.955834063720424	0.445084335375161	1.36176461727443e-05	54730578.4874828	745.3016526721517	24.8057395401286	stabilizing	abnormal
Cre03.g200431	12.754312493010438	11.281086858927807	11.24867320272804	8.68016556634603	4.153918566029651	6.404655107731138	5.445267013637817	7.425447095779855	8.698626881790823	10.658339834372441	15.93830913112258	11.371318861159258	13.171848115907494	22.138593241914922	8.097645968546365	8.432693233676009	19.57425320798666	9.921977708008379	12.868786551786656	5.372419412527823	6.645846846556636	7.227095967584316	8.428147632370647	6.462076311787204	6.5714109749824985	9.426034762280823	6.982791974391375	13.175096651256013	9.774691710549474	20.109760628503054	10.747785966312358	2.445853279241819	0.577069840764372	8.68734484242854e-05	571238433.829483	49625.45261925516	24.8057395401286	stabilizing	abnormal
Cre03.g199983	54.43752611274719	42.80969846271543	61.26071487222123	36.45058119358968	4.9618684126257815	11.663459590875538	8.369973112590438	12.692688690784694	14.038166488263833	7.937530499581743	17.71885219629935	10.036795693616819	20.603973710491676	18.13449660934774	20.703650913296507	18.910208388012343	14.877913700787545	15.961401572871068	7.771390752532028	6.672923083528087	19.38645407152153	19.57775537125606	20.648197807667277	15.877000647245941	21.013599969071617	25.225594954398606	19.605736260526275	24.631782482620398	15.70922562415887	33.52591834907555	42.13354925308648	312.05862353753037	0.463924554551363	3.55525229501329	2.52971440665273	8.993772949980302	24.8057395401286	stabilizing	normal
Cre03.g199871	2.9492409694810084	6.501348316124205	5.738933959606955	5.455857790379884	11.663490580525428	10.127794992863473	12.537054611525676	11.461501172092994	12.056948773319462	5.067007854919985	2.6732254044201853	10.760808590360574	4.971051464524987	14.194886997692683	3.607200806285149	11.401347065776767	26.080023011126155	10.422173376394447	3.1279212250092296	3.580621467143615	6.548562468161709	15.550164739754223	4.424294406784086	2.893356058718186	6.383330657981188	6.898885032828898	2.6000508817267516	5.330618161231279	8.515096658381966	30.336134263691164	5.832095538794803	4.0268696696629025	0.462447045842151	20058.8891027756	3.22494925387831	64688.89944562393	24.8057395401286	stabilizing	normal
Cre03.g199759	42.292693179244985	58.15736732847861	56.79728362426021	34.30895972829431	30.796822710610144	37.846223919961325	25.88262626156624	37.24836547798324	57.955920268499845	42.163994398121865	23.703603363259607	28.353047008252446	28.14709158545564	41.639369069743296	30.84846399570421	36.85385902738333	52.126533555174525	28.232527869975133	16.42838053113658	19.279871609075812	35.37972220152073	61.267546797515934	27.661075291343376	25.37580517749839	21.34226794960652	35.34709369564885	25.21026644361375	31.038073441868946	33.33868965210499	129.36787347526794	44.97899870247662	142.4760054995322	0.442992850806733	4.62840957546159e-07	648618649.851833	300.2072769797192	24.8057395401286	stabilizing	abnormal
