index	CSCH_1	JG05_1	CMAL_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10	CREN_11	CREN_12	CREN_13	CREN_14	CREN_15	CREN_16	CREN_17	CREN_18	CREN_19	CREN_20	CREN_21	CREN_22	CREN_23	CREN_24
Cre06.g308850	1.974830911521865	1.639754836937389	1.884007280738736	1.7778167796238709	1.5177847377930709	1.8016565332926908	1.4093467236474138	1.8657090120976565	2.0380408957757283	1.7428343576377732	1.751470123590559	1.860593152239535	1.6720437714958205	1.8177595815973464	1.605402313127515	1.5783217275737422	1.601222468286578	1.533604825944162	1.5996159480569736	1.7880887616845955	1.6311428218387134	1.5304805734636144	1.603058615031529	2.0403524874130943	1.5242086956048633	1.6914297359362085	1.7123283252849486	1.8244705936560792
Cre06.g308533	2.7748791514460733	2.9780741882078168	2.826660500436028	2.8127717586299203	2.3961824497199378	2.646628854763223	2.313913470490688	2.735904304112609	2.564526570819797	2.247942733962392	2.862568600005381	2.678717412280023	3.0619105922390424	3.082842822101203	2.937342901373265	2.88547102322841	3.0638355434471585	2.833210356026312	2.939173361181539	2.6739916930885133	2.751393518734534	2.8981019394657115	3.032487929759891	3.2166823011523364	3.076870732648572	3.3379182489571138	3.063673244488188	3.018027227370751
Cre06.g308450	1.9118619282181668	1.3250702413874549	1.3632504674543209	1.8452724492297488	1.589042882333548	1.459818172972454	1.44025131584365	1.5866007590008933	1.5166568730613117	1.5286074865770811	1.4954536748035392	1.639374751927663	1.436251615125276	1.6949551115297787	1.3569318684144347	1.5225154820621138	1.4612945681173195	1.6217920697122712	1.6909518194891509	1.6650201010915189	1.8739044388492507	1.4156469900428532	1.4014346485436964	1.549440418425717	1.3492151996625332	1.3994272852769007	1.5786322845804353	1.330045706302207
Cre06.g308300	0.90945273848505	0.5312338351160512	0.6700932775295365	0.694389997360295	0.5932549695216378	0.5624124637750123	0.4234679429101451	0.6893613201357708	0.8267503429960461	0.2565953252435894	0.7273379071996802	0.5088531356444539	0.8068426857483781	0.6820259604520057	0.5465989931868983	0.4681345762159653	0.7688704678272344	0.7834955234124894	0.7655825393603477	0.6206197409869089	1.1871957399947402	0.7502129555549241	1.205467771994564	0.9597506306822532	0.5728381147669926	0.4754406738125847	0.7626276402776931	0.5525835735939013
Cre06.g308100	0.9375734472444768	0.9005062683071348	0.7487338062179999	1.091825870514401	0.7623068095991588	0.3884031432039439	-0.0551517680812432	0.858592208355003	1.2579489375567898	0.5312953806104022	0.5220063536732001	-0.1838873673545941	0.2068700301746612	0.433733358942981	0.7502344645800121	0.0646681718273089	1.2677315744945763	0.0783961788115898	0.6135519433066441	0.9727202058886332	1.3111863578227716	0.737612607778149	1.1186403339363966	0.8793291798581454	0.9828718493378432	1.1600564943399965	1.105827488016619	1.1614114726875868
Cre06.g308050	2.6403879208637737	1.571058368806094	0.5430307920242825	1.306789808073124	1.694719835702668	1.3877660194679415	1.3970476184571123	1.563605557386318	2.115073310071318	1.3357340148714942	0.8951703869862719	1.543738311932882	1.5320824647240334	1.498776701290272	1.5679369926369318	1.4550966553057143	2.0971091892036453	0.9757870826564627	1.1549407760914474	1.352179031361862	2.0944692600993937	1.697883980294401	2.1442413554779787	1.08551932959574	1.821973998238109	1.6878214758704166	1.5529826727492089	1.875652064641316
Cre06.g308000	0.817414221152082	0.9962787173573264	0.5417654088646251	0.4443348047302186	1.3841857906955142	1.1047282117204016	1.1464818145006843	1.1504850890723084	1.0327007798806804	1.0135282524358615	0.3600588147999802	1.1502681373147896	0.9074972116956604	1.5150147254398254	0.542002759748196	1.4130470735365677	1.8032623939211287	1.3074171734513151	0.9010190942999824	0.5806265368473886	1.150375384897723	1.499374478226242	1.1428338065308845	0.6898806773551083	1.1275619305793885	1.12666117415585	0.783767775585716	0.9058831837931632
Cre06.g307950	1.0189801447943363	0.8467836806639227	1.0401101489136078	0.722951302198527	0.7358791457836239	0.6667354984222328	0.3792995565788304	0.98824595990574	0.4585486086114111	0.1377062795105772	0.4487809296388968	0.3589779352058602	0.2837877521761857	0.586373682329016	0.6237559197939263	0.2720160124376356	0.5827543172436452	0.9552851230015644	0.3506378044552522	0.6650771211568582	0.7961480047259776	0.5973008905002265	0.6851755195446275	0.9608661712263762	0.5581153413457576	1.0694685647665074	0.9708576441646516	0.6848811302322161
Cre06.g307500	2.859542641844653	2.4207310534462554	2.3050181622922143	2.4429412729567592	0.9455388283334054	1.3677430864382762	1.6260186374327306	1.865730661158048	1.5287814148412948	0.8062674261998813	2.2216703734400127	1.372242582939379	2.1228310586673564	2.757779813673741	2.7050122030134904	2.698889040394387	2.677627913658812	2.2576333271897284	1.6255999873509313	1.4306213323264956	2.5705167269932887	2.815868423010261	2.719961861904455	2.997004846963693	2.567272061567717	2.372091930865144	2.7218744961741628	2.258459435281731
Cre06.g307150	2.4403354685745184	2.1261552600739955	1.8298150265388504	2.123549844063822	1.9746262335403029	1.8694815331016432	1.7393177083926905	1.8979154075009284	2.0374911782054594	1.690456337188115	1.8107712173575152	1.8953349717867072	1.8593631712259404	2.000602818170529	1.6604205116649222	2.1725136959050126	2.1682121813317723	2.032762475839809	1.9249607400014204	1.7604412730066274	2.2384313440376964	2.235589656179984	2.217697907890694	1.940487183288152	2.12658563912544	1.9264922744503212	1.86492821964913	1.8422772716983824
