theta,sigma2,alpha,beta
0.0783699234606353,42.4823655880904,60.8345131179892,0.710400545270074
1.56050731093105,19.718558309982,243.487600837864,0.619260366311072
2.51593918766779,7.9092953886571,212.19066635512,1.14057117312414
0.494583872663704,40.1695376935261,60.0833156562037,0.325473328238976
1.4537675043578,12.340949887568,262.267195416001,1.10402270799385
1.47028802077097,53.7605840765791,206.821898787469,0.379315537434775
1.64140659804843,65.0320685057744,714.496547561813,0.584363026943951
0.975033344083982,19.4816610181407,31.7492799466497,0.431571645617176
1.20555884411085,7.39557259548715,62.3355056094815,0.313546695095092
1.64977188639144,34.7614270283566,82.8825039901245,0.391292949999504
0.906418881644409,125.738372402264,78.4441525303613,0.0811876292053671
0.89380551010029,3.31988204742913,41.3667235484913,2.96242070612908
1.40740751114073,29.0296921249773,234.099592521837,0.932669562069378
2.67932167590406,298.508535243646,4040.93493011895,0.910821412407234
0.525708506360621,91.5726751047542,122.667639246316,0.27233130213566
1.18567327459881,11.8128205960041,261.61739183871,0.965421772548765
1.98761483429972,18.8958250336628,196.211498833908,1.30982062869274
1.34223369565779,1532.9067038666,1076.05458726595,0.249107373247398
0.514864584339223,55.7210280667522,169.455703505448,0.746817547664647
1.86476679710294,74.4933592486992,345.619287074219,0.267088603837947
0.897038089635503,25.7222759499207,184.670232438622,1.33735686795123
1.44637144485629,30.2161304389374,112.662696076567,1.12064590125792
2.16753866979352,11.2441891405259,219.804793763874,2.08636534774283
1.3458836622459,935.693103869715,24151.6949289522,2.53619456045773
1.40971347648969,34.0483313094036,220.376255293689,0.357509361304348
1.50195250154946,56.1495455404716,587.89020707172,0.985397170820043
1.6881971286434,23.2787593996355,230.272212990597,0.73402608881608
1.23208936486031,36.8616364904156,247.144818919439,0.387221143470936
1.43582451666215,27.2948361725802,96.642423404445,0.164743912923019
1.60444951490578,5.25230110317231,29.2691763823843,0.357925292290263
1.32799122051115,229.955217475934,1106.81736885128,0.571862069028738
0.944696701975331,193.101960531462,209.558486342992,0.460875522166496
1.13175757093625,41.1885310469228,645.038262483169,0.587702849265227
0.570974464261418,44.1885163281773,208.241174450313,0.541120110588231
0.88420428893991,6.73986538565998,89.0802479012873,1.13382853691849
1.62362732891636,66.7545290885215,1344.73924576798,0.810658058771731
1.57094997550532,847.548866571967,6008.25079272096,0.324336338803626
1.5141172580665,83.0786233737988,614.024445331594,0.632332206947223
1.59530752962857,212.994233348399,1731.4655737297,0.578483797224266
1.65456303427093,15.6065779332308,235.689974199313,1.09845742303986
1.68579635242087,82.961487792567,143.79314084073,0.5450871402696
1.58734645105235,121.983448534538,337.633770404078,0.241832257211507
1.44126637925602,103.997026094005,981.395097676776,0.666774537957926
1.03183721988331,44.8802660888979,305.985562861624,0.538806483679231
1.73153635221664,49.9429401471775,457.677184607924,1.01220351474693
