theta,sigma2,alpha,beta
1.20330489005568,657.978472319447,492.366308439718,0.245871320678396
11.029273587912,0.004296261863185,143.893799216974,3367574.64165352
9.38152428171981,519.518049007574,31.8590728268838,1.97262159442259
7.75876499044363,348.923718196458,16.2321375945465,0.202977962246333
10.5708622416177,4926.63981840553,175.877569308259,0.626801192700942
13.2726920191891,0.262924233576065,102353.391727305,39504344.1934264
21.2412043701076,0.0235782242454452,736.183482964785,17569843.4806751
3.29449566688202,31.4781842452646,18684912.959723,6782178.66548899
35.1792103764987,14984.0531377007,43.802450749818,0.394311289266458
3.87330627409992,0.0819775359360349,82420.7448777442,53553986.9070217
24.4588050896501,0.0156081080711315,556.461291941514,25702877.9271969
6.84367430246456,1169.27153513101,39.7937368291769,0.120081484304086
8.67878962288238,1056.83264268917,78.6413528492623,1.10490680416084
23.7616185490425,327086.515753121,3200.62946836367,0.911897034483943
9.77415699523138,5775.03185828746,194.145353648225,0.30203655186673
7.15054615284932,564.572653825106,29.9060137795888,0.748110498798318
50.9354867977716,364046.812403079,118.653021988335,0.119946706766286
54.8364227844888,26.5089702082634,30825.121270898,8743712.91926677
14.4936289391602,12.7050720879094,59953.4644341042,614257.209290553
38.5315646621426,169396.244945932,340.442333073783,0.424771042920907
11.1924724370297,373.335252628936,21.9185153684521,1.90818589412114
10.4402238692905,747.855071091709,30.5547129425358,1.61474986407302
11.5439784710966,0.279192756462581,252.420783940576,61565.926424679
93.6463889479728,102099.218186156,14.8262197462155,0.142873789090642
23.6164905341697,1763420.24844092,16590.910912371,2.31183830680394
46.677979499506,655224.74016174,1236.37925636234,0.193124152248593
5.30425230933985,0.000375095096088714,1062.58244339899,16040935.7298175
11.5010885041575,0.206016988901573,62856.2271005342,30528199.8493082
15.3925308546122,10089.5539033231,98.0804940747106,0.223082326874269
15.9048247525534,183680.622238801,2256.45599835682,0.571937203502287
25.2680994245527,28861.6696264398,140.058562233538,0.0925565455302058
13.2295068971309,0.0154250378018509,1059.93487429044,29471969.4087435
52.0237947498725,138333.694123949,217.127708075706,0.909434152891109
17.191157362189,2137.85538063831,19.1699580684273,0.51496282256246
41.7531758509953,199.813656417602,144252.867219164,1977818.39089439
3.28060757223997,710.589569676891,121.965567063582,0.240475615583047
7.15170518955097,0.0047061708878823,2015.14921307568,5529373.6255138
11.8699833087782,24353.898753195,103.4720352641,0.0501095438401001
4.75501042048815,0.00351387686187735,19521.8707503322,76381801.6514513
68.5914205801379,0.877151544100562,10862.279160934,22670563.4090054
37.4952551826191,3800018.25253006,3039.04020758833,0.117534020295297
8.15810211578144,8845.21014023837,124.732761280277,0.12634822366904
26.9183183432088,10312.6480094455,118.172093200257,0.321765680798631
32.8492593040237,24581.0911100828,108.09067726521,0.512221431251531
8.40514389454165,37852.7620280818,787.23076760728,0.369493278103088
10.1509010380587,25.0309344721619,4888973.85494479,15057248.9143189
1.78113099997519,7.15074453996225e-05,1520.35182487777,47155379.4989659
7.77785515369765,3725.81002157753,181.974993762063,0.495479755427329
33.8313360297419,7268707.86179237,50129.9535544705,2.26123540580624
36.0979443822117,25.1477453441103,139694.978299588,953994.888649193
10.3554695813983,399.760414080569,25.3373159630855,1.36507932600027
14.2958252606772,37910.2249639232,504059572.863954,1973419.12859349
19.9946389457401,1540.49258339027,19.7177385481299,0.359562785909831
17.8259931116274,0.0107107285677287,808.951073088156,8534948.554177
9.93533408728646,1833.35520993402,149.160159430964,0.924321437388483
10.6384981308514,0.0214929148421534,59.5100807465566,263270.046291562
6.67745300302782,0.0026867706746689,11046.7100536685,78087092.4248327
16.4633494474692,86080.8035758849,310.550805376241,0.169132166987952
3.40383691631612,1808.37208841224,238.459110354667,0.067973852582768
7.97544964088917,1245.7823103676,63.0701255945318,0.230400578562691
211.507085871537,6.55616031166805e+23,2.45803314661784e+28,1e+10
32.820116611729,0.0144250466500278,620.896258312843,44140779.8370142
13.6056590333518,6537.69024580961,89.0254607077702,0.0960835211075581
6.74452594075239,396.801778300328,23.0048565114085,0.505507168451725
17.5432707443105,8473.06161145008,131.37817153886,0.85152903744278
49.6337296220172,294405111.889931,173464.240478741,0.361406413581952
11.8386702455796,20320.9409903283,205.68479343474,0.209827341132229
8.25891846308258,17631.1264189224,669.47548838063,0.37993398435864
38.5407255222662,1245661.7473665,1407.8243237443,0.212039733262079
13.4327861442527,19163.8463781721,454.416698983166,0.41553826453084
24.7818473852175,12764.4276920151,138.285300438059,0.532680268139655
45.6463509672387,69193.3240263923,86.473537186749,0.561111532122202
14.718616733068,65117.6859308692,79.3639636708034,0.460511058560863
7.1607976768655,0.000690950782140682,298.304040215067,14345592.3370484
15.0381674796077,1318.10259489991,27.1592423429668,0.20566136718159
10.0685862330077,1302.38342493324,21.7640823152077,0.428768988221364
43.1598646450673,181423.641244436,224.443937331522,0.627754569653204
11.8279885521502,3893.27844304897,135.571957409333,0.469320526302532
8.43519966164014,4592.86257059235,166.593646173391,1.13648751774839
47.6627243763607,119779224.90166,129995.080479398,0.618599512706935
62.3077721977356,0.67350494716932,127.230084387971,970970.629203942
17.4715562095556,40236.8498098048,110.311740705229,0.0842199808989761
12.3346765326565,804.896226910115,68.3953526477704,2.16526087254203
36.9901480436496,6593.54309537188,29.5187277638692,0.4560886524741
200.681224742225,7.20368295790133e+28,4.36195135950928e+24,0.0815740653044885
19.1932778253264,1151.11175498768,23.0565640307247,1.88879425501236
1.46306219825535,7.33554856808376e-05,3111.49786093821,165637858.387335
10.7806985664934,2358.50059523612,137.335327315659,1.27963490702089
6.0650649975209,0.000526478938678849,1070.9560761755,102602966.050007
72.0610260629598,2.60885792650928,59.0197513560288,90446.5178990788
47.6111109189706,0.41926606552073,64.0567586681364,311110.915965362
12.4544889757977,9765.39150694667,178.896033806272,0.252687337863053
5.23031951631498,77498.0376524031,2826.01989587379,0.151460032921962
13.1723124783951,46797.6508963507,79.4276013007495,0.0334184831941562
9.39613832289124,957.727130796366,33.5295132874484,0.496984206763402
22.0765266879122,0.00576703469784115,686.413406198472,57938691.8891658
25.5160614601065,2921.84938422224,20.2463721935419,0.376893251893686
8.01055129392484,6503.60432854613,215.343196167773,0.128493355343727
6.75169982098683,1709.81331472962,83.093446759319,0.128659850777368
9.43561632242476,465.413588958267,35139752.0172222,3512229.55737347
11.3602897114742,415.138299407545,36.280563399732,1.4460530285052
37.846784600421,97915.6285870744,380.939565000871,0.396210805685225
16.1433566161138,13006.911452075,290.907604459784,0.683507837866909
1.54866794294018,1258.76505189479,13147562217.3811,27904327.784997
38.5511916957006,0.681083639163166,18017.3561453236,38421635.4513729
11.834547590076,0.0647120905407205,114294.076236446,55880806.0063914
196.085370527604,1694591.31860223,167.330988557356,0.682212013587755
13.5784117741323,53287.3438008536,804.77982657426,0.261914839187041
10.9572169082661,3728.89178533724,4047421.51686653,71887.5459155296
58.952122715607,34073.3065365913,33.6889604183748,0.868512133482107
144.907137798789,1.07110766654216e+71,3.23015820904579e+67,1.95745062668995
25.1284529249791,0.00125832840717868,40180.174153338,1e+10
85.5487540622178,2137616.81735916,652.06410887251,0.165613867185036
9.30594261339157,1840.72030418615,110.162474545544,0.743131008764902
7.15292681669358,198.852080598821,17.1348050601435,0.500632373174085
14.9791166581449,1693.69114481575,40.4965816794792,0.324356860666617
8.01068517376143,18635.4864749424,2614791384.57036,5413174.32993632
5.63568748321484,4.27542996691162,9587138.60660706,18709588.3544827
4.70516020327498,64.5393001938412,30.4374460433768,2.38250419112062
28.9786716738709,286300.221987728,2094.93709257776,0.793474303767921
5.49534963138583,200.333867447735,32.407175181114,0.510273037761403
6.36615552572213,5.24262191797959,392453.093435167,1338557.32713445
67.1583852384581,413128.512369466,259.015515130497,0.263513112546311
96.2322224999984,1140902612793515776,585270506316194,0.801147042168272
16.2402281647153,1774.70792856263,19.3095811444342,0.42651708766022
6.11139812201123,0.00196773993578972,391.297350700317,6913831.2941439
25.4533943969549,128826.675566865,1282.85088882575,0.59255020305946
31.3380716417026,21268857.5917334,69391.2856988149,0.411807093469787
16.4346320092474,168781.913926975,616.317418318711,0.0732532335177924
17.4776083070619,376.533602733155,4102248.4263524,1970321.42415164
171.599119566778,1.17118108352464e+28,3.46007157582885e+24,1.29524352419831
3.96978114082274,0.000181816204274272,628.744380762187,41400727.4362615
11.2563703768578,1958.25550306284,1471852742.48832,44220684.288909
3342.61676732348,800478773.594837,193.787989390214,0.586280414475525
59.8635946216027,642060.196754871,111.587754025643,0.30634955651028
11.7391737433679,0.481696851253634,490243.886735505,63189440.7840236
7.73875666902813,0.0123550122081026,6449.3626864254,70225474.0852482
7.7074164941314,1940.1882527574,160.263118614977,0.197952095935792
6.54549517111029,0.00379231674111545,1162.92403038774,4283159.40795707
9.92660414412323,0.00285133022918178,3065.79425003841,42832258.2386962
6.37086177051308,6930.95624292642,201.78251915063,0.33058733209756
2.4144812003568,0.000805268203357833,2429.29724078144,9752287.2575313
21.9752850396859,0.0808765225124806,17891.6473816344,66291861.6833552
111.950363999834,12895488.2127944,1819.142153054,0.276971775187868
11.8459371818139,2661.38884502132,168.694549840757,1.92286611042802
0.896183415660162,0.000116410281375335,755.700046321593,48620472.7380783
21.5287343867342,0.0183137901963436,309.559808349503,6437134.50669429
2.12289201739789,0.000728093892889905,465.913649937383,16963263.5510939
7.68028346580409,3695.21498463613,184.176991625501,0.560670241251503
15.0282939749785,59649.8688113909,345.713630869608,0.106408033549933
3.90953712056599,0.234787318849898,59389.1254728576,4867289.5657201
6.43049275748004,4333.70188434753,175.048108752822,0.476771943864614
8.43251012824583,3810.72842829324,175.024629102825,3.0732060405493
31.5421403394769,790847.756633473,1720.74619019389,0.487098968562015
4.09383872740661,1225.65784655034,200.357003980284,0.358870352491152
16.4508192287861,25634.7417097968,637.074461675769,0.602123778372675
