theta,sigma2,alpha,beta
0.435264388771994,5.58658698607747,25.0217411731867,2.22446498980077
1.58033493401209,24.2226629509368,233.560472270288,0.483917146265551
-0.015820348124571,2.65531030245903e-06,2979.37809461712,485075145.10893
1.31731208916589,1.07465822877383e-05,1368.47691370372,34462757.3359456
2.51680313625196,8.48831977799935,183.622265722664,0.934886869347191
1.07173264715474,9.36610309284568e-06,6611.95954702354,149224493.632871
1.0479136667763,0.00107335524951784,8010564.62766405,438443737.210437
0.691439667414383,18.2145799836822,34.4073234392288,0.411872061086857
1.1871306110828,2.82322595872037e-06,1700.32210747985,54581270.3486883
1.44612050724061,1.46932501079033e-07,8956.8034237121,6620339378.46526
1.43111792266284,14.9174866930705,294.85611890517,1.04596419656303
1.59029018638746,4.3502092438863e-06,1888.17202111617,128500843.141714
1.55812335772465,62.8364621881955,227.643298414948,0.354938201434965
1.42691674499902,1.94184052864998e-07,14383.4834296241,8810469532.53443
1.60923740969746,23.6401317624234,228.53261171407,0.518197440562079
1.83752127983889,0.00561729672753261,205159.315962379,1041522.5605564
0.769837531613601,1.67946709158606e-05,642.568655398869,8491437.63697816
1.48108292961401,0.00930421292344472,12825896.793603,302080214.283704
1.08615033975899,23.3271136093379,33.6545672840802,0.381072466467332
0.782344208367896,0.000441354209162794,77071.5138634811,41630078.0627765
1.60807719796081,2.76504703765439e-06,4075.65265852385,629159053.083389
0.86142007903772,7.09191210182538e-05,217560.914343862,411433459.459845
1.14341495665664,3.29143650246369e-07,1901.62464825062,550563649.428895
1.27622793763787,7.78870518458166,70.07486445841,0.330519322603169
1.29279850775717,3.69161163609834e-07,3797.651888825,890101489.652745
1.53154973072606,1.03630443041544e-05,268.598045887987,1939199.85326232
0.999622151208173,0.000106266593586024,248828.546679499,268635896.738272
1.7536432355554,46.7681438371076,100.561364605455,0.351282607855091
1.23898378780879,1.28514983931196e-05,4063.48281802982,30460338.8607758
1.5703183815019,0.000166452066886114,446701.411073062,422144665.289884
1.11797791571312,81.9929388422106,345580335991.383,619109748.528418
0.9032376489944,2.19158570536951e-05,27060.2317968684,352071368.419458
1.78753029961917,2.0100235948068e-06,1140.56610666583,68064446.8247336
0.740561039979042,485142.256669893,102199458668195,58835795.5218966
1.88386988243851,1.19766414703129e-05,4279.38930716906,225201362.989506
1.46907249914187,1.76152528477343e-07,7878.8312279131,5080994167.08319
1.69954774110448,0.00152927034651137,56286604.6254795,4362819740.88019
1.27465750509239,1.76656453604082e-07,4915.7606187618,2253603306.20488
1.47551420738367,20.1301529209462,137.844646690122,0.783236952935104
2.65477904950159,17.6422193914331,190.26491624912,0.733249815680983
0.982807246159949,4.81815138558911e-05,3130.80675513303,12573091.507358
1.33576243718039,0.10330432481908,16290980.9826848,7688649.08875494
2.22231091319504,6.16005838389369,694737843.788611,16939040.6199777
1.9066085207034,9.62665441343725e-06,4876.82160681657,165138104.068456
1.26061933719176,1.16519349165698e-06,6676.0079027721,681156245.737267
1.40527791414174,1.48817262370585e-05,133.387094181543,851606.073366565
1.80693484916843,0.000685700749733362,31765.0802561761,21575577.99352
1.4682924342704,3.31218326120813e-05,1710.93308500743,12899316.5762095
0.665152191593793,46.1658935982533,196.105174908903,1.05434933547643
2.02050726543086,6.89766200813516e-07,912.28037430014,70823756.3467759
1.76355427549342,1.89322661010284e-05,31656.3711427742,119180805.815773
0.323136642961955,3.93501839362836e-05,211.924053950629,2194176.53807516
0.836303436387873,28.7302251028702,221.123758525439,1.46621711054165
1.44727648262265,41.2401674372024,128.260473100603,0.95364834162614
2.03502357505421,5908.85650459978,12479333873945.1,277758353.599983
1.36876240321921,3638.79004450014,70085.3265886615,1.92080405258501
2.12095158235725,8.99971825384481e-06,5222.32844874855,159417238.01372
1.47311688982636,55.0451417636972,326.564539915751,0.326057659390565
1.0818903973059,5.36858782593708e-05,84152.2330815176,121010968.086717
1.5746424847468,13.6498886454889,179.12059627878,1.25343940967772
1.80216944653176,1.5793497615133e-05,2290.58069897886,10968772.909123
