index	JG05_1	CMAL_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10	CREN_11	CREN_12	CREN_13	CREN_14	CREN_15	CREN_16	CREN_17	CREN_18	CREN_19	CREN_20	CREN_21	CREN_22	CREN_23	CREN_24
Cre02.g092700	1.6175879494872114	1.5692761556131702	2.040811438856583	2.1879921878047632	2.042317616317129	2.189309682679727	2.0945226052669983	2.019677171778736	1.7467586822805352	1.3278079896116797	2.0745451288109087	1.7813480644920532	2.2841137500039617	1.6013899567130665	2.262092647584505	2.545755497130202	2.1815456213070354	1.7910412158432694	1.591931101328178	1.9859871947941354	2.3383300041755746	1.8656988014601457	1.5655138021406023	1.9609725492839192	1.9951616488454798	1.5873651864967595	1.898766771939386
Cre02.g092800	1.4176685442024461	1.0658247079240204	1.5616906444558596	1.9543525388597054	1.8700177062917347	1.81675824103058	1.6419331268045236	1.578028157108262	1.6773169814177988	1.348708855861149	1.927614955485417	1.8075638779786123	2.117797206748552	1.7685990749742988	2.161166794546764	2.4021385105051523	1.968409399964212	1.219349731608037	1.4142587865258174	1.837380513121613	2.1317778843956687	1.6005055041796525	1.4132369342864062	1.9267040143845047	2.066205547048191	1.4924387039373965	1.751253647293616
Cre02.g092850	1.9008255200068607	1.565677845163528	1.867204576670911	2.368125230786637	2.239000350744004	2.3575183255324856	2.183656781971838	2.1573349172045417	2.2626251998033	1.5966405724136223	2.3850243938584925	2.1645255149772535	2.50193614459668	2.0329900640420098	2.433315732573305	2.6649182597895646	2.291000664718754	1.8171676274466855	2.0153696912784547	2.178339998001699	2.5301366231844566	2.0300140806206755	1.7282595446694453	2.259861904546557	2.3217611179533395	1.882136013218353	2.1038452429307024
Cre02.g092900	1.6841418588633084	1.6489785951390596	1.91594787994705	1.2491947942914796	1.3869954527597406	1.0513729594601025	1.3739241903690336	1.1941471530582382	0.9132277147400498	1.3828482975205765	1.3473818730991787	1.5087624494376541	1.5131358510770045	1.3549247801419346	1.4769886497366016	1.6797857165278216	1.4971175459468369	1.5842633958306325	1.472227106611627	1.686416221196462	1.5639894804210384	1.3274353562786876	1.6161604362833488	1.3099482338497066	1.449982644293878	1.8845987608636128	1.4812205047698748
Cre02.g092950	1.2851497792296684	1.6280687456863336	1.2229669600569926	0.47347693008872543	1.0307388729357034	0.8011982198060982	1.0288421135944503	1.2699292655093937	0.920268648444348	1.1194949938024636	0.7541817808016508	1.031479976738889	1.2078443658171727	0.8977041689223009	0.7242184555133111	1.1174176732405159	0.7989804761084576	1.228566917358261	0.8461507501114554	1.1835208235408232	0.9682907757718521	1.0959612701523722	1.304283850948953	1.1764098079180816	1.199006398226382	1.3126921812966665	1.165295152535054
Cre02.g093300	1.141376294855456	1.296740074877176	1.6073924219903475	1.1593270471401338	0.9732777641463994	0.6167949067730158	0.9423890559058178	1.184814743187689	0.7115328769793979	0.950437847489878	1.2410704272333597	0.9798481289580879	1.179317382675518	1.2193769381747737	1.5492411605767704	0.9460592425967522	1.148807054548385	0.9792129875522215	1.0054184868126224	1.2216629054112926	1.097003696915763	1.1562893294373346	1.0364312125144983	1.0614992211203462	0.8525139525282666	1.1791067353013744	0.8893031307688539
Cre02.g093350	0.9620415956904567	1.0505938555615926	0.9960331614683179	0.6090793951512273	0.8329135706418799	0.6473158918249183	0.9010034562750142	0.9659010947714535	0.8217629611447845	1.1727794855645186	0.7950299731102377	0.9378482249259318	1.2402894253352885	0.8490283902733534	0.8724177549721205	0.7397640435920299	1.0456029428717681	0.9757212374780704	0.9461353692459035	1.1799159557713164	0.9666765472287466	0.9602634024737985	1.0845401017067977	0.8703930620008407	0.8583162715271183	1.3748586886607879	0.834607678143874
Cre02.g093450	0.9500900425964106	1.546205311304588	1.4356885905182413	-0.0021436371316820397	0.09478018908196818	0.1593530345214514	0.4967718458221076	0.12011578498507053	-0.9501227664128007	0.24296752482672224	-0.3185037644944444	-0.2525914891348293	0.5106731979356134	-0.07829596068905571	-0.22914934251739036	0.3601250611154154	-0.19318013181192098	0.35880925977579137	0.41725574488429307	-0.3917207656887066	-0.06957891707128239	0.14894422392667897	0.8961613738093102	-0.40421737671712277	0.3116380311600012	0.6836859140962318	0.028903334685787384
Cre02.g093600	2.6647306431266076	2.481657574004497	1.4350539562261264	2.1918011066366727	2.0739597071805314	0.8379392871105074	1.3097856011014992	1.5171109803675944	1.1631967653898716	1.4856127997895676	1.970708861491484	2.1299339729195808	2.139527539283334	0.9992078920061008	1.3099319756680532	2.3324769120906463	2.5423647648058254	3.204184932792281	3.10986043871889	2.3565690998020217	2.050553472832583	1.7119345308168967	2.480601840217454	1.9024707239503196	1.836318557608323	2.2639423605451174	2.058890247013187
Cre02.g093650	2.4417339385060113	2.785905911317112	2.7659062841489686	2.19329627413551	2.516025926502511	1.8974716165622156	2.293454581540909	2.220169785423308	1.402787519736747	2.215136997757868	2.2244745863325215	2.0401111540889936	2.3578790493537314	2.1929256587793984	1.9684782293016252	2.221238086068965	2.355038241641644	2.0774096773519455	2.289560133593342	1.9481149392892703	2.1155453426607886	2.201412211514416	2.3289150554159646	2.0761631034873234	2.3237057112713058	2.4241105288300178	2.213475487736045
Cre02.g093700	1.408318448885057	1.0610655298654155	1.155901474203393	1.0438759328498965	1.162571295674597	1.0313515486332099	1.25614710092577	1.441839924624802	1.2241300976977734	1.4023218673004374	1.1623489997304235	1.3963518020592383	1.6158557586401388	1.0181284441964895	1.496067377852794	1.426570251616157	1.322623741894084	1.3890127655529256	1.0395970701775543	1.674785296759596	1.37750449800078	1.7394668390004828	1.3547527603578113	1.1968622613138724	1.2530686228943007	1.2751962078485106	1.2230375715984585
Cre02.g093950	1.932981911673787	1.1378427104856321	1.3715580333910156	1.661012205372269	1.6735081856952623	1.456266508830587	1.712101590891527	1.8906580380771698	2.032290714328583	1.9413688279412604	1.888574594069348	1.7852694882069229	1.808225339393872	1.4936193698930529	1.7321872839114372	1.7252208595382632	1.6982258916459736	1.926261124308687	1.79549860343838	2.07685272920837	1.5820033332236159	1.9638818491957113	1.5907213668774374	1.6147764823146111	1.7115411447555129	1.8990506597536432	1.8596546488273182
Cre02.g094100	0.7138495836744594	1.3571117514373032	1.8353758356955288	0.8839424574756369	1.058395169033087	0.9820948059877694	1.26309462443957	1.221087582196908	1.0354924760795703	1.107247146582661	0.9813776271911504	1.3187969985099715	1.1863418687005765	1.113595685031647	1.178422840175765	1.0627015533956536	1.1531036861931403	1.0777647002309252	0.9163238168516744	1.3324861051910288	1.2928727667398263	1.3761815551707446	1.1744387941557295	1.3487662153828066	1.0630810317155845	1.234986665405364	1.1371206251742871
Cre02.g094300	0.9367344357783313	1.1396658012357426	1.2663226754018102	1.6269953761823888	1.3683605446762674	1.2049296945527823	1.2699852686909996	1.2027521314204543	1.152966369375191	1.4388729250065313	1.33254308977649	1.0958674529145254	1.792369533719542	1.0379886091524146	1.2117725648485318	1.4575227516315692	1.5368145179302954	1.753773185560555	1.4837527121159773	1.6720231173786777	1.5015822913042476	1.8782084793280749	1.5633740914415348	1.7309504964669018	1.9363025893710621	1.2994192121389319	1.356446927009129
Cre02.g094350	1.1405752879761866	0.7732835808805599	1.4251895760467643	1.504557730081523	1.3282905047166855	1.5138634167139942	1.4662454894111114	1.59333650896691	1.1300490415912587	0.7677735978005253	1.45140443499449	1.1961375798203957	1.714058143001894	0.9752162664839585	1.748968495878882	2.0063902681911543	1.534957526297104	1.074981864681773	0.8043288267046714	1.5408930725675896	1.7629522486539007	1.5380659630985778	1.0596883314645156	1.4204785812177632	1.4012613574268322	1.113770288867079	1.3418700095873055
Cre02.g094500	1.0751354569286846	1.4745561160898288	1.550561508515629	0.6466146578969112	1.0141840503611268	0.7213497857272723	0.9419107638200431	1.0548447908206968	0.8352044744621115	1.235263477043751	1.1496436478835275	1.1563008601657123	1.1606628147934592	1.1108121206131885	0.8651005749037843	1.0459565475958876	1.0105122917273277	1.194923963847835	1.2294273805671911	1.1650730561925566	0.829346003537242	1.188667845288345	1.3622169073552242	1.223752451260768	1.3735453115338523	1.3070651944538894	1.216430842084976
Cre02.g095000	1.1200925545474247	1.2338740617366872	0.9262646125540078	0.8117528594642804	0.6116663055274397	0.9330445941602311	1.0954605640889556	0.7125148705085593	0.8312052964037369	1.2032360109570543	1.064972277017954	1.1844030059725896	0.9668055744249187	1.3162848548664896	0.7447994914382786	0.9017330561804249	0.9436361491021908	0.954674289414161	0.983773869576138	1.0439760265958329	0.8112889269343768	1.0655857879765689	1.2227386808568577	0.8289907281769928	1.1248174863791633	1.2146297708526828	0.9018965221911841
Cre02.g095100	0.794899903015996	1.166900134712568	1.2548977205347343	0.8462084290028753	1.0515410920407229	1.0333281650891712	1.1780813510089363	1.1657347091265438	1.0612058597586749	1.2929724665215394	1.3488556527047526	1.0448565300730384	1.2238205320333426	1.0713387478597194	0.7805335506585132	0.9281317479148802	1.037668911324142	0.8911928641834209	0.9067090102192333	0.8894617936120481	0.5690144258206116	1.0749067182305647	0.9218610490985618	0.5769518198961603	0.9451096465937092	0.9880458382992411	0.698376185829023
