CC2344_Vm	CC2931_Vm	average_Vm	ED	Vg	k0	k4	k0/k4	Vg/Vm
0.0018197086384684747	0.000866586011707296	0.0013431473250878853	0.11684846880643049	0.381506561253805	0.0473663574684494	0.3134991331915657	0.1510892773011461	284.0392517841199
0.0020247019541954677	0.0008679920480230071	0.0014463470011092374	0.15676083121671727	0.3102250079684129	0.0670088252518874	0.196318790581492	0.3413265997279665	214.488644654771
0.0019478030475884455	0.0013396483692993892	0.0016437257084439172	0.03227080254173668	0.2089762965968781	0.0550178188976612	0.3377757410466574	0.16288268283322785	127.1357474810757
0.0019893965878750985	0.0012449443415430174	0.001617170464709058	0.08024181033419665	0.1801635156671117	0.0272580292085075	0.2138260693937169	0.12747757691938594	111.40663250953237
0.0014893334168461232	0.002348281402965083	0.0019188074099056032	0.1027937050849972	0.9585755426588956	0.1028482802520694	0.2988059368486242	0.3441975796624569	499.5683973859853
0.0021160101775163395	0.0011047035656967202	0.0016103568716065299	0.09445649665044477	0.3160126366886672	0.0276725252506034	0.2257556452866976	0.12257733451343275	196.23764288558323
0.0017191017488418507	0.0018397104959143927	0.0017794061223781218	0.2230202031920155	0.388238301097325	0.0548934985457693	0.2474375925168505	0.22184785257329503	218.1841998938704
0.0007194892008821639	0.000657377778528226	0.000688433489705195	0.07965827190935773	0.4657986501598264	0.1597966489290074	0.4324949890780215	0.3694763013778648	676.6066106971255
0.001008927962957096	0.0010962038876675309	0.0010525659253123134	0.028458240183261936	0.2216656946487387	0.0182086772811948	0.1254287359369695	0.14517149634948912	210.5955449612022
0.0020313752482835476	0.0018783504475445264	0.001954862847914037	0.013041251382962587	0.163475154252	0.0447894260262167	0.2079547924027839	0.21538059069812093	83.62487139516635
0.0016782054290202793	0.002108981939304558	0.0018935936841624186	0.12426873271158562	0.1358928831459564	0.1050817437153385	0.3012632889511938	0.3488036796025362	71.76454182464443
0.0013740454934437008	0.0022348183251364078	0.0018044319092900543	0.013457949822475902	0.3319495967788087	0.1390959575989667	0.530620971726065	0.26213807031881786	183.96349292526799
0.001129683287511664	0.000902414354166596	0.00101604882083913	0.1314292785087608	0.1148142349585962	0.022750559511391	0.4149194923774888	0.05483126227941302	113.00070685951283
0.0016464099239868516	0.0011678664637317844	0.001407138193859318	0.038225971957247126	0.0975271256925223	0.0743110908488484	0.32682784320262	0.2273707469983778	69.30884693353211
0.002947599721980122	0.0015130392966633446	0.0022303195093217334	0.029899094269992894	0.3976141322398424	0.1500946360705959	0.3749669636468151	0.40028762697070946	178.27675836488626
0.0025278303039434616	0.0011668986460396486	0.001847364474991555	0.06298518337561351	0.0576433566324754	0.0115832418206052	0.198759954479301	0.05827754313463322	31.20302323272667
