	CSCH_1	JG05_1	CMAL_1	CINC_1	CREN_1	CREN_2	CREN_3	CREN_4	CREN_5	CREN_6	CREN_7	CREN_8	CREN_9	CREN_10	CREN_11	CREN_12	CREN_13	CREN_14
Cre17.g721200	1.0382100661363274	0.2557032829673768	0.7494141695697026	0.788372224093451	0.9505160203630135	1.0874854677070418	1.2200590083869833	0.8976169802400231	1.1339014569279886	0.9806093302182209	1.027765156015595	0.9902167505897729	1.1612766762741769	1.9301796364414876	0.8472876327853436	1.2958927765490549	1.3940688169959943	1.105788404086235
Cre17.g721250	1.5685975822347533	1.878744165974748	1.4386214567471853	1.8027957615448325	2.325903248419289	2.3219737820984427	2.42504817931814	2.2512860751662083	2.282453856712126	2.055222740762317	1.9518092993260292	2.3944320321493744	2.4127502947985486	2.651970680918138	2.2184573697069405	2.5671340131507714	2.7404996614466732	2.5100668811803266
Cre17.g721300	3.1387326736264796	2.809380567773382	2.9062198290302614	2.9671973221201533	1.9820921551482469	2.108891442035333	1.8514277269439898	2.13086390059068	2.084240983472174	1.8887742639752283	2.1280570758710344	2.1499853717574444	2.042735339456282	1.9526930767316257	2.0016522947439923	1.7937279451421904	1.9056889539013933	2.1817280350001824
Cre17.g721350	0.9221460173245379	0.28945953808744435	-0.3141697853465501	0.09018945235704204	1.6227550403171622	1.12681802275491	0.8894613512136618	1.093065786360754	0.9215357384971542	1.1702494360813713	0.6106376657090031	1.156515540676549	0.9752407406645989	1.3530009611816343	0.5443333129591313	1.476882305623135	1.0064053692762072	1.2000773765037565
Cre17.g721450	1.7519719391510353	1.294932844634551	1.372595095261966	1.377507189941192	0.7144682550485342	0.9779763321736253	0.7181924194456845	1.2074612766358848	0.8841404474963985	0.7039545964034739	0.9588377195451302	0.9554699704084407	0.7979389031534387	1.0323477904522353	0.7024067082871968	0.791952302273993	1.1145384308605375	1.0120885454597532
Cre17.g721750	1.6073641200094348	0.7282301308737713	0.8448132490533692	0.8835831107248848	0.5694001010612371	0.6055168607980913	0.4936292143980513	1.0395804487154119	1.2091739501124303	0.7069230974569715	1.1161348960348407	0.4463678839462203	0.2864431191501255	0.5875992216306057	0.34623665754928246	0.6046622183955016	0.5821707300894152	0.5198576531211038
Cre17.g722200	1.7947233880795348	0.8712224522708787	1.337882817385071	1.1214235783464641	1.7353227884083908	1.4943135308791797	1.7209022339610214	1.514905969366401	1.9660187839862746	1.0165127043933595	2.160866470594237	1.7965765977246226	1.5459936166927934	1.6301672300912586	1.5183870170801077	1.4693044370016324	1.6518387673103776	1.9296974726935128
Cre17.g722300	3.4419287669347836	1.7905680116618385	2.79938733445156	2.534165230412841	1.9546110502688652	2.098251235708592	2.09268356761493	2.2294870035067196	2.4150679346795507	2.1377928748233708	2.4697505382670366	2.4918635674810323	2.1397743508477194	2.057023514468124	2.115927579346871	2.098653174238612	2.0358398446954533	1.9674442435609452
Cre17.g722500	1.608535623133121	1.0758163630892739	1.241361772863758	1.4837318307764542	0.30010549032162426	0.7030928376890062	0.7623943379849092	1.038435826975085	1.1086104293743464	0.4692866526339123	1.2201691841152482	0.6107559403417891	0.7277893815893968	0.6199013273555425	1.08320079819017	0.2632645758699912	0.7918348375933276	0.7283451160232698
Cre17.g722750	1.7043713502757065	1.075909161924479	1.162846584013433	1.7875021774627382	0.3625136787492531	1.0577536245895915	0.6989061507909944	1.1697891295637204	1.06668322607303	0.6435549345293512	0.9478707746645996	1.0512358749005064	0.9690050921521096	1.0282045069190668	1.0018404927169877	0.7886885840346038	1.2197965325276015	1.1953799281195936
Cre17.g722800	1.3080092397167535	0.33893289899320916	1.024081189673684	1.0353624084258957	0.9120493489511395	1.14828755936178	0.916728432993196	1.2287843366335802	1.0781603878120218	0.8301036001414196	1.3086327577420962	1.2006070413485315	1.0486624971474872	1.301659733342145	1.1864515279128762	0.8632761846695445	1.2994009136277191	1.1964533938210906
Cre17.g722950	1.2667801193561812	-0.2893967383471276	0.6311359974123705	0.9465477381208993	0.5615666622255144	0.8908520364908947	0.7339553648147037	0.9914217947510721	0.993177130348853	0.9858910825907937	0.9289946349773168	0.8608268936733396	0.9509129974561615	1.139653443155299	0.662205230098289	1.0120994388264086	0.930593786921678	0.9532756544357749
Cre17.g723550	1.8354817025183114	1.104203425317906	1.2884519999088306	1.6871005649829462	1.114398471474641	1.068105608780854	0.7239976146303769	1.1110588263995733	1.0119646007557497	0.6569636218045856	0.9035796217497817	1.0005880850785225	0.9388301462746463	1.0423532708730925	0.6390535304775935	0.9899768595523603	1.0259103289281808	1.1483279992964077
Cre17.g723650	2.316464358127332	2.0500308654327	2.0503255919294086	2.2562967407983296	1.8392412452849973	1.6641562716217309	1.6278363593534153	1.8680517322785288	1.8721909683585725	1.711599080342654	1.6365637223563905	1.818312798408376	1.5389028929451418	1.5721409678434513	1.5155770412829608	1.6508930463391402	1.8469990592951242	1.7966018286491212
Cre17.g723750	2.793152005030761	1.5724474096018755	2.2319177580047973	2.088945385308766	3.0572253677772863	2.9806468991609076	2.9299689538066636	2.999493477182347	3.2027095173878877	3.1839075953456173	2.7583960028000143	3.041604894771015	2.646848661104566	2.561733915286829	2.570873975763224	2.927680538950946	2.3267215620874846	2.818292913992137
Cre17.g723800	2.567865054942832	1.77972143452713	2.3259556969683506	1.986919109526818	2.722332052721882	2.6791593826709965	2.5322299469065808	2.7019646713042076	2.8375277920246043	2.908295579068194	2.590830146763868	2.789830630340781	2.5094232674326498	2.404464135667248	2.524626581000449	2.5885662362827384	2.066361776837132	2.6576456202409506
Cre17.g723900	1.3390594736992654	1.3758467220167403	1.0763882586334554	1.407908434796733	2.401998626168226	2.1969617158330923	2.334794864299201	2.093940974666669	2.425794536526308	2.133270282123667	1.9313480687649123	2.4094785974536905	2.0470095603842338	2.3368060197204183	1.7746910495745354	2.5372545903976014	2.5900748548512413	2.3786149980781195
Cre17.g723950	1.6569997987841827	1.2190794928928874	0.9524723771119675	1.1941602632440396	1.871654611557187	1.887043182704077	1.9510508678201015	1.7768284818591855	1.832936993018801	1.7075901716597468	1.3387195802141871	1.857717985458123	1.7086545603332262	1.9368110445442546	1.2549526311402144	2.0363640547804356	2.434878723194392	1.9842676930885983
Cre17.g724300	2.814249755022363	3.0122755638506367	3.8985647910556263	3.5486667055543424	2.7669252664911186	2.830193137854846	2.6742456517189868	3.028634271922791	2.704270883135686	2.056423364112761	2.8636496714229303	2.432070879071916	2.5064812425649072	2.9075254295411512	2.627315902634837	2.0983783826201408	2.3577426908578483	2.7405531529666134
Cre17.g724350	2.2210449239706165	1.6751123868664217	2.00126868817627	2.316163734485911	1.623427146490067	1.7953816557660558	1.5650565794602467	1.861472508220591	2.0724182373520255	1.6480038078409314	1.7613742601791282	1.8892961949817721	1.722826246300674	1.7640455492409575	1.5456438375624084	1.8775554761658397	1.7635529681082933	1.9274108634809601
Cre17.g724400	1.1583026812840282	0.8215853950114792	1.1707724105654909	1.6251631948111047	2.208368790507844	2.048174184980742	2.247396739919176	2.0343205182833084	2.0344594232585265	1.6831352594861673	1.1863682865265397	2.1735970070675523	1.9071995670137765	2.345993728530857	1.9261559903018948	2.3029024523166783	2.5961383151588713	2.1343041968356578
Cre17.g724550	2.3342655195398128	1.926935971547394	2.018860018549852	2.10654509484568	2.89927333173904	2.7970270810243663	2.869144646962126	2.7050937844887946	2.6735150412489967	2.6479151399212237	2.535846168646332	2.8931260037975863	2.7096886726422897	2.808333739390382	2.8665854706668066	2.863372055182639	3.0064743264912703	2.727662704099464
Cre17.g724600	-0.7629736378103431	0.5002877827782279	0.46832479983861175	1.0339432151878376	1.6201774552428176	0.9706333406136591	1.6620735906387234	1.049739207019841	1.5281878047636852	0.8501527713301746	1.4607348378023446	1.6282144259917435	1.6310772497910744	0.958175166662476	1.7282993594061713	1.7243627170680502	1.405644231447918	1.080964446533971
Cre17.g724850	2.108331028193659	1.4751986194476296	1.1846390341276904	1.939802689454401	0.9620342885136005	1.3896429212674826	1.024163294185271	1.4623841731233564	1.3689984658664416	1.3733154434574486	1.2822699722012108	1.5466010077426575	1.1487501816774968	1.403513696242432	1.2994999921568429	1.2048083731939023	1.2369641504569409	1.522908753359909
Cre17.g725200	1.8802849256885543	1.6059128541231984	1.5432867262648433	1.7932991823671025	2.271814402217288	1.9990594560908108	1.8881240078331327	1.9764744461211063	2.141805086231863	2.145220164372406	2.2638386764568463	2.3100895890812443	2.2225020382103424	2.3115388182496357	1.6526593190256549	2.4064603405024387	2.059245626083263	2.3368536391745387
Cre17.g726050	1.4777558220223592	1.1346761626254387	1.3878197932126213	2.0152394498566992	1.2145522395159658	1.315024759755671	1.1210577843665241	1.3348190071047457	1.725912401192068	1.4350717254230734	1.3442666800972016	1.534173793067448	1.2971386554156088	1.37559460928707	1.0472294088718117	1.4641350325597537	1.3060528247854044	1.4877565861678232
Cre17.g726000	1.2496950882785551	0.33490920362840887	1.456633492810899	1.669909633976435	0.9266878077134908	1.0675937559327813	0.8809906843320994	1.1513535296222028	1.4257493290795997	1.0960939477522946	1.09705851148131	1.2030833782546317	0.9756718887823034	1.0913941479660263	0.7912465680945004	1.1155707618906887	1.0473736362143937	1.1987756853322256
Cre17.g726250	1.1954882202754673	0.2501091507533148	0.93007729032402	0.9415033497605072	-0.08873967617753693	0.0236656127154065	-0.09666304651962916	0.37913811687555743	0.00936822103277997	-0.2666267470075649	0.42395421682584955	0.22571978723144578	0.31069316695456267	0.6425053154642647	0.07485010361702604	-0.28897131059455883	0.4388064923843443	0.18968251438533706
Cre17.g726400	1.188255167005047	0.401775594008015	1.0417276352069682	0.8798210544113104	-0.5956258771710127	0.02852426161104872	-0.41510004394771344	0.24869880081449772	0.09349619742184498	-0.13110144004797492	0.2811313807816301	-0.01322149751467566	0.24731082582993108	0.2804612011249827	0.013210696965806798	-0.0033094096732561753	0.28422756115445896	-0.28183484662354236
Cre17.g726700	1.2398706626958396	1.1730266487785377	0.5164666818385143	1.1161884546136216	1.0501492002844555	1.2171661147901056	1.0782773578517642	1.2839586154188458	1.1886290591796698	1.1876057830700955	1.2136250306810266	1.288445061711639	1.251163683652781	1.394235558606128	1.0847688547574899	1.3892958749573325	1.0264136697390236	1.467829797264118
Cre17.g726750	2.924084825891954	2.1841300029180517	2.1161912625883286	2.5927159308904346	2.0921934786740906	2.2149681697358066	2.0087472878572212	2.268915197079307	2.172508964528889	2.251366378293207	2.0995789121750597	2.362586165909059	2.115215098023191	2.3014496841891647	1.7874527484028344	2.2318816390641256	2.069762540446285	2.3223560353352983
Cre17.g726983	2.0754813857600176	0.9747934921864523	1.275910277718314	1.3643506215144674	0.6440214797329327	0.8277080640992267	1.1250217677032006	0.924225414110173	1.057952580219878	0.35129947415438373	1.1575788865737833	1.1254544633452739	1.0116951940754966	0.39817052694866195	-0.37068105053228106	0.637590614282044	0.5527512744985579	1.1599644656116719
Cre17.g727100	1.9085405881663553	1.6912845986293554	1.6355214204655684	1.964853756554856	0.45314223903812667	1.0576128345504467	0.8943817267944159	1.1447448663537818	0.946679527897566	0.5505790327535698	1.0757776303951	0.8597413533022599	0.9295410553131114	1.1222834285733383	0.9555582315927068	0.9442546466641734	1.18012984105203	1.114536618822339
Cre17.g727300	0.5458980531676929	1.1540978068883507	0.09384732813404893	1.5863037524159425	1.9231788626309414	1.4474558103929887	2.1918562876290646	1.5189235630240883	1.2396916463837273	1.093103985005635	2.1103426599028903	2.2374953539255427	1.0101000366729034	1.032506041794802	1.5626539173299394	1.2588568717638804	1.284124889552031	1.459846135307585
Cre17.g727400	2.0211133719272913	1.657695428122715	1.5429163320232875	1.7217360940989301	1.044744814512829	1.1799143962868808	1.2491796065640226	1.3659429174722697	1.3659373915997424	0.6941157931031713	1.5361382655772042	1.238241750509456	1.0911786570421196	1.085908758381931	0.8459648655257026	0.8694793612264026	1.3357835554566917	1.1849456062595345
Cre17.g727700	2.16797905318907	1.5734462303243348	1.2018019980051742	1.3691215945180437	1.5563796539265602	1.6870981631087936	1.4249200107746656	1.751730699643811	1.655970208245979	1.667753886259019	1.7259708177896098	1.7641638107901492	1.6713927968244948	1.943428277921447	1.5562770264370256	2.019114274130053	1.9378268859434313	2.018440922986871
Cre10.g451150	1.1010143271025938	1.0438810084588483	0.9495564049624641	0.6285780810829852	1.149238446809732	1.1156163861999122	1.046880307466203	1.1908572594115348	1.4782871425592328	1.2233404676968562	1.0368821130306085	1.2486618845658974	1.1749656312694392	1.5085826528285469	1.0739020293790071	1.4398333340836205	1.3312772440443184	1.2638991298974516
Cre10.g450400	2.4861765458283447	1.768996876165313	2.080416960938931	2.4190257918717237	1.7882782362049354	1.934399501898149	1.7774522936645685	1.9682098226681013	2.06811420229381	1.6007175271844631	2.210188569052288	2.1101414817667976	1.969107358383126	1.8656802518204698	1.792238023057792	1.8784492159207307	1.9186657906694433	2.009150343005722
Cre10.g449700	1.3737422989144763	1.0277731019690626	0.5738338069247912	0.5518555598899098	1.4455292982408836	1.3504236934648253	1.4468716275331834	1.350316574112477	1.3183701267185997	1.3140992851152085	0.9628654706700901	1.4247531371238569	1.2526053071086292	1.6916847302006004	0.8207633826514142	1.682956872567433	1.8509594130632179	1.487555063992125
Cre10.g449800	0.9366452281494674	1.372084579046044	0.8794830507956751	0.5265478088548758	0.04082113794641033	0.32627749105854315	0.1504259772432325	0.48309583628318625	0.384942306064345	0.2705271507937455	0.6916875697616355	0.3741699110163756	0.5958750498585497	0.6658306643480538	0.3839354735718713	0.7315553589639879	0.45052445433954147	0.3387675043352366
Cre10.g449350	1.5457725893545593	1.5886552150485131	1.1768491416725044	1.3606195453354584	0.695756875630698	0.4377591899453095	0.39341020180390135	0.6124352298927963	0.8871867481763729	0.1997845205662573	0.5774494352388606	0.696955471272135	0.7533220202264266	0.6169426578704271	0.5530121938438652	-0.125737039456058	0.752607209083843	0.7177124078386947
Cre10.g449250	1.7198065224998655	1.501784178386791	1.3199874588464784	1.6565683182574749	2.14684031043518	1.8896988196827824	2.0332422085960458	1.9382220083667354	2.1100949764514496	1.9149930434685702	1.581166993110682	2.0332679678656556	2.012701526001316	2.3050910870256307	1.6677229212002598	2.457312067920694	2.561050089267177	2.191900500401035
Cre10.g449150	0.6838846765205919	0.7032277822053782	0.46922658700005837	0.6308791073769162	0.170837624855846	0.008421559180601078	0.05115693962126908	0.22624096668784233	0.298587162408098	0.17567257067203046	0.537269079762563	0.4760454104251279	0.4531925447867054	0.44933194771315565	0.15937268325306828	0.18052520927809967	0.30595036876211207	0.4146211489943317
Cre10.g449050	1.4459002476366867	1.0554070727514122	1.2217220458763438	1.311367801990998	0.5027135851769158	0.8495381858417542	0.6880046829752288	0.9788125556716222	1.0297956190388704	0.629406647061657	0.9772980154379833	0.9181456800905121	0.8702430215847898	0.8969563871642907	0.9387767431671625	0.701725179434863	0.9279003740839246	0.5961415367563307
Cre10.g448850	1.1737059898893505	0.8761190857852066	0.6991603509215438	1.1274977170641272	1.6522735098016113	1.5439602580355578	1.7294086276776235	1.4567057498934677	1.31110658200221	1.4679493157271808	0.9921634625465522	1.581053855891231	1.4765929368428963	1.8693889067223806	1.2184386690330749	1.7241727708730945	1.769422260493692	1.5321493297825577
Cre10.g448700	1.4744925671348958	1.1004114927308755	1.1768659569324595	1.2565753549752485	0.6579281373335	0.7965683420694142	0.6130594232514776	1.0257256812880595	0.9921897854368988	0.815108901644363	1.0364367615398495	1.0578220757194552	0.9151108829597777	1.0918484936729729	0.7539778631776883	0.9326642806515889	0.7974991910931335	0.9789708847591589
Cre10.g448000	1.366408666616941	1.1311208186195145	1.0378131582280734	1.0712456657895928	1.5286746440280676	1.6998523451397791	1.6009370297057517	1.7504490830255741	1.950012472636247	1.7008537093888543	1.9598857105341858	1.662314294298426	1.734085290598945	1.7535229903832965	1.5746733726896576	1.6782555535175194	1.7078791346989777	1.8283375041605556
Cre10.g447300	1.4375276273077104	0.7687526719652673	1.2140833940084164	1.8601553223596805	0.9418380039933187	1.0441339650832429	0.9503929546371279	1.215243102395287	1.4902361442393535	1.0177137868763275	1.1762524429406356	1.2257929492559505	1.0580985167372645	1.2633528375595182	0.9611378394136467	1.2514591939089967	1.22020449420807	1.2157770924087468
Cre10.g447100	2.048237367313235	1.2909375645584986	1.6494838195879213	2.190856343137377	1.7487968716072797	1.7211921239465282	1.569204711997598	1.7041960042586735	1.8797759878932625	1.7203200109551322	1.4968412914097151	2.016016669408856	1.684854042393753	1.8620338215101546	1.8424893159853466	1.97828275423405	1.8079248225533382	1.8446859240805542
Cre10.g447000	2.147241790028557	1.5979707271671244	1.7210271472463157	1.7465595785075279	1.7197560786975976	1.9142219137361383	1.7986302092024986	1.8973035712373225	2.015832190121079	2.237742429414163	2.0559040173778778	2.3152628480950166	2.163988240980169	2.153038384366671	1.9230543023251647	2.0431268625874255	2.197173922743353	2.091418784643401
Cre10.g446900	1.7126690716867654	1.19054084079003	1.3971426150526605	1.5621000843393313	0.6843113168711529	0.9115614807196671	0.6374129376075376	1.0072289736586868	1.0847507533052632	0.8646448518891554	0.955115321611653	0.8704198961408535	0.9182968922189032	1.0340885433713531	0.7285839381431234	0.9994060141744369	0.7168841613032735	1.09364898633943
Cre10.g446700	1.923861474362901	0.8636003624753272	1.382501941871327	1.5800244807153099	0.939077594209066	1.135061017354166	0.9453938176686904	1.2281372148955103	1.662225425174409	1.1714509171458394	1.3274577611955387	1.3358841435870519	1.2860148089113403	1.2942923426278163	0.9032500908992239	1.19779240106807	1.141461278462942	1.1314012152780524
Cre10.g446500	1.6617322751934989	0.9312746995166356	1.0543929181470904	1.2206293574790739	0.2648327328920969	0.5598903753326059	0.3541193262653544	0.5779481851854502	0.6379718790153891	0.1699436225377464	0.862794205786418	0.4455548259100828	0.7812097965570333	0.7048059848976687	0.40712727151466255	0.2536690632322241	0.7791121745455232	0.5981888296273257
Cre10.g446350	1.8503834816959888	0.9191430993777726	1.7565824072919614	1.781461155873614	0.6941709986827621	1.0704867856977063	0.9296513667677828	1.316286903548317	1.0035900958041897	0.42928633680721073	1.2609436749712313	1.0050789898941503	1.1560427491957572	1.28569409958407	1.571276804983695	1.0924923836497182	1.3467052921211369	1.0089911890235679
Cre10.g446150	1.9151802486417238	0.8521060399134099	1.1903208535694643	1.4094464690939175	0.8434976389430417	0.8932054975615766	0.9952924146611648	0.9889209730798951	1.2117768496437238	1.144990645501931	1.1129840062523626	1.0044553764311221	0.9975654775866929	1.2692762806520195	0.4825832973032213	1.1298582829052297	1.099554894677562	1.0947785469853746
Cre10.g446100	2.334606921482792	1.5464207546734	1.679720602365461	2.1994158909650925	1.6254515592165557	1.7607275448156763	1.5387869186441387	1.7558584213767945	1.8661997399151287	1.811479013757692	1.9392157783956119	1.8435831524707849	1.9653924565680954	1.9374861153699272	1.6657347861995275	1.5884950152671775	1.7363186674644118	1.9118460506316104
Cre10.g446050	0.84446370103905	1.440869568917241	1.4567305630947454	1.5882319268356027	1.4470688105341811	1.660773827588824	1.5125079024727466	1.6969210193253463	1.8042304253205474	1.7517636173714686	1.8053925647606435	1.6442435562026254	1.708684405080917	1.583197340151898	1.365563358563049	1.4423531604990556	1.588693071890378	1.7524329338604758
Cre10.g445050	2.271187901951855	0.8956754018388013	1.620588175555067	2.122327433175844	1.1604399354887023	1.465303182930165	1.372334040684709	1.6662881975201338	1.7595466579653292	1.3279346435861992	1.7826737928298244	1.4863306641487763	1.4614971556579266	1.2982593719992388	1.2344554437838973	1.3577612287352714	1.3876739498567872	1.668056425048053
Cre10.g444800	2.100139118478622	1.188229730700461	1.8131776616103472	1.8951486583380381	1.0850011195332618	1.2517544955158948	1.110131554610046	1.3195330350448953	1.1959652956239621	1.1018608887891386	1.2753480647855187	1.3429237111868362	1.7743116849477438	1.2295677126983446	1.1156068147405744	1.2290758576377117	1.2037528484485218	1.3994390530204992
Cre10.g444500	1.9036481911327512	1.5441734384798613	1.687821133045527	1.9479113476386611	0.7944377171311596	1.1317962044054686	0.8866913664200113	1.284029496872748	1.3322102219206615	0.6981008608681895	1.5860917328738744	1.1650311778386215	1.4049280727296962	1.2473399546871944	1.1832025010205875	1.0012494280033852	1.5403315398950417	1.2450441154525764
Cre10.g444400	1.3065936488352126	0.7825884089730006	1.0603925144193471	1.297121598175357	1.755068227733868	1.4302902761761953	1.6400122772893753	1.3774755586648906	1.8523667429478372	1.4829043482883224	1.221310880580151	1.722755168437353	1.53007161418638	2.133465414591904	1.6596350448120916	1.9915528784419227	2.2935587897428267	1.836522562393916
Cre10.g442700	1.8419442721368375	0.961443462634747	1.5715522419612187	1.8807802869928298	1.3425099948918606	1.375085052908149	1.179370317683466	1.362162618336204	1.4908983438914198	1.3840918989725002	1.2376261786796732	1.2644601592328517	1.2524244405544065	1.6430361242108233	1.1757282272051752	1.5838296378313463	1.7099303087097322	1.390941176702074
Cre10.g442650	1.8755823578577029	1.656209675496319	1.4262904018184863	1.3860579157263437	0.7671665265739935	1.222319749460069	0.6528935789644754	1.2915317991347777	1.2468533120237704	1.0566595692219312	1.268372142177628	1.3295793643880094	1.1048767671396804	1.0517990576608882	1.1838421006753659	1.1908414975837192	1.1502167715166998	1.3297136046484754
Cre10.g442600	0.5721772516208998	0.999897225343716	-0.4076688671765431	0.8751773991126266	1.3608118996662775	0.9206440476177838	0.4369015848614519	0.9613248836562234	1.2501454371467269	1.1709059850399712	1.4872985686646565	0.9614134785344199	1.5643493160841522	1.8316573064858135	1.183840382239124	1.7186365530110486	1.1830985491872559	2.014074043240784
Cre10.g441950	2.2013983362321223	1.7077188996336545	2.0024214553763766	2.0513177023151963	2.13468029394979	2.222833181514878	2.1394966947509917	2.256224031457276	2.257973388788252	2.0491536252958102	2.290986779360128	2.2270331299250707	2.2863565228336755	2.318306819247018	2.318096430551102	2.3259958966763508	2.264852224941097	2.3068450505447586
Cre10.g441900	1.926108456725767	1.4883507770972884	1.4981401650923885	1.5011307497066184	1.8243984359219079	1.7579273885575137	1.7268011815409985	1.7859782131011506	1.8520775484041412	1.6683851452822813	1.729736532022565	1.8941734692859018	1.9253393197039417	2.052750740047635	1.850840442567139	2.002544048850355	1.9392884064180975	1.9343462357453785
Cre10.g441400	2.2558574570703516	2.036496262687358	1.5674900902054705	2.2426629751958176	1.2935307627835446	1.5981496664904813	1.0844901827557647	1.6049748250608582	1.5133558806331286	1.690588031497717	1.4072948939215035	1.8388222695110814	1.5266913130454904	1.6227281857181133	1.456156288333831	1.4359016209705853	1.37184273822646	1.8543340307570273
Cre10.g441000	1.6250709466658824	1.3483077610945093	1.5728669312500667	1.7577655923929747	0.6076167407738374	0.8717550609644419	0.729307840451074	1.0692840980978469	1.0354900887183098	0.8949144989155342	1.0159331421845734	0.8693581664849765	1.0411550574871402	1.13026222957114	0.7860189076806416	1.1200337598763488	1.1001136659838713	1.151097733967303
Cre10.g440900	0.8496305558972437	0.6284419868366611	0.6818325013261527	0.5219873950676616	0.7741476567026019	1.0002686738201336	0.7661118878912077	1.032407258430254	1.0028813125438651	0.9879771000744463	0.9010786275340998	1.0729836063849618	0.9845616658203964	1.1625187975785956	0.6317281636436551	0.8890026706449266	1.069653815880709	1.1070972546397455
Cre10.g440050	2.427617965030204	1.907394347668212	1.9691142579589163	2.5230992127425833	1.5098917467918203	1.5736802221338853	1.5387054277151124	1.761264392647673	1.4982426394196067	0.771203255773734	1.6048718828592166	1.581236937942034	1.65205989231982	2.037927501239025	1.5370813872802143	2.0175574130162346	1.5560668849830228	1.8971613414836814
Cre10.g439850	2.5540348874512278	2.0337989911893946	2.463445229319901	2.547444112111886	1.8473142924681698	2.0012263323067083	1.9265187437430933	2.117402072639404	2.2099050858260316	2.147399518860588	2.0827078448514453	1.894997018174964	2.1071705508389638	2.2758909592243333	1.9488575590306905	2.092904482686526	2.055290035919662	2.0688407833695353
Cre10.g439650	1.6701397540670668	0.8422024738378684	1.257923005770341	1.1888288893673067	0.7402759896858441	0.9225652908532322	0.7969765957658479	1.1358850859537735	1.1309689254802258	1.0977755378202447	1.113365108017422	0.8752933072649951	1.1220907756555338	1.206104705640409	0.8759564768321957	1.2294653801525102	1.0677550033124406	1.0953498772316668
Cre10.g439550	1.8123662656866457	1.1227499851194191	1.5401358053260914	1.5190673004008797	0.8823334276326036	1.069535948401747	0.915292234752609	1.1409039978032307	1.1748947375565335	1.1179914995323044	1.269563699939175	1.1653205621640876	0.7915264816194437	1.0146308711333494	0.6697886652155207	0.8131419784149847	0.8032537490626438	1.0134364286601045
Cre10.g439450	1.2313107854128786	2.3796533264588833	0.050435730098385145	0.6946411085463422	1.7425819322336435	1.0812853901834254	1.5175962907062805	1.1452970847761597	1.3153236400626378	1.3392016836018532	0.31990824178803157	1.3582052122506434	2.390404372087147	1.7757037791049397	1.6798801635506948	2.564240996335287	2.222871821563887	2.099222745152048
Cre10.g439350	1.819624790867177	1.2791390592033058	1.5508871875754404	2.0712331045324834	1.1783327931623149	1.292855606036457	1.1311606892078492	1.3400189011739372	1.3820484147443513	1.0606515732454187	1.5248043427253626	1.4404487498668779	1.3509811397197797	1.4005863863950798	1.4576354211270528	1.1961774654452773	1.488895162806811	1.434277236233315
Cre10.g439200	0.9344097701877366	-0.16862598080472727	0.3609138226782404	0.8417904678212076	0.899316592071185	0.9908293189531818	0.8398365739521392	1.102646616862723	1.3367095251846213	1.078005816607215	1.2435530049778565	1.292630574073448	1.246583849700759	1.3861908651795904	1.164698291743659	1.4362056723795107	1.3550353648867008	1.2895194061117894
Cre10.g439150	2.184257571175431	1.2560168550777695	1.8132304480331902	2.4138853479117097	1.6440285526290197	1.838720464168617	1.775940027854892	1.8931978079966472	2.180794166443982	1.9319075344578376	2.065806133291774	2.0637440092066863	2.0244124940786534	2.1185830753397803	1.9311549844955258	2.226909245401817	2.1142443986627724	2.0728132489852906
Cre10.g439100	1.992504652134545	1.356856949499715	1.7017082624074775	2.091859494236161	1.5825440154971433	1.7296581250992489	1.670587488177698	1.7705824912274428	1.9665119598038694	1.7108187053936397	1.7273730200137931	1.7501787219999154	1.7167826689397045	1.9741818678612206	1.6759773777039344	1.969578045013228	1.972856811298045	1.8088804712722402
Cre10.g439050	1.5221710853653594	0.6718903593786454	0.8972653807671163	0.8498460526605414	0.9363468946186382	0.9424431274377516	0.8206148927687944	1.0103103246403726	1.35559715599913	1.1011059537855965	1.3850450595071742	1.2791339338599155	1.1325314491458323	1.4561064630084066	1.138235557410816	1.2180140531373296	1.3648980970344777	1.2358141011436534
Cre10.g438750	1.4048042517318857	1.1061977250765394	0.5731565008788352	1.5064241875552982	1.201450663242211	1.315085013681239	1.0888819236548855	1.4551121734354588	1.3970521295417173	1.2793081234926937	1.5744411367326374	1.388372748294352	1.31132216405667	1.2231031503116776	1.224278895419623	1.1048599056072697	1.062933063571542	1.3720302517261473
Cre10.g438100	1.460182750918868	0.9174746833386163	1.3672494817443577	1.2888773590287754	1.5316080708549666	1.4252385300351793	1.3533986131907791	1.5666435061982136	1.7824113428649588	1.463051325918523	1.8166548425852804	1.5868812262800809	1.6090836869859246	1.816120040422351	1.5309907163586314	1.6771430200594692	1.6659862763866389	1.6110928510763451
Cre10.g437250	1.6163795798460925	-0.9638735069391041	0.4829559272859931	0.592626281474556	0.572930274514565	1.1364176535572874	1.4368348926971852	1.1672020039927098	1.4205390817975592	1.9031638196634344	1.958492142942949	1.9689922196454601	1.6591476855065184	1.8892909325054315	1.0640708985303335	1.6272841082601128	2.001309792329414	1.8149832661876548
Cre10.g437100	1.4509619849435496	1.4006804913115185	0.7719653737793178	1.4044013603162615	0.5015626251838035	0.9689738706233912	0.6300121819296496	0.7762209700036768	1.005189479934918	0.7624656913435959	0.9376495160531554	1.0137561358041403	0.925503288319599	0.9083197532042072	0.5247358750145437	0.8440489674283197	0.9923549238560091	0.9980191097858228
