"Vm_gen"	"Vm_gen_noint"	"Vm_mut"	"Vm_mut_noint"	"Vm_gen_nomutator"	"Vm_gen_noint_nomutator"	"Vm_mut_nomutator"	"Vm_mut_noint_nomutator"
"Cre01.g001300"	0	0.000679952756189572	0.161303435860401	0.220224423216572	0	0.000731101728224887	0	0.107984886925237
"Cre01.g001350"	0	0.000581621680762935	0.201506256024891	0.238909203999588	0	0.000511295870893563	0	0.104516596501289
"Cre01.g001400"	0	0.000644085255510545	0.435773611449322	0.459280522343728	0	0.000599881467402549	0	0.181170700244995
"Cre01.g001450"	0	0.000476207879870884	0.142900797721324	0.184136856070645	0	0.000452999757363315	0	0.0856618122307613
"Cre01.g001501"	0	0.000519961280579733	0.0661981432418358	0.111453328796516	0	0.000508908254772281	0	0.058834737217653
"Cre01.g001550"	0	0.000322627145602738	0.224407270475065	0.261507945765517	0	0.000228765613638787	0	0.111090251086212
"Cre01.g001600"	0	0.000363832404599859	0.186996836077253	0.219040308352408	0	0.000326905805083408	0	0.0947108424341871
"Cre01.g001650"	0	0.000163802529461551	0.0794215410558424	0.0986306939705077	0	0.000142307737041295	0	0.0425639457801869
"Cre01.g001657"	0	0.000321481779920582	0.120958265482144	0.15304477375535	0	0.000276850121307854	3.56354575037798e-09	0.0684707660981785
"Cre01.g001664"	0	0.000688346474635797	0.0198590444265411	0.0814590291517178	0	0.000703755478028194	0	0.0564350023017279
"Cre01.g001678"	0	0.000498712364221606	0.269690400702131	0.302924521996031	0	0.000444683405982177	0	0.127988238413931
"Cre01.g001700"	0	0.000275574919839363	0.257124251098775	0.280554290377756	0	0.000257640604731673	0	0.109598880841198
"Cre01.g001750"	0	0.000391518392832238	0.260221965473995	0.301144575440262	0	0.000377979727203884	0	0.129429760870827
"Cre01.g001800"	0	0.0006604550189239	0.237462464034852	0.301172860209271	0	0.000648108261265786	0	0.140026579409922
"Cre01.g001950"	0	0.000570602198428782	0.181651631444444	0.235347755337055	0	0.00052887469954974	0	0.110603268239346
"Cre01.g001983"	0	0.000868182536234426	0.299889406796385	0.371297994320375	0	0.000780438075097624	0	0.174188128504277
"Cre01.g002050"	0	0.0010215602183549	0.159147533747542	0.239385514458271	0	0.000875623349988977	4.18391532597753e-15	0.127713955033531
"Cre01.g002100"	0	0.00072282749001808	0.110539830258714	0.17553550496179	0	0.000649223382936029	0	0.093533245220735
"Cre01.g002150"	0	0.000895834222016057	0.138128758689298	0.213833449165998	0	0.000912912604933354	0	0.111718795068067
"Cre01.g002200"	0	0.000876079224056225	0.1601576453644	0.233637279313068	0	0.000857263228834263	0	0.120474381451656
"Cre01.g002201"	0	0.000625892554250509	0.0426936310066031	0.0916252209496171	0	0.000583681067821532	0	0.0533839902316356
"Cre01.g002227"	0	0.00059494804099516	0.124043903997679	0.180275868288105	0	0.000586423350527424	0	0.0925419220867368
"Cre01.g002250"	0	0.000362218301844302	0.10065242412137	0.133992529800541	0	0.00031149972640291	3.93544241324755e-09	0.0610355004095647
"Cre01.g002300"	0	0.00085769440798457	0.545418661175779	0.60697145091159	0	0.000825513880402859	0	0.257399906905566
"Cre01.g002350"	0	0.000845489486982218	0.198302625972417	0.261401339375189	0	0.000742951706538304	0	0.127661458920275
"Cre01.g002400"	1.12695777892358e-16	0.000382530337014083	0.158998355999969	0.195374379554547	0	0.000379147166456206	4.74090118807808e-18	0.0904355715067151
"Cre01.g002500"	0	0.000257869544386627	0.360916807503961	0.36091902976781	0	0.00023894709956904	0	0.137221530905969
"Cre01.g002550"	0	0.000270724430920847	0.222281032279498	0.244237346795667	0	0.00025272225600365	0	0.0996833548732494
"Cre01.g002600"	0	0.000129645261412949	0.0835541880879266	0.0835524096153037	0	0.000133430376369742	0	0.028085232054019
"Cre01.g002650"	0	0.000971471397779238	0.0140965149477416	0.0831482027699056	0	0.000950313621856286	0	0.0597335758543895
"Cre01.g002700"	0	0.000577968848475886	0.197309908240238	0.24407948568982	0	0.000586582013143979	2.9031698329728e-17	0.112965098419246
"Cre01.g002750"	0	0.000369197578342823	0.102038285685584	0.126893389047208	0	0.000373020712731694	0	0.059520668820295
"Cre01.g002787"	0	0.000443706963869118	0.237813380578659	0.264805125980609	0	0.000331668233756815	0	0.111564124439682
"Cre01.g002900"	0	0.000157905030875414	0.132243697971187	0.148803168070663	0	0.000184651828885666	0	0.0575920399232124
"Cre01.g002950"	0	0.000355644325979888	0.140318843680635	0.182714433682509	0	0.00036406750442872	0	0.0836824326189239
"Cre01.g003000"	0	0.000526144536865776	0.069039412138288	0.114671927190467	0	0.000536667452154946	0	0.0610882009747798
"Cre01.g003050"	0	0.000868791183733847	0.196131579793252	0.279513655769966	0	0.000910685647080737	0	0.139707031108537
"Cre01.g003100"	0	0.000680168981859647	0.0590286910783901	0.108073322342048	0	0.000677557412925151	0	0.0611008395128732
"Cre01.g003150"	0	0.000774573091120993	0.13926689196172	0.200599458693888	0	0.000672870989827269	0	0.101658719198375
"Cre01.g003200"	0	0.000410681433811382	0.192132606734904	0.218622489617876	0	0.000375491687925193	0	0.0922317988010125
"Cre01.g003250"	0	0.000375625781482897	0.0507314606099033	0.0843067762488792	0	0.000371845611955832	5.28611562490075e-10	0.0440251248712569
"Cre01.g003300"	0	0.000345814062508792	0	0.0107604849635515	0	0.000355037892521617	1.40014026782469e-07	0.00980158832009578
"Cre01.g003376"	0	0.000964868039541261	0.143153963000324	0.233835884600522	0	0.00086678040344642	0	0.125954896684157
"Cre01.g003450"	0	0.000707530914551142	0.132071480688939	0.193044844358856	0	0.000628448027982857	0	0.0975380286296504
"Cre01.g003463"	0	0.0011516284510013	0.158933744077746	0.259546860125715	0	0.00107293589941455	0	0.142793147953772
"Cre01.g003475"	0	0.000371603777020508	0.0086319616621358	0.0426212717954327	0	0.000371850611797381	0	0.0289020813798409
"Cre01.g003487"	0	0.000832391756941469	0.13638562420165	0.205845146004763	0	0.000805082364216607	0	0.10696805078433
"Cre01.g003500"	0	0.000734242544810151	0.22651600334909	0.283096617261265	0	0.000696518693172212	0	0.131596319148007
"Cre01.g003516"	0	0.000317017222198796	0.22669594045051	0.246616964152983	0	0.000316610945288219	0	0.0980018770661902
"Cre01.g003524"	0	0.000394315267863653	0.243912292040478	0.290226453834633	0	0.000403022952841447	0	0.123332796635436
"Cre01.g003550"	0	0.000529252217249631	0.237395399442206	0.264577273883967	0	0.000309215299402666	5.72825667920196e-09	0.111279774641632
"Cre01.g003650"	0	0.00102316708622143	0.132178132562257	0.199511138286338	0	0.000851567571893236	0	0.10390627090998
"Cre01.g003700"	0	0.000812178134763914	0.116472009499766	0.179448144447952	0	0.000753577996372843	0	0.0933606568433431
"Cre01.g003751"	0	0.000462956234008375	0.0963008216914061	0.134900793639442	0	0.000495960104508445	0	0.0661346749452081
"Cre01.g003800"	0	0.000726599781219972	0.271923822082711	0.325963585451191	0	0.000703284518792125	2.30558521406597e-10	0.144798577169151
"Cre01.g003850"	0	0.000302251071179111	0.127429972039015	0.145708481753141	0	0.000152299354457297	0	0.062953384766809
"Cre01.g003950"	0	0.000469221530958924	0.285245612475476	0.306746797129171	0	0.000400161979308377	0	0.126726023356207
"Cre01.g004000"	0	0.000638472729407886	0.152433681765715	0.204995136265144	0	0.000606760811136257	0	0.0994325530622362
"Cre01.g004124"	0	0.000526449281227596	0.374981835701507	0.436458832132353	0	0.000520046934220948	0	0.19159704190838
"Cre01.g004157"	0	0.000461644977952895	0.239162233164464	0.281280466905014	0	0.000467796407960766	9.010768488773e-19	0.125849779803727
"Cre01.g004200"	0	0.000416231449161716	0.255723395593327	0.294960818391681	0	0.000442309775486937	0	0.123090696185082
"Cre01.g004250"	0	0.000313048649718453	0.224592310351145	0.250624447175319	0	0.000338804953897926	0	0.101551271371905
"Cre01.g004300"	0	0.000555927499556007	0.427689700750296	0.463351989129366	0	0.000548039573739764	0	0.191413246526806
"Cre01.g004350"	0	0.000734667049633933	0.330651513106132	0.387578739325628	0	0.00070156185892747	0	0.170578782409131
"Cre01.g004400"	0	0.000726289104483289	0.116166068830538	0.175116389806332	0	0.000729424476168561	0	0.0901057381824051
"Cre01.g004450"	0	0.000604918017234742	0.223406405606343	0.282230402950864	0	0.000592818405646347	0	0.132581558779659
"Cre01.g004500"	0	0.000852616064730224	0.485575641218088	0.571235121622965	0	0.000792426745421759	0	0.254504718596111
"Cre01.g004550"	0	0.000349272105210049	0.324550898294569	0.378732567171577	0	0.000380666104253813	0	0.162678736376339
"Cre01.g004600"	0	0.000737874432900316	0.471622695440678	0.520140162617496	0	0.000714932987682081	0	0.213102068674648
"Cre01.g004651"	0	0.000405063604422799	0.192482128498243	0.218855943932244	0	0.000176889156507954	0	0.0928794884046617
"Cre01.g004700"	0	0.000438728593621222	0.139023670302712	0.180859262823538	0	0.000476076710568472	1.34649893436935e-10	0.0886903949111186
"Cre01.g004750"	0	0.000348715077451835	0.209132271466326	0.218419502254818	0	0.000413658437019488	0	0.079028743565359
"Cre01.g004800"	0	0.00041539922069125	0.555420851555363	0.567883665027739	0	0.000379931797711447	0	0.221295925566878
"Cre01.g004850"	0	0.000495722184865586	0.166812626821374	0.211750676061366	0	0.000482618104171927	0	0.098751019736977
"Cre01.g004900"	0	0.000416342735808815	0.43907177184743	0.471054550766229	0	0.000349559671454905	0	0.184562554689124
"Cre01.g004950"	0	0.000524521936360444	0.341377300836395	0.37327698114711	0	0.000510880995332516	0	0.153004173917191
"Cre01.g005001"	0	0.000485241694228693	0.194156540558437	0.240426820043546	0	0.000432150640748498	3.9476999244696e-15	0.109446043577732
"Cre01.g005050"	0	0.000784952863949302	0.540658971287722	0.586377862018895	0	0.00076848480626777	0	0.240828932011887
"Cre01.g005100"	0	0.000304058855649566	0.197982093150458	0.235823646204717	0	0.000317947026494872	0	0.103874703107239
"Cre01.g005150"	0	0.000841326081365612	0.28485556116486	0.32390739031726	0	0.000635125363963297	0	0.142756662676465
"Cre01.g005200"	0	0.00121227395531642	0.0979068436615108	0.123908615330873	0	0.00130292591977434	0	0.0624553859132187
"Cre01.g005300"	0	0	0	0.00118365831001952	0	0	0	0
"Cre01.g005400"	0	0.00019015264730048	0.0644891135568048	0.067650934790669	0	0.000203850951975658	0	0.0262746563964418
"Cre01.g005450"	0	0.000328120149388968	0.294805305890698	0.322044103796661	0	0.000339087127974584	0	0.127120967247314
"Cre01.g005500"	0	0.000659641192071826	0.197315928635325	0.248852684049304	0	0.000586986206121547	0	0.114656201950638
"Cre01.g005543"	0	0	0	0	0	0	0	0
"Cre01.g005550"	0	0.000504518140955005	0.133794153352703	0.1821061176632	0	0.000511442987347506	0	0.0870777247882993
"Cre01.g005600"	0	0.000557290035473488	0.0997993593426167	0.144860363007024	0	0.000523099462582292	4.4292049876646e-10	0.0725174138989242
"Cre01.g005651"	0	0.000646772694754801	0.100602058661462	0.134405011414757	0	0.000696246627883301	0	0.0666712465735666
"Cre01.g005701"	0.000558403259170472	0.000558429095481305	0.231726154349548	0.259669886121751	0	0.000571845308362005	0	0.10300571813764
"Cre01.g005750"	0	0.000291327768433277	0.0553103280341782	0.0769068415013667	0	0.000297447629681769	0	0.036125305005496
"Cre01.g005813"	0	0.000323626149726251	0.260987830535386	0.274899414978358	0	0.00027307505183899	0	0.109461398549356
"Cre01.g005850"	0	0.00049796101406475	0.155409929078797	0.197801849673034	0	0.000372292701501625	0	0.0916239415403831
"Cre01.g005900"	0	0.000731111678251556	0.0692135834578764	0.132750534686169	0	0.00056203770609894	0	0.0749581678364918
"Cre01.g005950"	0	0.000627198508296819	0.227295323019461	0.290769227115951	0	0.000479278696205131	0	0.135572072260027
"Cre01.g006000"	0	0.000681106485409807	0.0875413917473054	0.143048827451732	0	0.000622078903976643	0	0.0761409766944515
"Cre01.g006050"	0	0.000574748005807413	0.229398189299312	0.286591561424438	0	0.000572542349984947	0	0.130456309814878
"Cre01.g006100"	0	0.000597508965747424	0.0723004328231477	0.116883696514987	0	0.000560589384751293	0	0.0615734937881877
"Cre01.g006150"	0	0.000373669241795447	0.25374277107041	0.28338302963074	0	0.000327128152313146	5.9181056258541e-10	0.117841483626662
"Cre01.g006450"	0	0	0	0.000578062057706888	0	0	0	0
"Cre01.g006600"	0	0.000240156528381973	0	0.010505706348359	0	0.00025417452423846	0	0.00830395632732377
"Cre01.g006614"	0	0	0	0.000757406190774445	0	0	0	0
"Cre01.g006766"	0	0	0	0.00132425745256793	0	0	0	0
"Cre01.g006800"	0	0.000491209443145773	0.178330295429645	0.221666020520862	0	0.000535330218144301	0	0.0996531587057566
"Cre01.g006850"	0	0.000228010652859611	0.144540101172095	0.163879043652369	0	0.000249419457052235	1.22056738302709e-09	0.064935002737088
"Cre01.g006900"	0	0.000145341144907463	0.117013263099365	0.148117942419492	0	0.000150814712953892	1.33219433305719e-10	0.0649299162500358
"Cre01.g006950"	0	0.000683060274174916	0.218682451100734	0.299273743683708	0	0.000706577118688795	0	0.147252551389935
"Cre01.g007000"	0	0.000481350312116146	0.25443379517625	0.29121339896174	0	0.000432781416426976	0	0.125922816365583
"Cre01.g007050"	0	0.000672425561715951	0.165166210405283	0.218094938105491	0	0.000562210618184273	0	0.104696387353598
"Cre01.g007051"	0	0.000561471634561288	0.753734933931499	0.778239436606418	0	0.000589167827463929	0	0.301006133210234
"Cre01.g007100"	0	0.000723492317849414	0.108206715585915	0.150956444623885	0	0.000647238679893234	0	0.0756566350201146
"Cre01.g007150"	0	0.000954713581629553	0.141422723306648	0.22341135705658	0	0.000920683882224875	0	0.119350955984322
"Cre01.g007200"	0	0.000502494038165985	0.239866966524395	0.294541513905537	0	0.000471091192571735	5.31168117066182e-16	0.13214279546845
"Cre01.g007251"	0	0.000432406492243488	0.356166677816466	0.364326572546806	0	0.000445257482417642	0	0.142528943055706
"Cre01.g007300"	0	0.000681761222004661	0.18384319088908	0.246527055739283	0	0.000665992634031229	0	0.120261719446738
"Cre01.g007350"	0	0.000969069005588418	0.294396749428303	0.377175463624509	0	0.00103332760344048	0	0.176638223927282
"Cre01.g007400"	0	0.00112861112064935	0.128935960347435	0.186904764435279	0	0.000930680118456158	0	0.0990219918293525
"Cre01.g007450"	0	0.000764920856278206	0.1137536917081	0.151575265855057	0	0.000614822118373953	0	0.0746167002201115
"Cre01.g007500"	0	0.000562480535723368	0.210197044736621	0.244547079535825	0	0.000517319709075742	0	0.107593968723834
"Cre01.g007550"	0	0.000597858319900036	0.1117103186256	0.164866701336116	0	0.000536020658625696	3.77741727159127e-10	0.08392250158779
"Cre01.g007600"	0	0.000293348356101639	0.0912525162629098	0.116536720123715	0	0.000268655137604247	5.28422811133305e-10	0.0560247704443096
"Cre01.g007651"	0	0.00063219184750358	0.155331578266412	0.218510001167329	0	0.000629785885144915	0	0.108741515153856
"Cre01.g007700"	0	0.000602919123407701	0.172240534265	0.227913392486663	0	0.000547140458748927	0	0.109586070381584
"Cre01.g007737"	0	0.000759376624777917	0.304445697990508	0.35527765622377	0	0.000681954567617623	0	0.155424771757974
"Cre01.g007774"	0	0.00070063648385792	0.233162655014548	0.287211948490424	0	0.000635563415145669	0	0.131951304717558
"Cre01.g007811"	0	0.000710957378070097	0.200901018368766	0.263705903934261	0	0.000698060929954193	0	0.126927659615895
"Cre01.g007850"	0	0.000904370529815498	0.258232877202471	0.328364366611253	0	0.000782869630884716	0	0.156714386547972
"Cre01.g007901"	0	0.000798997328028063	0.208424652000902	0.279590019578324	0	0.000697647365848204	0	0.137740040599138
"Cre01.g007950"	0	0.00097544488951236	0.361433000898763	0.361437796931927	0	0.000961238248105646	0	0.138836601682641
"Cre01.g008000"	0	0.000820967190368563	0.0933202205866469	0.152679130801183	0	0.000771247489294013	1.20058628312959e-10	0.0837851939892262
"Cre01.g008051"	1.70584246171271e-16	0.000726319863527647	0.148733754399104	0.203993535847094	0	0.000697449752721213	0	0.101806330102363
"Cre01.g008100"	0	0.000465777437206824	0.221545254335926	0.225680654087392	0	0.000478314661445828	0	0.0904473668154912
"Cre01.g008150"	0	0.000811202625375227	0.195428280574903	0.263178040237146	0	0.000884938686166292	1.72021626390637e-15	0.130372781106841
"Cre01.g008200"	0	0.000971528326916026	0.0718595320755882	0.144898970550507	0	0.000936894109700825	1.11587224418525e-09	0.0863807904074547
"Cre01.g008250"	0.000340471150343687	0.000340478105292884	0.189276753458124	0.201414215676655	0	0.000318161193555067	8.58620964502714e-16	0.0785133007278023
"Cre01.g008300"	0	0.000436992724648642	0.355497964477184	0.37908774091879	0	0.000453467778097011	0	0.146214806168812
"Cre01.g008350"	0	0.000351027399035058	0.368565825563707	0.385949680907201	0	0.000341962638877547	4.46450957355897e-16	0.148838008791093
"Cre01.g008450"	0	0.00117749806039923	0.146905332634627	0.241674165288924	0	0.00114712624663603	0	0.133832394001739
"Cre01.g008500"	0	0.00065994154340577	0.123971831042362	0.171263363357001	0	0.000669998572882231	0	0.0850542276873033
"Cre01.g008550"	0	0.000887816800469875	0.229564014803573	0.300567585853721	0	0.000830453444322547	3.33504915930403e-10	0.147749915969958
"Cre01.g008600"	0	0.000691694747275747	0.122834748701601	0.187692849907098	0	0.00066905265199968	0	0.0974048562675862
"Cre01.g008650"	0	0.000385053236991209	0.41696011439399	0.425963940268797	0	0.000354728147664679	5.67788546442445e-15	0.165801342532167
"Cre01.g008700"	0	0.00030528128667876	0.279245186997859	0.292443809448877	0	0.000281299360328794	0	0.115998308025959
"Cre01.g008750"	0	0.000573806316416511	0.0614550947479682	0.118923659087078	0	0.000579039796367645	3.98200981500168e-16	0.0684265935942123
"Cre01.g008800"	0	0.000263527670771097	0.051783588618606	0.0791990812155184	0	0.000195033587551934	0	0.0403307432951601
"Cre01.g008850"	0	0.000739888539402886	0.305901707220367	0.363242662152588	0	0.000745315117601213	0	0.161617316800225
"Cre01.g008891"	0	0.000598163560290548	0.0824113509308033	0.133142484575568	0	0.00051862515038291	0	0.0718775780243891
"Cre01.g008900"	0.000438128307507663	0.000438111643063965	0.0321741704025093	0.0343792404689793	0.000453414190310101	0.000453402624672742	3.44940473960622e-10	0.0142786442599715
"Cre01.g008950"	0	0.00061552029037411	0.428599375136735	0.442393664537009	0	0.000597123007625839	0	0.176260032909124
"Cre01.g009000"	0.000612093171312239	0.000612067459421333	0.0568406621551428	0.0684186602582105	0.000556358576685331	0.000556358554148727	0	0.0298492668313344
"Cre01.g009050"	0.000297928905003436	0.000297915005795748	0.0157516608043551	0.0221433323433875	0.00032148609713254	0.000321474497450369	0	0.0108671486923308
"Cre01.g009101"	0	0.0007672305103822	0.325792735718692	0.325794408246775	0.000749519143364461	0.000749508358043004	0	0.122952555431194
"Cre01.g009150"	0.000726542187041773	0.000726543322559557	0.202726723059636	0.222990613233034	0	0.000756032671296066	7.40643264064768e-17	0.0939134846912785
"Cre01.g009200"	0	0.000302918560036286	0.176026264932036	0.182271830492174	0	0.000301388702812136	0	0.0708130778910226
"Cre01.g009250"	0	0.00115842435108404	0.250953503296269	0.350055996643935	0	0.0011055292756599	0	0.175551922427039
"Cre01.g009300"	0	0.000695647464224351	0.337400951521345	0.392021567406051	0	0.000663810912615138	0	0.172678453781884
"Cre01.g009325"	0	0.000712881383329777	0.0708733713062695	0.135275827100119	0	0.000676183950135035	0	0.07682084112018
"Cre01.g009350"	0	0.00066722834595404	0.298907434859106	0.353347588905406	0	0.000541573226013464	5.31107020926735e-10	0.154490754543902
"Cre01.g009400"	0	0.000747883777059281	0.221025308683455	0.244112745801214	6.18042671365523e-16	0.000710455012868956	0	0.0967708107663508
"Cre01.g009450"	0	0.000400514000776783	0.129284109216248	0.174336975992339	0	0.000364906906785693	0	0.0838564008619282
"Cre01.g009500"	0	0.000254147985859655	0.188751915147985	0.212057837131845	0	0.00025160895145275	0	0.0860090965963165
"Cre01.g009550"	0	0.000802822229004917	0.277536212156104	0.342186401137794	0	0.000773113681302117	0	0.159400814453097
"Cre01.g009575"	0	0.000281211292863213	0.168394065056027	0.189574277282899	0	0.000208603385218696	1.19442728710356e-09	0.0779078299858029
"Cre01.g009650"	0.000726566478123023	0.000726559286945703	0.314569030227911	0.326254907254054	0	0.000726208712595448	0	0.129806941179387
"Cre01.g009700"	0	0.000747900203699855	0.16649372497418	0.230499386320731	0	0.0006971828617162	0	0.11337968235671
"Cre01.g009731"	0	0.000801725662509814	0.0700027154115769	0.133514551959083	0	0.000747424085774909	0	0.0752745778148126
"Cre01.g009765"	0	0.000197579620678785	0.0528597603678068	0.0559184389343009	0	0.000180680027227163	1.83545409855107e-09	0.0221971790892694
"Cre01.g009800"	0	0.000337496808903214	0.228256722260558	0.245407029054988	0	0.000261616716953568	0	0.0974196678487617
"Cre01.g009850"	0	0.000319223930779213	0.214193396436195	0.244924928786587	0	0.000306522427681098	0	0.0999097237330546
"Cre01.g009900"	0	0.000627861037316824	0.408435720540434	0.450016033236268	0	0.00056717123273975	0	0.187575169887002
"Cre01.g009950"	0	0.000596608068850972	0.217167768315165	0.27450637934383	0	0.000569785330064099	1.90376522586922e-16	0.126578295401469
"Cre01.g010000"	0	0.000821072112842171	0.239642737913219	0.309542490015412	0	0.000780937742483951	0	0.147352214314362
"Cre01.g010050"	0	0.000475223534702927	0.253166679883485	0.289910323478596	0	0.000458085889385395	0	0.125340368267369
"Cre01.g010100"	2.58740450452885e-16	0.000614977461531012	0.221023296665041	0.26397977934762	0	0.000529043183592103	1.12472603427931e-15	0.121715109829069
"Cre01.g010150"	0	0.000708294257782987	0.14475566268494	0.197773893906657	0	0.00069083951125974	0	0.0993026232310893
"Cre01.g010201"	0	0.000648964947111368	0.160892047044899	0.216883717534843	0	0.000627617914312297	0	0.106562263180699
"Cre01.g010250"	0	0.000862349770960767	0.215226102739313	0.295234021055249	0	0.000836769112128593	0	0.145584923357598
"Cre01.g010296"	0	0.000660442309410126	0.0275465292725958	0.0774193758214996	0	0.000716396735688691	0	0.0481476681440968
"Cre01.g010300"	0	0.00101083963915889	0.138958683449447	0.202976938279246	0	0.00093899153296914	0	0.106442757989518
"Cre01.g010350"	0	0.000403904928054989	0.197833383777572	0.236021022845409	0	0.000374469002656147	1.72103899351393e-16	0.103571182237854
"Cre01.g010400"	0	0.000669926315340548	0.533310871172393	0.564242914524924	0	0.00067857040612053	0	0.22736216562875
"Cre01.g010450"	0	0.000487075704095651	0.294510577144365	0.322500369580327	0	0.000460693508018916	0	0.133465469302515
"Cre01.g010500"	0	0.000766056314469472	0.0721600567619247	0.125453839361199	0	0.000641148371551064	0	0.0697577045894006
"Cre01.g010550"	0	0.000538549825406779	0.104022655477017	0.142656517857494	0	0.000510524295156515	0	0.0707195649455943
"Cre01.g010650"	0	0.000783406112145715	0.157034129282322	0.225494838895746	0	0.000731520165794472	0	0.114297201737641
"Cre01.g010700"	0	0.000412652656965566	0.317437374957929	0.327213918366185	0	0.000383431636787826	0	0.130185156560867
"Cre01.g010750"	0	0.000552398066536365	0.316365051915923	0.355242555918469	0	0.000522219732467912	0	0.149373849075462
"Cre01.g010800"	0	0.00067149430069358	0.172926133443127	0.230580704958979	0	0.000660943742953094	0	0.112405693971427
"Cre01.g010816"	0	0.0010486130394072	0.125740543399162	0.20047750075049	0	0.00102583524025486	0	0.109840890363316
"Cre01.g010832"	0	0.000278457207417676	0.285724324110082	0.285723288583526	0	0.00031995398619001	4.13531792117837e-09	0.0777537614370396
"Cre01.g010848"	0	0.000503835584744838	0.0700365234664839	0.117028956136585	0	0.000363476081133858	2.12263791712623e-10	0.0614448348137171
"Cre01.g010864"	0	0.000211631976463094	0.108323599478142	0.139791291469056	0	0.000162917376339672	0	0.0634061669350535
"Cre01.g010880"	0	0.000717809768119779	0.154469621443898	0.223778285227349	0	0.000730783542749535	0	0.112980993267108
"Cre01.g010900"	0	0.000354186617426541	0.57322973202478	0.625180516102205	0	0.000313807878189701	0	0.253072542902245
"Cre01.g010950"	0	0.000363358805643782	0.182831098900313	0.206845175982274	0	0.000302980466261583	0	0.0870740340858697
"Cre01.g011000"	0	0.000502856086625269	0.782281556145809	0.806469783584149	0	0.000524492423959852	0	0.313265510773556
"Cre01.g011100"	0	0.000548096338802712	0.267476737429799	0.307254739675034	0	0.000488959402629477	0	0.132596293065491
"Cre01.g011150"	0	0.000868118209814312	0.183628598614865	0.21935884028677	0	0.000844287080167128	0	0.0947535626679469
"Cre01.g011200"	0	0.000905036455389171	0.112050380891711	0.181530228101109	0	0.000814994952140209	0	0.0997089900234891
"Cre01.g011250"	0	0.000802116304401302	0.0535232426670645	0.115584954719078	0	0.000753544366470953	0	0.0691292434161858
