"Vm_gen"	"Vm_gen_noint"	"Vm_mut"	"Vm_mut_noint"	"Vm_gen_nomutator"	"Vm_gen_noint_nomutator"	"Vm_mut_nomutator"	"Vm_mut_noint_nomutator"
"Cre03.g189000"	0.000826017869363073	0.0008260142619347	0.0483883080219995	0.0483892929882503	0.00081648458938397	0.000816497568821298	6.18449372841363e-08	0.0215005416824874
"Cre03.g189050"	0.000436076779727427	0.000436080507644592	0.035991266278869	0.0359915551049147	0.000394498829137032	0.000394491173100594	0	0.0175889056894675
"Cre03.g189100"	0.000203793190069968	0.000203788483660032	0.0383133181961966	0.0383134457812087	0.000165626248083168	0.000165619271226193	0.00283420657969843	0.0140895140311683
"Cre03.g189150"	0.000478394365948052	0.000478399397647384	0.0625427359545802	0.0625434862657713	0.000430224265739661	0.000430226450079147	0.00753788831762206	0.0271699928512253
"Cre03.g189200"	0.000414909832912277	0.000414894396982869	0.0228009753343098	0.0228010854929063	0.000388199795492732	0.000388219810197522	0.0125080783770337	0.0125081514110096
"Cre03.g189250"	0.000370810442298463	0.000370799907397945	0.0909920718134794	0.0909917230657088	0.000345837325541638	0.000345834367800308	0	0.0343889695853866
"Cre03.g189300"	0.000257459981917603	0.000257462807977856	0.0747599877851658	0.0747594739840541	0.000226997777333867	0.000226992000968335	2.00767474206738e-10	0.028461960604491
"Cre03.g189350"	0.00034709594131159	0.000347097890672484	0.0488641923865996	0.0488627668623971	0.000265132340625813	0.000265137387814429	0	0.0192290702209798
"Cre03.g189400"	0.000289094019567496	0.000289090228801697	0.0716147743053484	0.0716148163307889	0.00026539503294969	0.000265390669835185	4.99977159408088e-09	0.0253377077675925
"Cre03.g189450"	0.000379144497145714	0.000379138394631482	0.0480627084911863	0.0480631878311839	0.000356278230267715	0.000356273994461106	0	0.0183020229501989
"Cre03.g189500"	0.000310838773981085	0.00031083038690428	0.0640838897885791	0.0640842884075401	0.000243384710496065	0.000243390697156714	0	0.023808015203999
"Cre03.g189550"	0.00041392326248736	0.000413923846517168	0.0505328061265172	0.050534046358456	0.000333000080673371	0.000332987634989841	2.11588900200238e-09	0.0202864988501575
"Cre03.g189600"	0.000261227307765956	0.000261240376806439	0.0172883960743567	0.0172881366284558	0.000196489916403011	0.000196489765473721	8.31333568777723e-07	0.0086131434231786
"Cre03.g189605"	0.000416274857063879	0.000416290337868464	0.0569262206813979	0.0569255107303161	0.000391758733517362	0.000391753536449225	5.91260382949597e-10	0.024199352630214
"Cre03.g189650"	0.000333538073293679	0.000333543952719255	0.0918856592680782	0.0918854257055318	0.000309883531596294	0.000309886277292776	7.88992391046737e-09	0.0355218311340315
"Cre03.g189700"	0.00023684376343698	0.000236848627256412	0.0606171966967805	0.0606201321937162	0.000224459399718725	0.000224459350160062	0.00299263040090901	0.0214639868024701
"Cre03.g189750"	0.000396792913861711	0.000396799299657764	0.0679624143892633	0.0679631449310398	0.000351488253012487	0.000351489951542708	0.00129946044348974	0.0263903288577181
"Cre03.g189800"	0.000294466642496904	0.00029446464491061	0.0726189326915712	0.0726193935206627	0.000316451004020919	0.000316433084637401	0.00644859840510206	0.0240993912891199
"Cre03.g189850"	0.000413682537001902	0.000413667055932822	0.0432580874298981	0.0432591105892824	0.000364977328972063	0.000364977782946105	0.00283641483598656	0.0172941809253321
"Cre03.g189901"	0.000286172513783021	0.000286183349975216	0.0249916911918726	0.0249916414979519	0.000249468770579361	0.000249476760555438	0.00983429353158664	0.00983416048962682
"Cre03.g189950"	0.00027410147288639	0.000274105587513179	0.0642339595243191	0.0642326755427633	0.000230743403112492	0.000230739818125516	1.4913626642557e-09	0.0232599704448336
"Cre03.g190000"	0.000472692183910767	0.000472685261300038	0.0757934265295045	0.0757946370815419	0.000433516425454991	0.000433523467032035	7.61898821222501e-16	0.029332521223752
"Cre03.g190050"	0.000545827424141023	0.000545838881051335	0.051742269520414	0.0517442652475898	0.00047632993440128	0.000476311490572207	0.0135257412878408	0.0244091316387958
"Cre03.g190100"	0.000335500692930126	0.000335508121759599	0.0965995739687293	0.0966001212347431	0.000295381261183274	0.000295391283669578	5.02546344821303e-10	0.0355769153725837
"Cre03.g190150"	0.000389746024901719	0.000389756015378523	0.0584343548806423	0.058434701149512	0.000348120120589676	0.000348113033709988	0	0.0244629398123388
"Cre03.g190200"	0.000231374907450556	0.000231374251632972	0.0827121850207382	0.0827116194517886	0.000236903057996109	0.000236902127730133	0.0034811736788316	0.0300910058694915
"Cre03.g190250"	0.000617254475418204	0.00061723731655095	0.0211156556075048	0.0214540793438424	0.000645862501596148	0.000645826730253025	0	0.0151440330333058
"Cre03.g190400"	0.000486131557687523	0.000486133460374098	0.0401215403700354	0.0401209602752776	0.000424213433705798	0.000424193830435598	0.00340338530209912	0.0204111792305222
"Cre03.g190450"	0.000426585409210282	0.000426589421816901	0.0601965473421635	0.0601954447074646	0.000417298539436762	0.000417303605857536	0.00522191034584189	0.0243411434671061
"Cre03.g190500"	0.000385808693366676	0.000385799258092876	0.0919462584250966	0.0919450262751078	0.000354209695690919	0.000354214455698662	2.70159555596894e-09	0.0351641950870261
"Cre03.g190550"	0.000489918787086083	0.000489935888062677	0.0438932190815172	0.0438942479702569	0.000426823961768622	0.000426829595461802	0	0.0196658062850994
"Cre03.g190650"	0.000346203554552057	0.000346199418319819	0.0136261290650375	0.01362627053542	0.000255106921040554	0.000255109684615983	0.00775059604550502	0.00839212002975716
"Cre03.g190700"	0.000500128939182152	0.000500140325979274	0.0249796074865096	0.0249795343186549	0.000462978201608206	0.000462962442188922	0	0.0122260738603002
"Cre03.g190750"	0.000643512193696934	0.000643504777767954	0.0236485681012316	0.0236484512640792	0.000610262417026618	0.000610238409007313	2.10314849873265e-10	0.0131398547846169
"Cre03.g190800"	0.000431265956979683	0.000431276825344786	0.0759074730041645	0.0759073143123094	0.000371084280479425	0.000371094154589594	9.58072117712625e-16	0.0298648986655741
"Cre03.g190850"	0.000340119670900924	0.000340124735889955	0.11409599414177	0.114095809211088	0.000280274494480349	0.000280280923329133	1.63816915502861e-10	0.0456015098420068
"Cre03.g190900"	0.000426951805147902	0.000426948718138566	0.0650043821026627	0.0650032255260321	0.000391955640007969	0.000391963802799203	0	0.025170138541268
"Cre03.g190950"	0.000543292614776959	0.000543292264900256	0.201863686847721	0.201863662978931	0.000533924178909099	0.000533916641889404	0	0.0734814467659852
"Cre03.g191050"	0.00026450805191893	0.000264504717463703	0.0985825892543415	0.098583919687523	0.00022412428437598	0.000224112375154177	0	0.0356035931086654
"Cre03.g191100"	0.000403887526024034	0.000403878783141505	0.0195769545129057	0.0195774926966052	0.000338772571005651	0.000338770515039974	0.00403555168044262	0.00850983732734218
"Cre03.g191150"	0.000433767163454339	0.00043376012098346	0.0437550398127214	0.0437555251850917	0.000407960729315273	0.000407972030873061	2.22741595909428e-10	0.0185856637689497
"Cre03.g191200"	0.00030623850319026	0.000306233823544013	0.0497510686940929	0.049750123525375	0.000265602219877784	0.000265588656426501	0	0.0196838974751634
"Cre03.g191250"	0.000188237509214007	0.000188243926383678	0.0608751151687309	0.0608745442732225	0.000186517223759088	0.000186517417180595	0.0239583596533469	0.0239585505721527
"Cre03.g191300"	0.000109415902125719	0.000109422314659871	0.054277375775522	0.0542783063992706	0.000118782054150326	0.000118783709857356	0.00447833854881682	0.0203772845110099
"Cre03.g191350"	0.000495034136273555	0.000495018636595207	0.0479772723468411	0.0479777070800108	0.000435110789830211	0.00043510637207494	0.0066979323700024	0.0215278377052617
"Cre03.g191400"	0.000145575372158136	0.000145574194464453	0.00290907183376327	0.00290888805676486	0.000148099497525065	0.000148100101884542	0.00171994033335791	0.00171993352698125
"Cre03.g191450"	0.000505610563751266	0.000505623705415431	0.0407149606327957	0.0407151185559723	0.00047045043896319	0.000470451858659637	5.39734627400152e-10	0.0181323112521042
"Cre03.g191500"	0.00047261558009055	0.000472603631029946	0.0460194850705333	0.0460177531780702	0.000442301381918449	0.000442296101518473	0	0.0198228839110672
"Cre03.g191550"	0.000832202084537472	0.000832181824921123	0.0343529764014774	0.0343530941960594	0.000838732932996958	0.000838739705338715	0	0.0197701262573609
"Cre03.g191600"	0.000563747115179517	0.000563718531419935	0.0256195135076136	0.0256197474284175	0.000510890903938726	0.000510906495820486	0.0139904652679426	0.0143827741592468
"Cre03.g191650"	0.000724229413385087	0.000724226927223241	0.0294901247716775	0.0294901335763565	0.000692072224737693	0.00069208526228963	0	0.0180600261229238
"Cre03.g191700"	0.000658212799918846	0.000658204135001661	0.0243303365693389	0.0243304893533313	0.000589616282863733	0.000589605068271692	0.000647844104805893	0.0140314316181236
"Cre03.g191750"	0.000447267960596685	0.00044726996611351	0.017745517241165	0.0177458282571587	0.000387526427645909	0.000387530751852107	0	0.00934481784215802
"Cre03.g191800"	0.000518788557968336	0.000518823880572352	0.0587435810372232	0.0587442940087749	0.000525754795446829	0.00052575848816181	0.00982477474618496	0.0250030047928009
"Cre03.g191850"	0.000349307493542863	0.000349301260187283	0.0662680830474976	0.0662671414816657	0.000302812592803303	0.000302806376122853	0	0.0257943185685579
"Cre03.g191900"	0.000655682684270135	0.000655684774866645	0.0581663166424587	0.0581663121899566	0.00056001262922033	0.000560009656275615	0	0.026914719071803
"Cre03.g191950"	0.000147209191075287	0.000147211892798437	0.0425722624145955	0.0425711601523389	0.000118288923963699	0.000118285338067246	0	0.0150369928450419
"Cre03.g192000"	0.000459014700077642	0.000459020739834636	0.0289102030423673	0.0289104479042389	0.000426470455934765	0.000426491003450899	0.00494512551434077	0.0130328173871052
"Cre03.g192050"	0.000230782463761267	0.000230783406217464	0.110418665113105	0.110417887292607	0.000219139739275138	0.000219138391031435	0.0188249305378252	0.0432168216431938
"Cre03.g192100"	0.000141875876929589	0.000141879385101553	0.0221389901659685	0.0221380927054545	0.00014114118786413	0.000141144312185678	1.80630910603362e-10	0.00945367309721686
"Cre03.g192150"	0.000106861451327934	0.000106857533047078	0.00809038133718407	0.00929228858599872	0.000115677125541633	0.000115678037930732	0	0.00460953468418779
"Cre03.g192201"	0.000709765476197905	0.000709780273577268	0.0278637841524553	0.0278624260088814	0.000680399230131018	0.000680392772321031	0.0157900638816529	0.0190357254008503
"Cre03.g192250"	0.000977351559676112	0.000977324895501321	0.0688393792410372	0.068841045978645	0.00101077514816926	0.0010107519601328	0.00660017866972687	0.0362091697301277
"Cre03.g192300"	0.00030832209193274	0.000308317986778129	0.0423205197868816	0.0423202516699033	0.000316405158492751	0.000316406980188441	0	0.0202038202235949
"Cre03.g192350"	0.000329415433743076	0.000329413978364354	0.0908152793060865	0.0908156355121109	0.000321362489682124	0.000321360181421418	1.69988433209677e-10	0.0327263198924432
"Cre03.g192400"	0.000573348024233931	0.000573336682431733	0.0417243922121307	0.0417244478786722	0.000487708164416966	0.000487714562438941	0.00157357792900722	0.0188999120257365
"Cre03.g192450"	0.000486244152366577	0.000486248607252012	0.0587943182812731	0.0587943730583511	0.00042723180650069	0.000427244851153078	4.19934866682775e-08	0.0257938813164724
"Cre03.g192501"	0.00014649691027932	0.000146503654967863	0.00732377778715778	0.0106581226130015	0.000101311302847496	0.000101313903998863	0	0.00624744077025683
"Cre03.g192550"	0.000600700314404934	0.000600709239934124	0.0454555607547261	0.0454554193377955	0.000555567669869929	0.000555581716071372	0	0.0204172046629603
"Cre03.g192600"	0.000275867464363223	0.000275872612707661	0.0523201802646763	0.0523207178309434	0.000240538725739162	0.000240540330227214	9.95011290743351e-10	0.0188913326853872
"Cre03.g192750"	0.000389228911424599	0.000389226787846551	0.0267490362920023	0.0267502162842211	0.00043071863932611	0.000430704230157374	0.00459052027616448	0.0111302259304443
"Cre03.g192850"	0.000313208330401786	0.000313213692641463	0.057167211634893	0.0571667946840872	0.000267359107163536	0.000267364310118758	1.21154369060454e-10	0.0217031509682295
"Cre03.g192900"	0.000290872170860845	0.000290885324150159	0.0342210691398727	0.0342219665619475	0.000239225439691972	0.000239224567332383	0.000973721254730942	0.014439837993701
"Cre03.g192950"	0.000545471017954036	0.000545477263048595	0.0313470994837572	0.0313468491642379	0.000553821089201716	0.000553818119347905	0.0100726385633724	0.0128798548977411
"Cre03.g193000"	0.000299405767339225	0.000299392904349378	0.0437390767371945	0.0437380357086715	0.000266725611549736	0.000266735874944683	0	0.0176573222976648
"Cre03.g193050"	0.000244355065774938	0.000244352620881579	0.0402781673313043	0.0402775090860959	0.000199826905435363	0.000199831185271341	0.00417220971140461	0.0159844030010073
"Cre03.g193100"	0.000450662456168969	0.00045066463433309	0.0364754842380847	0.0364759392645391	0.000417738090946544	0.000417719896338463	0	0.0147889209701658
"Cre03.g193150"	0.000305680131589956	0.000305674385649382	0.052973587518646	0.0529732224504501	0.000293874903315418	0.000293886417800083	0	0.0196819570386345
"Cre03.g193200"	0.000347645642826286	0.00034762366981821	0.0490875809220889	0.049085137598379	0.000357336844758484	0.00035733318703038	0.00489700877398337	0.0176418562353026
"Cre03.g193250"	0.000512163714870181	0.000512173288136308	0.0628321140099719	0.0628340771590772	0.000555704858287672	0.000555712677776469	0.00614758615972014	0.0215534569807102
"Cre03.g193300"	0.000347761689350329	0.000347769341306448	0.133634239403056	0.133636669461247	0.000352446609161484	0.000352463971331814	0.00200429910369359	0.0497078686985235
"Cre03.g193350"	0.000325618687724811	0.000325622455289806	0.0475795283552936	0.0475783773603212	0.000306659476258808	0.000306658913368313	1.33101732079505e-08	0.0186156303791185
"Cre03.g193400"	0.000332219693275577	0.000332219316483056	0.0594615771254083	0.0594626108147955	0.000319455631696552	0.00031947134097467	0.00283976341446116	0.0227225975906092
"Cre03.g193450"	0.000264296181123038	0.000264295284970862	0.0557343217597987	0.0557342607362852	0.000241099457438049	0.000241097746842675	0.00382631653693549	0.0213703777418084
"Cre03.g193500"	0.000245758417485095	0.000245784494477896	0.0829352512306747	0.0829350793189991	0.000216817839313658	0.000216817275276616	0.00560439743264018	0.0309548996240638
"Cre03.g193550"	0.00019229808507756	0.000192304103912289	0.0324121018722507	0.0324113280895225	0.000179588592391749	0.000179600996736542	6.28304621472924e-08	0.0132348876969146
"Cre03.g193576"	3.06062494514944e-05	3.06052174856646e-05	0.00031383204225264	0.000313809426041817	3.09650157859258e-06	3.09469615566161e-06	0.000247177976891982	0.000247189065838878
"Cre03.g193600"	0	0.000804759287797318	0.00950300266599855	0.00950268916870647	0	0.000858442092245564	0.00713328819146265	0.00713299213363033
"Cre03.g193650"	0.000457965645441455	0.00045796010284801	0.00574979536603331	0.00574976905304672	0.000507556941365939	0.000507850052630408	0.00440724379236449	0.00440726876340652
"Cre03.g193700"	0.000547910603229493	0.000547895728897391	0.042051083646737	0.0420536667431991	0.000491933471793865	0.000491927029025444	0.006523519784091	0.0179282097203954
"Cre03.g193750"	0.000494185799672421	0.000494181674779803	0.0813013818192168	0.08129984678156	0.000509329334046214	0.00050933269607726	0.0110723749123114	0.0289796025140368
"Cre03.g193800"	0.000328425536218557	0.000328416032968072	0.100308326788375	0.100309723076838	0.000317445271384938	0.000317424195873718	5.04681296341536e-10	0.0358262924636364
"Cre03.g193850"	0.000249232798059523	0.000249234255154571	0.117798068555888	0.117796584370554	0.000231271009318391	0.000231271696570928	0	0.0414559881831503
"Cre03.g193900"	0.000405196786037261	0.000405211488031613	0.0274016215821156	0.0274016351534318	0.000359074747887723	0.000359071586061666	0	0.0102449592884931
"Cre03.g193950"	0.000272494726279776	0.000272492575585649	0.0750048828237491	0.0750051099196985	0.000214787476100625	0.000214774671020027	0.00716195087968582	0.0271090617161752
"Cre03.g194000"	0.000326659737501571	0.000326656016814228	0.06537464673525	0.0653741628886509	0.000296641243710064	0.000296627123532015	0.000912930815936937	0.0253884782975405
"Cre03.g194050"	0.000355725616518069	0.000849165992607514	0.0307439070837084	0.0307435897190944	0.000372426251123541	0.000817744869048136	0.015681191548057	0.0156813229432177
"Cre03.g194100"	0.000438380794083822	0.000438410325069949	0.0840641928366418	0.0840652723551699	0.000398715780792981	0.000398715607296863	0.00746006619576715	0.0336215304643169
"Cre03.g194150"	0.000462680280215364	0.000462683434981333	0.0717845694239709	0.071784532602796	0.00042794867131951	0.00042795362772981	0	0.0271805725709615
"Cre03.g194200"	0.000587003906188253	0.000586969121194771	0.066083547561906	0.0660824366949332	0.000535258209535836	0.00053527351138759	0.0128086731830115	0.0267376476711798
"Cre03.g194250"	0.000492442366717223	0.000492419709390659	0.047344245234979	0.0473433256659554	0.000468349644309125	0.000468366475486762	0.0138071144114454	0.0196510560615804
"Cre03.g194300"	0.000495084855266875	0.000495081207159295	0.0253232821897513	0.0253233974557529	0.000451661279996809	0.000451644242967996	1.06335082365156e-10	0.0122107352339966
"Cre03.g194350"	0.000436651808569844	0.000436654529499695	0.0816783623976253	0.08168071843155	0.000403496933975233	0.000403508785172425	0.00724703303971949	0.0320081564924716
"Cre03.g194400"	0.000325747078374176	0.000325754627122741	0.0938067104416007	0.0938070466938686	0.000284259696360771	0.000284254997232087	0	0.034640608258322
"Cre03.g194450"	0.000354532676628563	0.000354535017088271	0.0402130268324088	0.0402133671259034	0.000344483323377567	0.000344473047704394	2.44814472491253e-09	0.0164850298413712
"Cre03.g194500"	0.000406307448363268	0.000406310279672008	0.0938892240502838	0.0938892578578236	0.000439388625884336	0.00043937794377694	0	0.0344310201678727
"Cre03.g194517"	0.00017036141362125	0.000170357283479422	0.00312142658753863	0.00312138829230167	0.00018581244988435	0.000185812364077401	0.00264741414573454	0.00264705144498971
"Cre03.g194535"	0.000283417151755769	0.000283429822605289	0.0454142569273241	0.0454138945517338	0.000240293101827258	0.000240284172084505	3.32099139544065e-10	0.0185771327689974
"Cre03.g194567"	0.000352523791544161	0.000352538648953038	0.0610884521570337	0.0610895374801337	0.000381918924582457	0.000381923903640486	1.78239409547189e-08	0.0221985007130655
"Cre03.g194600"	0.000431940161902291	0.000431941128274774	0.106402145225221	0.106401786417218	0.000460370715002141	0.000460391758242423	1.36130645236534e-10	0.03924303217475
"Cre03.g194650"	0.000307947691363972	0.00030794678307963	0.0518954574419802	0.0518948850392348	0.000297399159475286	0.00029739835036378	0	0.0202846879023568
"Cre03.g194700"	0.000292081890878937	0.000292073485475989	0.0877142667806817	0.0877155072317474	0.000268406760877391	0.000268416413935856	0.00579193884666185	0.0343542736278289
"Cre03.g194750"	0.000281230224332102	0.000281220398475453	0.122656939387099	0.122657159620612	0.000256147190469509	0.00025614560550172	0.01216034121516	0.0450202821127362
"Cre03.g194800"	0.000291881776448151	0.000291849052397931	0.0997156306818243	0.0997153840336614	0.000287574375483126	0.000287573501418957	3.11278830662804e-09	0.0348026922907679
"Cre03.g194850"	0.000335587264645822	0.000335577718364051	0.147013537447996	0.147013491081355	0.000334215597974539	0.000334218471048995	0	0.0522847243491319
"Cre03.g194900"	0.00035421202333754	0.000354212714454819	0.131256396989243	0.131258470857821	0.000351654459191462	0.000351660599201968	0	0.0474826584404283
"Cre03.g194950"	0.000298583825903087	0.000298582875226875	0.0958520127066901	0.0958505604494206	0.000301033951933038	0.000301038860584905	9.13069750126313e-10	0.0345442349016771
"Cre03.g195000"	0.00031224384990789	0.000312237397660814	0.0573038252615162	0.0573042401451775	0.000322604887532742	0.000322599974187304	0.00808077611199338	0.0245465446521772
"Cre03.g195050"	0.00055688282211877	0.000556936460333345	0.0343833889537578	0.0343832684706489	0.000569218567931189	0.000569206310777156	0.0192878182918763	0.019287900980108
"Cre03.g195100"	0.000417399868860415	0.000417396145411023	0.0505599269095251	0.0505615272826324	0.000446907110957025	0.000446918209983721	0.0130658680745586	0.0238535588319073
"Cre03.g195150"	0.000251503480091309	0.000251510370938483	0.0249473865441395	0.024947510630692	0.000242291579507213	0.000242293971854812	0.0123496802096353	0.0123499140353696
"Cre03.g195200"	0.000325710048989096	0.000325712213603861	0.0468116439336209	0.0468114294152025	0.000341473621183791	0.000341464590185105	0	0.0224780647434814
"Cre03.g195250"	0.000225072926559407	0.000225082595387412	0.0555789342388642	0.0555787547094168	0.000216804870989695	0.000216791805721991	0	0.0239066736160669
"Cre03.g195300"	0.000323306101194212	0.000323316560743512	0.0565303190144943	0.0565302161291774	0.000314535625204636	0.000314521178212964	2.05486209415227e-10	0.0232998414468116
"Cre03.g195350"	0.000688629834016485	0.000688616330120449	0.0335746282617594	0.0335748308265154	0.000708059035928523	0.000708060178652805	0	0.0136802302086976
"Cre03.g195366"	0.000752648678517386	0.000752672116700038	0.0456254255618688	0.0456246144747485	0.000734307824928751	0.000734301708095337	1.22952282899715e-09	0.018368415186694
"Cre03.g195388"	0.000169721552683987	0.000169721756948268	0.112337653220751	0.112334791495064	0.000176999182170372	0.000176994553747788	0.0129107760200707	0.0390114525821397
"Cre03.g195410"	0.000199683987969875	0.0001996811533486	0.0756497882743868	0.0756492342304612	0.00020449503794881	0.00020448986152724	0.00921506318774024	0.0272439644305822
"Cre03.g195450"	0.000700882847927025	0.000700931675441828	0.0327101796377984	0.0327104672301518	0.000704360226425322	0.000704350774769307	0.00818311173547674	0.0148826828038741
"Cre03.g195500"	0.000190985158130813	0.0001909804227896	0.0806173175240933	0.0806161726332499	0.000180485191818482	0.000180485677222292	0.00379820292962567	0.0303472750403355
"Cre03.g195550"	0.000394990115838972	0.000394994526853643	0.0249658017200657	0.0249658847379141	0.0003103072830613	0.000310304928124072	2.53003272743354e-10	0.0129373546008128
"Cre03.g195600"	0.000256022112466497	0.000256028356097551	0.0275005585638935	0.0275010930589645	0.000207033163336975	0.000207030364990855	1.49821319465445e-09	0.0124276247844762
"Cre03.g195650"	0.000479300885404449	0.000479292204534005	0.06094392565403	0.0609473728889358	0.000416511918744981	0.000416528032019668	3.75474935318978e-10	0.0212138796934498
"Cre03.g195700"	0.000459492940173684	0.000459503980411746	0.0312957259136816	0.0312954999581212	0.000401600698698309	0.000401587812607112	0	0.0139323041558057
"Cre03.g195750"	0.000508010987001642	0.000507998362570102	0.0231186880603915	0.023118860721681	0.000421279188952779	0.000421275237862559	0.00173694476722445	0.0113553541952518
"Cre03.g195850"	0.00027152010928317	0.00027151369766594	0.0663127942155562	0.0663120255607813	0.000236671933783005	0.000236662394594205	1.59109819320073e-10	0.0246884032555815
"Cre03.g195900"	0.000333573937988258	0.000333581559990253	0.0373114906987075	0.0373115703197704	0.000306717055423602	0.000306712130760894	2.21451657309914e-09	0.0158084012116932
"Cre03.g195950"	0.000302181368130732	0.000302167298159511	0.10943501518844	0.109435409522717	0.000335470292159699	0.000335485149304907	8.30764477773273e-10	0.0381446907346667
"Cre03.g196000"	0.000343712323174821	0.000343722416271736	0.0396897777879181	0.039691655305323	0.000301780215703443	0.000301787634915537	8.71360025648545e-09	0.0157985173831667
"Cre03.g196050"	0.000481963883808491	0.000481962387245448	0.0443173554805535	0.0443170030920297	0.000436366718068505	0.000436364446281073	1.01125153201149e-10	0.0164013498722835
"Cre03.g196100"	0.000526389429474107	0.00052638374946758	0.0545658935136712	0.0545661502970739	0.000464276858032906	0.000464278014639078	1.89593586731736e-10	0.0209931387332249
"Cre03.g196150"	0.000380995831641084	0.000380997574163355	0.028805656928918	0.0288057101893376	0.00033930977119945	0.000339300914787313	1.75132621031781e-10	0.0120753446581701
"Cre03.g196200"	0.00044166207870419	0.000441667408030452	0.0343177350016072	0.0343184346556854	0.000364012097412084	0.000364008681808328	0.00547691128236029	0.0157874594871523
"Cre03.g196250"	0.000571029769671878	0.000571034460482213	0.0832092149622413	0.0832090842230123	0.0005364775395107	0.000536481697981254	0.0155889621667665	0.0372511368200531
"Cre03.g196300"	0.000231158742212157	0.000231157820052224	0.075823502904925	0.0758218939167582	0.000198261347293983	0.000198268884720165	0.0025080020241574	0.0292661029965506
"Cre03.g196350"	0.000475571227142661	0.000475578961054194	0.0414915002333671	0.0414923490531227	0.000466615671584161	0.000466625064386743	0	0.0176109859315189
"Cre03.g196400"	0.000487432911517716	0.000487427545682497	0.0508482394273154	0.0508485973824833	0.000412449538413485	0.00041246110940502	2.41553563238858e-08	0.0210065971900848
"Cre03.g196450"	0.000370781379577335	0.00037078307988443	0.0391982750278841	0.0391978080634007	0.000313469154943466	0.000313487504672108	3.17936030125799e-10	0.0160368162160723
"Cre03.g196500"	0.000497129242755833	0.000497128621920884	0.0403734913261999	0.0403727653045337	0.000430519481284484	0.000430502288405606	0.00328193229482161	0.0190787138988609
"Cre03.g196550"	0.000457700682657495	0.000457704342332702	0.0690446621160194	0.0690461254035958	0.000431810472886781	0.000431830358129882	0	0.0250587435909557
"Cre03.g196600"	0.000686426195495634	0.000686421752666239	0.0413095686511079	0.0413101421081433	0.000657736636908794	0.000657741633103711	0	0.0203212983942568
"Cre03.g196651"	0.000411725133009948	0.000411723074421898	0.0266641081855399	0.0266639081869443	0.000382468381741738	0.000382478661003491	1.29862150374806e-08	0.0116329926414218
"Cre03.g196700"	8.53994120548737e-05	8.53992325277188e-05	0.00330706040685806	0.00330711872760881	9.20037740669758e-05	9.20084193473136e-05	0.00161876554095004	0.00161872726351571
"Cre03.g196750"	0.000231962138835351	0.000231958730491822	0.00667006321507947	0.00667000643673563	0.000252198737905757	0.000252198667670453	0.00416313124522935	0.00416308467709535
"Cre03.g196800"	7.60868201912898e-06	7.60948689060822e-06	0.000898300413875712	0.000898439646150334	9.91799604449327e-06	9.91537251918795e-06	0.000388749520973476	0.000388681113290638
"Cre03.g196850"	0.00045240221021245	0.000452404164817175	0.0515704195208795	0.0515705775201302	0.00042991168831778	0.000429895906050345	6.08601406994323e-10	0.0202654151891147
"Cre03.g196900"	0.000435064647796417	0.000435060918545405	0.067889244452048	0.0678861830481098	0.00040760864552097	0.000407626084897788	0	0.0250825111932146
"Cre03.g196950"	0.000333243750337053	0.000333245752518708	0.0370429656722681	0.0370416788668833	0.000309311532589299	0.000309304742283772	0	0.0153423305824452
"Cre03.g197000"	0.000251787007217276	0.000251782968007537	0.0742552016991069	0.0742557282482855	0.000232331205167569	0.000232349998342558	4.98924338320282e-10	0.0272952951513853
"Cre03.g197050"	0.000399915321938798	0.000399894892115734	0.0846174926028682	0.0846162307945481	0.000353064181264274	0.000353066825565912	1.54588991554608e-10	0.0319426271468232
"Cre03.g197100"	0.000566923059707268	0.000566925205788495	0.103820426494758	0.103823189711976	0.000519372963330076	0.000519373736120072	0	0.0417912027293624
"Cre03.g197150"	0.00081871181766798	0.000818697844711689	0.0318807617355671	0.0318809479555606	0.000834769655471621	0.000834753828412821	0.0166166849330096	0.0166163559010589
"Cre03.g197200"	0.000531427012477272	0.000531427126073188	0.017837473672743	0.0178374922939489	0.000529110405506448	0.000529110573067303	0	0.0106293155017472
"Cre03.g197250"	0.000569499234443559	0.00056950163249536	0.0272442976813203	0.0272441706468695	0.000499646891690779	0.000499639503039308	0	0.0150172962717134
"Cre03.g197300"	0.000526498351501663	0.000526503978913589	0.0652929474364744	0.065292492499581	0.000465481592853996	0.000465488325832053	0.00626347586042348	0.0268719986671272
"Cre03.g197350"	0.000435498903271032	0.00043554551712778	0.0605261136632645	0.0605280792604435	0.000448117173395668	0.000448132602921098	0	0.0227923464557215
"Cre03.g197400"	0.000422599657523546	0.000422607559593244	0.0463335825235971	0.0463337669152546	0.000380291311596167	0.000380281635255338	0.00215989914717927	0.0201417071080871
"Cre03.g197450"	0.000422450077084872	0.00042245069555573	0.0593313585258383	0.0593310350484597	0.00037900595021057	0.000379010542475134	0.00400045294731887	0.0247847555566845
"Cre03.g197500"	0.000480642326526374	0.000480652510206201	0.104760758459075	0.104761733079086	0.000497426399117791	0.000497435561812731	0.000403495631528483	0.0383965791668895
"Cre03.g197513"	0.000277105898619291	0.000277109825269435	0.0458571180512891	0.0458568455657526	0.000301422762848876	0.000301440647449947	0	0.0178985493384314
"Cre03.g197550"	0.000194520695717995	0.000194501932007783	0.049728895377345	0.0497290107568627	0.000131591933842787	0.000131582262202093	6.5586243845268e-10	0.0182926502046373
