index	CREN	CINC	CSCH	JG05	MALA
Cre13.g603400	1.69349624286933	1.6717872010039105	0.8815802993907075		2.997311362710001
Cre13.g603500	18.07047621766726		221.15646638184325	317.9019767648185	161.78154702417945
Cre13.g603550	38.34816737163726	124.11063706614432	15.709924045564364	310.67393639185633	257.22153419637874
Cre02.g097250	4.725696632987134	5.813348809262354	2.14834982482612	9.150825857829519	7.186797613281825
Cre13.g603600	2.0001178456916175	3.613396475606333	3.4131712181649494	0.8457003258404912	0.4526640640792188
Cre13.g603600	2.0001178456916175	3.613396475606333	3.4131712181649494	6.426985468191556	0.4526640640792188
Cre13.g603225	8.131282375622702	39.16224925457184	10.978635258270472	20.235356843903357	11.146721302780776
Cre13.g603700	145.0489325899248	518.0005364390181	345.21017775819604	127.38804833188387	352.1396155111831
Cre13.g603750	5.927505198006438	2.3950185299912907	6.814536256833037	26.433553634411915	7.622363481528603
Cre13.g603850	20.55396382668261	42.434469915927785	21.755693374398007	20.633308972820387	40.94067398367127
Cre13.g603900	7.706372809412995	45.8303921401786	26.92820686135258	18.370003385018986	24.380568531634474
Cre13.g603950	1.498347450702162	8.85974243225699	10.79520197842749	7.037132334171867	5.725588417228771
Cre02.g097300	4.173944958492509	6.604268509453477	13.403463460984515	8.519473517982943	17.559389776336634
Cre13.g604000	1.406108239034925				6.906075818099747
Cre13.g604050	1.8188437090019198	4.71626973388143	2.4387297761827376	2.7137973626264995	1.4118761696939899
Cre13.g604150	7.320967968774384	33.82446574355449	7.056335145040867	50.24895613526314	7.881227882677417
Cre13.g604300	0.0	11.590241357398334	8.209638054662303	3.607971734386692	15.489371087049522
Cre13.g603600	2.0001178456916175	3.613396475606333	3.4131712181649494	0.8457003258404912	8.44081881952638
Cre13.g603600	2.0001178456916175	3.613396475606333	3.4131712181649494	6.426985468191556	8.44081881952638
Cre08.g368550	3.333443815887521	6.893082671175647	11.200116233657956	7.624161417652781	1.934710884640702
Cre02.g097334	7.074638776262374	9.994000150367793	14.691741021073149	9.411462579839766	15.440512181263683
Cre14.g801643	0.0				2.720270217973263
Cre13.g604450	1.1893786219751454		3.372642502051166	0.6317734380327902	2.773540110887875
Cre13.g604550	2.2384379711966917	1.4422975920186047	3.791016337348259	5.810891000652496	2.021507469455898
Cre13.g604600	2.013175192758611	2.2930549629474677	1.7791464252533173	5.495951824370609	6.174310040515135
Cre13.g604650	64.88729755505408	426.3034379083162	323.51213150852124	236.9970246054582	177.04208263873682
Cre02.g097400	469.9817003255216	1845.8066978348147	1451.0430237745588	2148.7255068556615	1393.6720192697385
Cre13.g604905	1.2325639362788146		3.120056795289648		3.634064028575966
Cre13.g605050	1.179018293795473	2.4412321734644085		2.8575116763382087	3.1448245827783063
Cre13.g605100	8.3102667526107	7.027097539210809	7.410053927363451		7.999029434671048
Cre13.g605150	96.20047377690408	141.1537960605512	89.84032884628108	46.148427422635535	143.1845413059624
Cre13.g605200	149.21875733909224	86.433174394589	138.68996959485432	67.75960017653397	16.457326398078607
Cre13.g605500	0.0	0.0661037832460874	7.487836158931297	157.4806680911433	2.9331750254398434
Cre13.g605500	0.0	0.0661037832460874	7.487836158931297	4.23819629447232	2.9331750254398434
Cre13.g605650	7.879921719743692	35.61210460821103	20.478630130346648	18.203954828651053	20.27002915461775
Cre13.g605700	8.332426101689864			6.083018496725703	5.533477861382953
Cre13.g605800	2.013248827817044	4.715399497856206	12.412366422749729	6.1500103949759986	7.005871542267084
Cre13.g605900	3.0724263232863516	2.3830519500862026	3.448480961454822		1.766619561805903
Cre13.g606000	1.1465615994309115	4.8786961609513035	4.782373050699942	0.41857128974608143	6.4277863201272485
Cre02.g097500	7.774741296328891	5.363592610410952	9.977976143770531	15.679741176393971	9.320400104481541
Cre13.g606050	2.9610188203403527	21.46176990816309	17.765219400048057	8.950254440546408	9.154779459198602
Cre13.g606101	7.479490226903267	1.5980072982538527			6.3774461611003535
Cre13.g606150	111.37298754122595	95.89272944044616	273.1973391026736	98.5583731087621	88.87581480532658
Cre13.g606200	0.3616798409164962	3.9999838680795	1.8152588294634395	3.240386788535706	2.912955125019412
Cre13.g606350	0.9103626274114703	1.910712241484332	0.6813774826750276	1.892554329061497	4.355718950865271
Cre13.g606250	2.384533590534214	4.000300685082194	9.501899073375903	3.404569651517447	3.562741532124669
Cre13.g606250	2.384533590534214	4.000300685082194	9.501899073375903	1.707532960010045	3.562741532124669
Cre13.g606550	0.0		4.858405058983795	6.964678809201724	4.194921872325091
Cre13.g606600	1.9561993675945968	0.8153143917093808	23.470964027262085	9.879701323735473	11.279514895241574
Cre13.g606700	9.335565374411672	3.847686113973894	15.266844214992254	9.392666339497982	7.898869554268371
Cre13.g606750	1.6887690339496553	1.2720328209725167	1.940953294228065	0.4453910219675871	0.2782423685686494
Cre13.g606800	7.296668861542338	12.914953268285979		5.457455606341206	13.853270150472028
Cre13.g606850	2.1951970536784975	3.344332314511521	7.864170696793078	17.71236878107881	3.174444384202694
Cre13.g607000	7.273712436198656	5.1082687700609775	1.6886499285566023	2.942179007554936	31.4116808359158
Cre02.g097550	3.096843876498668	41.472175490092674	11.796643083232235		18.458373737015172
Cre13.g607050	8.907689827998146	14.648097581096254	4.554093237969327	6.116559228865553	30.146461461420625
Cre13.g607100	7.166557834191872	0.7232651987680094		6.772852701102684	1.1382214698530875
Cre13.g607150	0.7866184786574676	0.13569659196499315		0.0	0.007790108919146606
Cre13.g607300	8.16776215395137	16.77004464415075		36.85070077264649	20.07217674751541
Cre02.g097600	2.138480073584374	4.558441062873895	8.670126078762555	5.509898167379321	5.775594486905738
Cre13.g607350	18.172088032981573	30.365693952381378	69.6138283750562	20.154553770408878	30.719157457067062
Cre13.g607450	0.0	2.100784795444803	5.216867200935212	2.734320189982142	3.9629682296376583
Cre13.g607500	3.618883543347943	9.484767431818039	4.827956112946934	13.05963405024804	3.6427283726972415
Cre13.g607550	0.0	13.23609304627252			14.30067096106207
Cre13.g607600	0.0	5.131477362900544	1.4602317606336934	5.186791660502779	7.375583230601776
Cre13.g607650	3.3920219710166997	2.5917910572051333	3.147702023080156	5.199706376863009	5.643651195550554
Cre13.g607700	0.0	0.10633710681864059	0.07659121977705437	0.5747410551177213	0.0823419078081346
Cre13.g607750	42.68458803851297	42.94244612230382	25.568844037832164	27.408614235960506	18.704200370455442
Cre13.g607800	6.845876604670237	2.3587219474994017	24.50294416329637	18.16363948826448	9.844896598781371
Cre02.g097650	23.00228596314524	33.19685161161967	21.352392494615927	14.403076991172334	48.95292030275522
Cre09.g401300	3.115079991413146	26.87872431191653	17.774946149967178	14.612937305591062	0.0
Cre09.g401300	3.115079991413146	26.87872431191653	26.76284525717816	14.612937305591062	0.0
Cre13.g607850	4.479047537902811	14.75312762702788	16.036208804215295	12.566507194471084	14.256668827277252
Cre13.g607900	4.189149871366992	13.087544465958645	15.287404845225511	11.410664358711006	17.57823032330695
Cre13.g607950	37.04898143405238		85.18969275415708	109.00281036911709	176.96347351080874
Cre13.g608000	18.500329141645	58.2227976285828	30.457348250256537	4.769017851603329	40.33363060032538
Cre10.g801121	1.2413849590647599				0.42650779153051027
Cre10.g433600	13.705908166583454	182.34589804231382	17.477081106038817	82.99735409127028	91.20260208615753
Cre10.g433650	0.0	1.3573952476515272	1.4071242248694835		5.824723964595133
Cre10.g433700	1.839530142318846	1.5639523116029417	4.90105780389066	4.334612385750132	6.055992840986024
Cre10.g433750	11.598352332711729	10.31047189232972	22.396522708868375	37.54049143472386	32.88909794150182
Cre10.g433800	0.0	17.93500109153924	41.48992441731042	1.1626980270724483	16.861096506677878
Cre10.g433800	0.0	17.93500109153924	41.48992441731042	20.303113134809927	16.861096506677878
Cre10.g433900	17.106268273452688	5.742759896475066	18.248515446173123	14.644165366691393	12.284993591193128
Cre09.g414650	1.0947479004800256	2.869825606771048	3.5683089685296303	7.691955340558158	7.461532507463022
Cre10.g433950	297.838393356401	268.5010772175019	153.61579396828614	192.5042611080464	1447.925287347725
Cre10.g434150	1.8384511707410982	1.9749207729181424	0.9147794147550928	2.7549875171529727	4.139886454175053
Cre10.g434200	25.558707102203208	42.19500552379639	30.368395467254167	14.521224654415114	53.007563487754574
Cre10.g434250	14.105370052358417	23.966257134785213	14.254208191392967	6.442442131835116	22.958594684926474
Cre02.g097800	51.32957656522133	56.365007424439206	116.90663957064451	50.198526217661225	17.572029416407503
Cre10.g434300	1.6214252840958225	4.812778874255457	1.3068789191130494	3.3765750876529768	4.567374729334434
Cre10.g434350	6.952727974905244	5.081651359653642	3.9161886490770645	8.579997544157909	25.40047635455075
Cre10.g434400	17.025726879812794	2.805086453428681	2.432026460941326	8.06188458156572	8.075734931572077
Cre10.g434450	32.050373262320534		114.29187153252809	81.67730496118149	142.1652147189003
Cre10.g434500	5.308179159434467	6.236320620133391	7.384111672018207	6.072660644748793	7.223926342528561
Cre10.g434600	17.09403060338855	11.045331257370266	10.028244628353935	34.910480530560754	11.303871325757576
Cre10.g434650	3.9846991956089832	5.796235848005391	6.34362677631088	5.548114008570017	39.28621890281213
Cre10.g434700	1.4325087402531167	0.6524286456065477	1.5433075364512219	11.347282851880086	4.187303655852829
Cre10.g434750	70.90803928507164	462.81268767712845	631.7759300529245	605.4608491039131	289.79205179225374
Cre10.g434800	36.728718556239635	9.685045844644057	37.28645903437583	7.335956912740098	19.170037753918518
Cre08.g368500	6.111506726899269	31.407815570660336	26.54120228192619	41.09604354782613	10.887215205454837
Cre10.g434850	1.4171614713346918	0.8552660717289997	3.1287925929698805	2.05224914921397	2.6142469163600626
Cre10.g434900	4.1926896759084125	3.0764114451009203	5.625840236500422	11.511015485613347	6.154043977270151
Cre10.g435250	0.6862188330219935	4.075223362285896	6.423009168500122	7.9925148770266645	11.458560559309932
Cre10.g435300	1.3523418366951032	12.47792417538628	18.077048736368205	17.097424310010407	28.68045048665604
Cre10.g435350	205.42698800419538		183.60567986199126	539.9955062484806	159.67915634667094
Cre10.g435400	33.95588853136318	38.59074103169904	24.191162527118465	20.684842078393245	29.325511470459443
Cre10.g435450	17.25404566203078	39.06193834862918	30.752706852910187	18.9015061769239	21.676117811814585
Cre10.g435500	2.398442724906079	7.475723067623401	4.034613125760793	0.0	10.30371739705791
Cre10.g435550	11.994293889224538	7.221471076394792	11.38262687394905	8.498634376575161	13.318272486909219
Cre10.g435600	18.37115574786635	15.955986505002734	18.182693557890705	13.439778151194831	15.469575711615477
Cre02.g097900	12.14464893005319	57.38553467522646	8.937355992149072	17.433712223804367	72.5687596363102
Cre10.g435650	5.8914249087915165	4.947771931114773	7.080602964322754	16.491144183087894	3.0744963200898607
Cre10.g435750	0.0	3.74570312083124	3.839001575836879		0.44813203885400066
Cre10.g435800	38.28063845860957	107.66518350693056	166.23203692111662	255.78031119843004	144.00026099083752
Cre10.g435850	0.0	32.598092505271566	12.029711894822457	5.956366795247145	26.192097380991648
Cre10.g435900	2.16468934646975	0.8120840332237106	1.4685268449795055	2.3163753045844446	3.0189548352504123
Cre10.g436000	19.09931971552836	4.579870386739142	3.6631199176998597	5.222673088207667	8.448056279400245
Cre10.g436050	77.62226760548594	693.2190141612837	140.46108324692943	174.12803478033433	574.3151571882846
Cre10.g436100	9.941435366364995	14.639771965602252	20.287754053648015	36.79939255684299	29.50802279198496
Cre02.g097950	1.8322432187183615	2.615422120223466	3.457770338284624	15.483947127749511	4.926725094821913
Cre10.g436150	4.673012304646541	7.435240062497999	6.904228566446287	6.355757155244847	6.033708385664543
Cre10.g436200	1.757205421883573	0.5083841453531565	1.6828954218389538	2.5925928996718417	4.965311309049853
Cre10.g437000	1.8735895609558335	4.041084831994179	0.7415239409467975	0.05215148635159326	0.3262199457323682
Cre10.g437000	1.8735895609558335	4.041084831994179	0.7415239409467975	0.0	0.3262199457323682
Cre10.g436300	7.6038399604900855	4.997283367891826	7.856145536517421	7.692034548698772	8.325017569051473
Cre10.g436350	2.3977710409386885	20.818147087419362	6.372362147716322	8.814225762118083	19.607820419774384
Cre10.g436400	0.0	2.81367841619787	0.5100074163977973	0.0	0.8809192350078993
Cre10.g436450	0.0	0.6491904649156277	0.0	0.0	0.11478333528100161
Cre10.g436450	0.0	0.6491904649156277	0.0	0.0	0.11478333528100161
Cre10.g436500	2.2871436419635414	22.61747671333103	5.621805888798709	1.9158035170590713	25.68989884422709
Cre10.g436550	49.2723354054528	481.73072435662374	54.78991308443495	631.9805397599017	281.79849325604414
Cre10.g436600	16.298998064647666	1.455196640906064	2.7952960788930765	10.861494719420618	2.6087960714241523
Cre02.g098000	0.0		0.028439963707281107	0.0389411561448074	0.226843093379455
Cre10.g436650	2.877955397355561		5.734571579653973	10.170013942982063	3.5897054657117025
Cre10.g436700	4.94213410024831			0.3815055815828215	51.76508740148711
Cre10.g436800	3.474790660876591	1.4072196985921102	0.04742533800618053	13.106711414617248	1.2999313777383679
Cre10.g436850	2.6430998836383623		15.813085247010946	6.418093109439916	4.876308563811962
Cre10.g436900	0.0		6.457394849656566	7.345304494514402	4.590765176906991
Cre10.g436950	4.572545924992472		5.35199891407874	14.56995767435369	7.603560856337774
Cre10.g437000	1.8735895609558335	4.041084831994179	0.7415239409467975	0.05215148635159326	0.17342432782301243
Cre10.g437000	1.8735895609558335	4.041084831994179	0.7415239409467975	0.0	0.17342432782301243
Cre10.g437050	6.306678828792696	11.965568706822854	14.75534806365456	6.041186649454164	42.99760118055797
Cre10.g437100	3.7797585259092745		11.848966757000177	26.940745536248762	6.521980099217225
Cre10.g437150	8.436258508909479	23.43797659198807	15.019400100380626	16.280479700823676	12.196838031080766
Cre02.g098050	1.0100347721968619	0.41160114232596107	0.9616513080317622	0.8537775287087095	0.8010512000761486
Cre10.g437201	4.6866485458199385		3.264113560188592		2.167021764194696
Cre10.g437250	0.0	1.9298398227039961	17.34390120048755	0.10570741129434252	3.347142239545788
Cre10.g437400	0.0	4.157454374956363	4.474666764378301		14.279608349183517
Cre10.g437450	6.663237037437035	11.92718055603624	6.481832762906297	12.05397425483991	20.285443625457763
Cre10.g437500	134.6246456242452			102.0783150055036	419.14850389662206
Cre10.g437550	0.7736098944367227	0.9990762403292651	1.550280426940799	0.06380475519175204	1.0819331755297155
Cre10.g801134	0.0	0.7903683781768494		0.24567049272996713	0.9019554067051632
Cre10.g437650	0.34500318768485183		0.12186924207095962	0.09450887334020672	0.05553167611234143
Cre10.g437650	0.34500318768485183		0.12186924207095962	0.21726578631346416	0.05553167611234143
Cre02.g098100	2.282985365636992	1.5909459104595598	1.7726371132692673	6.845285379679412	4.9462982517048575
Cre10.g437800	1.026039702183707	0.2507815242789649	1.126302641204436	2.483831752107798	0.055873319656716026
Cre10.g437829	0.3974257815283761			3.737917909388315	2.808391266149321
Cre10.g437900	1.7754573991000673	5.783841369689961		2.9024873002580387	1.7577681663715419
Cre10.g437950	1.8924716303535276	1.9649528810092662	5.873725820830456	0.9195358218205765	12.96127831020753
Cre10.g438000	0.5256890093177926	1.4771190838080257	4.551020558385589	3.536503923673601	5.841683846298087
Cre10.g438050	1.4872297178841902	1.7904473743127585	3.2156351602772446	10.026633745755106	2.609553852688475
Cre10.g438100	19.08432516751583	9.608596873071328	12.103318951686719	8.84811913852932	25.716503968570617
Cre10.g438200	3.9456181771855814	7.1461553913859035	8.206586257220337	6.030208617169679	7.092853721325372
Cre02.g098150	1.3087891440855044	4.737304080128378	3.522144281909292	5.551013701682428	5.755351128409032
Cre10.g438250	2.402644237898137	4.404935892742212	8.06604263480208	1.6673707070003196	5.315281351968473
Cre10.g438250	2.402644237898137	4.404935892742212	8.06604263480208	3.4613290028713704	5.315281351968473
Cre10.g438350	1.578692563006257	1.184710894778584		1.6785112685170256	1.1457354467587402
Cre10.g438400	0.667674988595568	7.117193338327117	7.279429163873323	2.7574923949819907	3.6481614024989426
Cre10.g438500	5.181966975085397	9.085282181161782	23.4969786864366	13.472805843595877	10.910703670204944
Cre10.g438550	39.68623990166369	150.28894849777757	44.92547751358801	99.61509985154707	175.78471358716166
Cre10.g438650	17.934869602195317	11.098400546491028	4.577727858473779	7.40861942866243	8.648981325013843
Cre10.g438700	3.4989491230159993	4.64835670445773	10.167429700756209	10.41908982775327	4.4835625147398686
Cre10.g438783	0.0		0.6911190199434062	0.38223588773150274	4.122336299635451
Cre10.g438850	20.73241770351394		34.16638995752477	87.78327824468728	53.19567339410111
Cre02.g098200	1.6729794746354565	1.3832272918747117	3.7278908620801534	6.916197891888931	3.965424208956968
Cre10.g438950	2.5198866896245433	1.4191776971523762	3.0345441275668943	6.370723380234714	11.244387078383125
Cre10.g439000	1.7666566422929464	2.483490799726424	1.5801668632756696	1.9950538955001704	3.625989720939169
Cre10.g439050	7.336593683083769	3.493316415790588	13.960881499686325	5.02188403212618	8.706904050447534
Cre10.g439100	29.16186728460383	61.07033800015342	41.24133738588715	24.353855901365677	55.561103847273955
Cre10.g439150	49.690458485593695	128.19603200079348	64.13593530093638	19.30535111081732	71.8311139800737
Cre10.g439200	8.020264010880783	3.4290264445543452	3.6039325593120926	0.7158544448747572	2.524450361500545
Cre10.g439250	3.799350340925814	6.576120967641796	8.798959277523284	1.8938687955733096	15.608265650867088
Cre10.g439350	12.673066057476422	58.23743303980299	27.696906939630985	20.361623547302177	39.25671399278786
Cre10.g439400	2.3322834862747244	5.495525825047362	4.080410414764112	3.636321759827779	11.10202925310349
Cre10.g439450	21.77557708022932	2.442130749782808	7.143779243345537	256.76568641165636	1.229420825785319
Cre02.g098250	7.558370128924586	40.974218463680366	59.24489172545031	41.29178593391214	70.44562031579927
Cre10.g439550	4.7397511959295375	16.32833208613773	27.23777560285947	14.201174797003908	38.29653654223467
Cre10.g439550	4.7397511959295375	16.32833208613773	27.23777560285947	14.201174797003908	38.29653654223467
Cre10.g439600	8.217623653975703	6.161875344726513	16.563466223521573	8.285844106106751	14.84525479612359
Cre10.g439650	5.1721935993711	7.63051091446898	19.629950270127434	7.438394902000829	19.990886681932004
Cre10.g439700	10.9913944026957	53.20162394270089	33.97982430431659	61.22747935383563	30.596191397377204
Cre10.g439750	7.029525469347664	1.027303141446373	1.776890912979372	4.143407675795672	1.9710602385572282
Cre10.g439850	56.61857435228343	174.35635463469396	150.27787186965605	115.78721005333026	321.05483450652264
Cre10.g439900	3.607133142721615	22.87858812565574	10.43099867945841	9.874778702248811	90.54747200553452
Cre10.g439950	4.797250906867247	15.20119070238893	12.092111324270356	12.62411963339534	15.37810453621049
Cre10.g440000	1.1968684910686933	0.20781598055954673	0.11923552564113535	1.9991319675751058	1.4904359141121772
Cre02.g098300	4.814024700461538	8.590220093686717	13.890705043871105	3.9145729847933253	10.8862845250932
Cre10.g440050	20.040284139416837	164.85122211978825	112.32437642974884	86.54507743488857	102.85290191622661
Cre10.g440100	17.82180145765435	18.30059041886049	61.03645341284017	45.74968159710503	45.210188578927564
Cre10.g440150	30.729880943103023	14.935946428197305	48.26684318847342	37.665260617004	69.13339797658341
Cre10.g440200	3.6971803431970036	6.330166384478319	9.638194460801872	7.934425275538958	4.235972707679363
Cre10.g440250	4.653439519046308	3.5883247951052355	11.494309238466712	5.9573083431903	2.7545338256294953
Cre10.g440300	4.788469117450279	3.78913946615534	3.7722233629975204	8.404199570160715	5.4232005927045135
Cre10.g440350	12.799563486254602	9.144487219072197	20.623962676811043	15.116021000368335	19.929096985909965
Cre08.g368450	13.693414915583842	48.61265044472681	37.11394118845755	25.403985153847565	105.8977043076992
Cre02.g098350	1.3715473981404576	2.282572188657134	0.5066556802687177	22.917150738604313	1.3993651130431228
Cre10.g440400	245.03918112329097	278.4932781103309	299.3182594923945	351.44846224829894	942.1611358269087
Cre10.g440450	53.391567616876195	160.09364187742867	65.5544315366966	54.3085099286377	183.2666401612123
Cre10.g440500	2.245712717558183	0.49708982764738563	1.1523585294557828	0.2911097588901268	1.4784506305819187
Cre10.g440550	5.071275568414112	0.8191856252285341	1.5635319342343477	2.726442967441701	3.0764363973407973
Cre10.g440600	2.016337094998683	2.6557891365039925	2.1388224929397697	1.6448357562913782	6.041653404764411
Cre10.g440650	1.0330264205836375		3.961813379828472	5.505571457854952	5.433600971104758
Cre10.g440700	61.56460473158798	23.855917784111742		78.16698556901821	5.914991952881538
Cre10.g440750	3.3931997254770696	8.82844678295517	6.626125182460514	8.574389528084351	4.339379190517221
Cre10.g440850	14.550607720805965	6.538717724925233	8.405607306824892	11.395940920828798	22.188482339373014
Cre10.g440900	4.490571561455307	1.6394034674550955	2.9640697420906137	4.542770704411881	5.2975728227922385
Cre02.g098400	5.140674447933317		8.084617034778326	17.83534564478677	25.467521559880193
Cre10.g440950	7.643918965100788	2.7093605234661466	5.709045439714601	4.522032825857928	5.781812374969932
Cre10.g441000	4.732381002134232	28.294088364889628	17.69457922786723	23.878923584579354	41.29521366086943
Cre10.g441050	24.52702160009981		29.25563595431365		28.151227888390366
Cre10.g441100	4.06219332974715	3.636475198035342	6.820716701373415	13.155815312944082	9.587105472826439
Cre10.g441150	2.6274427361848507	3.9649310223740173	5.657393589129655	3.549067395476117	10.492035991782206
Cre10.g441150	2.6274427361848507	3.9649310223740173	5.657393589129655	3.549067395476117	10.492035991782206
Cre10.g441200	12.278528757142782	37.184718535028225	22.091255106600165	33.3929298820896	31.40505213741747
Cre10.g441250	10.609425254478506	18.312229737620044	24.877794198971838	3.97575430839204	20.499759290770363
Cre10.g441300	4.018660714372316	4.0230420232170925	9.430534767565476	9.961765705676376	10.196621866125689
Cre10.g441350	2.5716392044417864	2.2118744190944315	11.855020622029182	5.535779811886214	6.962073867888216
Cre10.g441350	2.5716392044417864	2.2118744190944315	11.855020622029182	5.535779811886214	6.962073867888216
Cre10.g441400	14.531144355015087	86.42594104006304	75.63200911053119	116.50863383514003	40.786968683754225
Cre02.g098450	23.759375240953258	68.25709233561803	60.318370052203136	60.79899639826233	65.01421683687084
Cre10.g441450	4.851583744960614	7.133639479203398	4.188665828543155	13.22380033539928	6.065674343016007
Cre10.g441500	7.2495490558065905	12.951551387012397	13.652997407550567	19.84987735184606	18.201089896902808
Cre10.g441550	2.1612469774170693		0.26461300396098736	0.6125869269166341	0.6271561954860071
Cre10.g441600	2.644049090710175		8.907189827590678	12.209410863820777	7.045620400239666
Cre10.g441650	2.0748147804016517	1.3026633544101534	1.5801133534733052	3.3357787820975044	7.584931426037734
